av_infections_4,sd_infections_4,av_susceptible_4,sd_susceptible_4,av_recovered_4,sd_recovered_4,av_infections_6,sd_infections_6,av_susceptible_6,sd_susceptible_6,av_recovered_6,sd_recovered_6,av_infections_8,sd_infections_8,av_susceptible_8,sd_susceptible_8,av_recovered_8,sd_recovered_8,av_infections_12,sd_infections_12,av_susceptible_12,sd_susceptible_12,av_recovered_12,sd_recovered_12,av_infections_15,sd_infections_15,av_susceptible_15,sd_susceptible_15,av_recovered_15,sd_recovered_15,time
48.7,19.703637566026565,6.1,3.414023367751831,9851.7,20.226769940408733,229.8,155.38039344353157,7.3,3.368151487751767,9668.2,155.6254763491148,768.1,349.89250730283817,5.9,2.0789954839350235,9081.0,421.4314231810965,1679.2,235.9052540510467,1179.9,604.2838644948986,6404.0,1042.8325741833048,1426.7,194.2747481732451,3367.1,1355.770994264477,4460.8,1152.8419762579008,58
39.6,17.677355257189603,6.1,3.414023367751831,9860.8,17.93692652974119,190.6,131.33773258283392,7.3,3.368151487751767,9707.1,131.59740794475314,688.9,327.9862632624862,5.2,1.8135294011647258,9177.6,379.8359879971588,1660.4,270.80177252004836,1025.3,546.785972753508,6578.0,1028.8825653753363,1423.7,174.91016741935462,3219.8,1355.1411406606735,4619.1,1176.9020963718453,59
33.2,13.942740046346701,6.1,3.414023367751831,9867.2,15.00222205763755,162.4,114.32040743259954,7.3,3.368151487751767,9735.3,114.29401656352017,610.9,300.7351917477493,5.1,1.728840330651992,9263.4,342.12512331017143,1628.5,304.3584326999263,905.2,507.7831558188331,6755.1,1011.2083475833367,1416.8,150.27145807208737,3073.1,1318.9278853169596,4769.3,1194.4884586205837,60
27.4,12.267391282945567,6.1,3.414023367751831,9873.0,14.079141387961917,136.7,100.75939437866603,7.1,3.2472210341220142,9760.9,100.29451076150124,540.1,281.40933017778764,4.9,1.728840330651992,9342.7,309.5369480727983,1589.1,331.80029134003684,797.2,463.68255424493935,6931.4,988.8221051106997,1417.8,123.02556193283121,2946.0,1303.947766506687,4916.7,1212.2324722043486,61
21.3,10.530906893520614,6.1,3.414023367751831,9879.0,12.87547194388531,112.9,87.51057079004799,7.1,3.2472210341220142,9784.4,86.87052946131323,474.8,259.5833413590154,4.8,1.6193277068654823,9414.1,279.2388264948523,1547.4,351.4304736043501,696.0,419.47798247080596,7105.6,958.3673849022849,1411.1,103.54006202646609,2809.9,1278.367487592411,5070.1,1235.8577273384758,62
15.7,8.165646194746486,6.1,3.414023367751831,9884.6,11.26646942628139,93.5,74.39272664567268,7.1,3.2472210341220142,9803.5,74.12339561688859,419.2,238.20196845907418,4.8,1.6193277068654823,9474.1,250.79980949842135,1505.5,371.83008365530503,612.2,397.0588537400133,7273.6,926.4916141612459,1415.6,72.42804858769993,2674.6,1241.4267956222343,5211.6,1258.6914898682148,63
11.9,7.385421074281713,6.1,3.414023367751831,9888.4,11.335293948058377,75.8,61.93150338164827,7.1,3.2472210341220142,9820.9,61.810552856647746,366.5,217.52458354044595,4.7,1.636391694484477,9530.2,223.86593210123678,1457.8,388.83438348193664,540.8,376.3977801327857,7437.4,895.9274772237117,1406.7,57.998180048074694,2530.5,1209.6075809947622,5359.9,1269.009451851675,64
8.5,6.346477588219924,6.1,3.414023367751831,9891.8,11.0232078412371,63.0,52.91922565990969,7.1,3.2472210341220142,9833.6,53.17518218116418,317.2,191.1281129388232,4.7,1.636391694484477,9581.7,193.2229857502006,1403.5,397.6070785195969,470.2,354.797219079669,7599.7,862.6513458196449,1390.4,66.50179613280298,2398.7,1184.4867664942483,5511.8,1285.5310878301534,65
6.0,5.185449728701348,6.1,3.414023367751831,9894.3,10.509783801561076,53.1,44.583130840661646,7.1,3.2472210341220142,9843.3,45.39468887191295,274.7,171.0815594972176,4.6,1.577621275493231,9625.6,170.17520383416615,1349.5,400.10644417038156,403.2,333.39692726705067,7752.9,824.9990505045042,1382.1,91.10610419846863,2286.8,1167.777547309418,5661.9,1293.9676666061723,66
4.1,4.0124805295477755,6.1,3.414023367751831,9896.2,9.886017061149214,44.5,38.873727203172415,7.1,3.2472210341220142,9851.8,39.86031164509937,237.7,152.70090591305168,4.6,1.577621275493231,9663.9,149.27264391783987,1285.3,401.8908226537816,349.7,305.88888687088826,7910.5,787.688354899604,1379.5,103.59777989899204,2166.9,1136.318172383461,5799.6,1293.5283529942435,67
2.7,3.1287200080686173,6.1,3.414023367751831,9897.6,9.811557810392124,36.7,32.99511748392143,7.1,3.2472210341220142,9859.6,33.967958758545116,204.5,135.94463742437378,4.6,1.577621275493231,9697.8,130.77954308258188,1228.7,397.88134747266884,296.4,274.0357640892882,8050.7,747.7813183010123,1366.5,125.8934734871775,2036.9,1098.449862305968,5947.6,1286.5318754957714,68
1.9,1.9692073983655907,6.1,3.414023367751831,9898.4,9.264028401414917,29.9,27.416337384040844,7.1,3.2472210341220142,9866.4,28.648055974378284,173.6,120.16488671820899,4.6,1.577621275493231,9728.9,113.63631070705837,1170.6,395.6578769032098,248.8,250.87969671183484,8185.7,710.6250847747433,1355.3,142.9110445930148,1927.5,1067.6997341117128,6090.1,1284.4398216948725,69
1.4,1.776388345929897,6.1,3.414023367751831,9898.9,9.421606374003677,24.9,22.323131998494798,7.1,3.2472210341220142,9871.5,23.899093427715343,145.7,101.32571243272854,4.6,1.577621275493231,9757.1,94.49332721885122,1109.5,381.821147775878,201.5,224.6212862179856,8318.0,665.011445181376,1335.8,165.73057117569533,1814.9,1027.8106667410427,6234.8,1285.7583840761927,70
1.0,1.3333333333333333,6.1,3.414023367751831,9899.3,9.499122766515514,19.4,17.36663467687393,7.1,3.2472210341220142,9877.0,19.533447098644814,122.4,86.49752726073864,4.5,1.6499158227686108,9780.4,79.24252505932517,1056.3,373.52109861574235,162.0,191.0340283823801,8443.9,626.9404455147412,1319.3,188.0608943932789,1696.0,971.4691051300716,6378.5,1269.9582014118942,71
0.6,1.2649110640673515,6.1,3.414023367751831,9899.7,9.499122766515514,16.0,14.491376746189438,7.1,3.2472210341220142,9880.4,16.84042754801671,102.7,74.22795220729782,4.5,1.6499158227686108,9800.2,67.1413103503019,996.5,365.50034199710404,134.9,167.5943846845048,8561.8,590.7390474839311,1306.2,206.64182646416103,1566.8,913.1427781750964,6511.4,1252.6005127112333,72
0.5,0.97182531580755,6.1,3.414023367751831,9899.8,9.461031186456957,12.5,12.563173696695168,7.1,3.2472210341220142,9884.0,14.817407180595245,86.0,66.7233092704491,4.5,1.6499158227686108,9816.5,60.02823409770513,932.8,349.0803154958278,110.3,142.10641552489224,8671.6,554.4427031814117,1282.7,236.77417745841947,1463.3,873.6716965389994,6652.1,1240.9527209187122,73
0.5,0.97182531580755,6.1,3.414023367751831,9899.8,9.461031186456957,9.7,9.764447984624857,7.1,3.2472210341220142,9886.7,12.780627701503725,72.1,57.2449900767647,4.5,1.6499158227686108,9830.5,50.25103647355611,874.8,338.922409999693,86.3,114.12863113366622,8778.3,521.3474102958814,1266.8,262.77104525084616,1355.5,834.3749823137742,6785.7,1222.2332974245683,74
0.2,0.42163702135578396,6.1,3.414023367751831,9900.1,9.527154174603593,7.6,8.289216555930427,7.1,3.2472210341220142,9888.8,11.419281938896159,58.8,48.512999403367246,4.5,1.6499158227686108,9843.4,41.79101445154077,808.8,326.21662877432976,68.3,95.92711353476196,8887.8,486.87707780187077,1256.2,286.7227852047262,1234.2,777.2135127778238,6915.5,1203.7636580510498,75
0.1,0.31622776601683794,6.1,3.414023367751831,9900.2,9.670114327716664,6.2,7.114929530376406,7.1,3.2472210341220142,9890.1,10.354279845122553,49.7,41.85437717717095,4.5,1.6499158227686108,9852.7,34.896832075259915,745.0,312.4181670631705,56.4,83.77509574250969,8985.0,454.4241777605295,1230.9,308.23600265597355,1131.1,731.6324897105104,7050.6,1180.1918111523698,76
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,4.7,6.019413038937712,7.1,3.2472210341220142,9891.6,9.299940262651631,40.8,36.517271408350204,4.5,1.6499158227686108,9861.7,29.507249580023167,689.4,301.1936254305526,41.4,65.69830033316438,9072.0,426.7637910288704,1207.8,329.33967605228224,1027.9,679.5500880893345,7187.3,1153.424182356363,77
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,3.7,5.143496432929215,7.1,3.2472210341220142,9892.5,8.822320178577364,34.5,32.370253834860996,4.5,1.6499158227686108,9868.0,25.755258362775812,631.7,282.13631457152053,32.2,55.97777336685617,9155.5,393.3161719420028,1185.3,351.6418790632184,936.8,632.1323349496439,7315.0,1127.1821306051456,78
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,2.9,4.121757985239901,7.1,3.2472210341220142,9893.3,8.472832400613676,27.7,27.552172731423962,4.5,1.6499158227686108,9874.7,21.297104654545574,571.4,264.4353313088938,22.5,43.24413897345576,9237.7,362.8721997251006,1163.4,365.50002279981686,851.9,587.0968971700214,7443.1,1095.757318022563,79
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,2.3,3.4657049948186747,7.1,3.2472210341220142,9893.9,8.517302650748325,23.3,24.413338794829173,4.5,1.6499158227686108,9879.0,18.32424016917967,517.7,248.31657661586394,16.3,32.73479290703802,9309.1,333.06137238920064,1140.6,378.8263161104014,766.1,539.7428297089479,7569.1,1067.3340047884626,80
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,1.6,3.1340424729448424,7.1,3.2472210341220142,9894.6,8.540101482613268,18.8,19.91537652725206,4.5,1.6499158227686108,9883.5,14.584999904772788,464.9,229.1052402524026,10.3,19.567830743339947,9376.1,302.4064409954847,1121.8,392.4650869114913,696.1,499.6457522863351,7687.1,1036.1691678700176,81
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,1.4,2.5473297566057065,7.1,3.2472210341220142,9894.8,8.469553313683866,15.0,15.663120165960974,4.5,1.6499158227686108,9887.3,11.01564543930334,421.5,216.52982858411602,5.8,11.988883740087454,9434.0,275.7373951989666,1095.0,402.8371603734911,629.0,467.151414901469,7808.0,1003.5155980629078,82
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,1.2,1.9888578520235065,7.1,3.2472210341220142,9895.0,8.445906306213285,11.0,11.953614051360738,4.5,1.6499158227686108,9891.3,8.300602387778854,383.3,206.25068350055096,2.9,6.04520011616195,9483.6,253.63149120985221,1060.1,408.0943382220451,570.1,431.86660749202025,7927.8,965.9294660239605,83
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,1.1,2.024845673131659,7.1,3.2472210341220142,9895.1,8.633912464488187,9.1,9.915756260730808,4.5,1.6499158227686108,9893.2,6.957010852370435,343.2,194.17163083782918,0.6,1.577621275493231,9533.2,230.30742739024095,1015.7,406.4707314869738,509.8,392.0662642405689,8047.2,927.2928100419821,84
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.9,1.66332999331662,7.1,3.2472210341220142,9895.3,8.590045918904561,7.5,8.195527235429498,4.5,1.6499158227686108,9894.8,6.663332499583073,309.4,182.7640859444522,0.3,0.9486832980505138,9573.5,212.67985852501928,978.5,404.38739677030816,457.5,356.9800025522749,8160.2,887.0916024352339,85
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.7,1.567021236472421,7.1,3.2472210341220142,9895.5,8.422852512328852,6.1,6.26187760269323,4.5,1.6499158227686108,9896.2,6.779052703405953,276.1,170.02774283431904,0.3,0.9486832980505138,9614.5,190.73614701408272,941.8,403.84177319561405,412.0,326.25518301544946,8268.8,851.2664813219315,86
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.3,0.6749485577105528,7.1,3.2472210341220142,9895.9,8.464960458003072,4.7,5.3343748982946035,4.5,1.6499158227686108,9897.7,7.572611467944493,245.4,157.5219208731139,0.3,0.9486832980505138,9650.3,172.65897666273315,901.9,401.07202179492236,367.2,294.18429597787843,8376.2,812.0018883393478,87
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.3,0.6749485577105528,7.1,3.2472210341220142,9895.9,8.464960458003072,3.4,4.060651288757616,4.5,1.6499158227686108,9899.0,7.888106377466155,213.3,142.720433793561,0.3,0.9486832980505138,9685.2,154.3961715126958,863.9,397.86917168559035,330.1,276.25408996469577,8475.5,772.1875491816163,88
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.3,0.6749485577105528,7.1,3.2472210341220142,9895.9,8.464960458003072,2.9,3.5103022978402048,4.5,1.6499158227686108,9899.5,8.249579113843055,188.4,125.29272391749916,0.1,0.31622776601683794,9712.1,134.22489419709828,822.1,389.5619905027241,291.3,254.59032450848034,8573.9,732.4898861645349,89
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.2,0.42163702135578396,7.1,3.2472210341220142,9896.0,8.51143022320247,2.1,2.64365067451978,4.5,1.6499158227686108,9900.3,8.80719402912566,165.2,113.81642138890933,0.1,0.31622776601683794,9738.4,119.43961747352601,778.2,380.09554354428076,257.3,237.88234720363576,8668.5,697.696567284088,90
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.2,0.42163702135578396,7.1,3.2472210341220142,9896.0,8.51143022320247,1.4,1.577621275493231,4.5,1.6499158227686108,9901.0,9.683892697555967,145.6,103.37440044163094,0.0,0.0,9758.8,107.67007218556346,739.2,368.71723583255505,223.9,208.16470508816917,8754.9,658.4303641573986,91
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.1,0.31622776601683794,7.1,3.2472210341220142,9896.1,8.569325138733701,1.1,1.1005049346146119,4.5,1.6499158227686108,9901.3,10.033831659828552,126.9,90.80926286575738,0.0,0.0,9778.2,94.1710028500163,697.0,354.73934092513616,197.5,192.10139105286157,8839.8,620.8014175241549,92
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.1,0.31622776601683794,7.1,3.2472210341220142,9896.1,8.569325138733701,1.0,1.0540925533894598,4.5,1.6499158227686108,9901.4,10.09069978852915,107.7,76.85346807760568,0.0,0.0,9798.0,79.27729112986195,652.1,342.6110363403698,175.4,178.0325812878081,8924.3,585.0040930531075,93
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.1,0.31622776601683794,7.1,3.2472210341220142,9896.1,8.569325138733701,0.8,0.7888106377466155,4.5,1.6499158227686108,9901.6,10.265367883216744,94.9,69.48772873280896,0.0,0.0,9811.8,70.34644427561511,613.1,328.94729398829566,147.0,156.81198933755033,9000.8,549.5427998699364,94
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.1,0.31622776601683794,7.1,3.2472210341220142,9896.1,8.569325138733701,0.6,0.699205898780101,4.5,1.6499158227686108,9901.8,10.39016629104441,81.4,60.774994858082884,0.0,0.0,9825.9,60.78459234597749,572.9,314.97952314396565,128.0,142.2603247571156,9073.6,515.5504501662924,95
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.5,0.5270462766947299,4.5,1.6499158227686108,9901.9,10.375719519896226,71.2,55.07731938930135,0.0,0.0,9836.4,54.42466760986643,534.3,300.4330393134402,113.3,129.66885173823013,9143.2,480.91782619856747,96
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.4,0.5163977794943223,4.5,1.6499158227686108,9902.0,10.57250101810247,59.1,45.78318468608317,0.0,0.0,9848.6,44.85334126040358,500.1,288.974989306072,93.8,116.29540929126232,9205.2,450.29294168722356,97
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.4,0.5163977794943223,4.5,1.6499158227686108,9902.0,10.57250101810247,50.1,40.34421340856152,0.0,0.0,9857.6,39.78050890686153,466.4,275.196172454003,79.8,103.99337585741806,9261.8,421.1127587185593,98
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.4,0.5163977794943223,4.5,1.6499158227686108,9902.0,10.57250101810247,41.6,34.33559863076998,0.0,0.0,9866.1,34.19697842402649,431.1,260.62252396905376,67.1,89.70253309937488,9318.6,392.97446906043825,99
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.3,0.48304589153964794,4.5,1.6499158227686108,9902.1,10.660935960578488,35.1,29.625251991427106,0.0,0.0,9872.6,29.71419413905303,398.9,246.0679445464877,54.9,74.64947718801817,9372.3,363.05801495383935,100
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.3,0.48304589153964794,4.5,1.6499158227686108,9902.1,10.660935960578488,30.1,25.418497201841024,0.0,0.0,9877.7,25.794271543202075,371.1,232.9012427809025,43.6,57.538779193784706,9417.4,338.25079452973944,101
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.2,0.42163702135578396,4.5,1.6499158227686108,9902.2,10.726913193769523,24.4,20.60852035229873,0.0,0.0,9883.4,21.214250975333645,340.4,220.12733688582264,34.3,44.75377079085069,9464.3,313.0410161269251,102
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.2,0.42163702135578396,4.5,1.6499158227686108,9902.2,10.726913193769523,20.8,17.967872563117883,0.0,0.0,9886.9,19.427643535265243,312.8,207.36430636817792,30.0,39.10100879630715,9506.0,289.6269631401361,103
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.2,0.42163702135578396,4.5,1.6499158227686108,9902.2,10.726913193769523,17.6,15.664538862595917,0.0,0.0,9890.1,17.284868141431296,287.9,195.0381444173877,25.4,34.21565593571327,9543.3,266.5041379707931,104
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.2,0.42163702135578396,4.5,1.6499158227686108,9902.2,10.726913193769523,14.2,12.523755205386461,0.0,0.0,9893.5,14.600228308717185,264.1,182.9641434209932,19.4,27.228253300161906,9577.7,245.65560807312698,105
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.2,0.42163702135578396,4.5,1.6499158227686108,9902.2,10.726913193769523,11.7,11.294541454466696,0.0,0.0,9896.0,13.646326326972481,241.7,171.91021558424683,15.7,23.832983680418845,9610.2,226.10115730206542,106
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.2,0.42163702135578396,4.5,1.6499158227686108,9902.2,10.726913193769523,9.8,9.715966241192897,0.0,0.0,9897.9,12.449453357030938,216.6,158.6366918464956,12.2,17.485231863871103,9643.0,205.48371116844166,107
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.1,0.31622776601683794,4.5,1.6499158227686108,9902.3,10.719141756689291,8.2,8.891943919451284,0.0,0.0,9899.5,11.683321445547923,195.7,149.29541929417067,8.6,10.585104838613761,9672.3,187.77530899100304,108
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,6.5,8.11377429642539,0.0,0.0,9901.2,11.8490505948789,176.6,139.90965338785995,5.6,4.788875998951459,9696.9,171.9931846194946,109
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,5.3,6.815831244650615,0.0,0.0,9902.4,11.452316602135813,162.9,131.36416727724668,4.3,3.198958163736021,9716.9,156.29064804608967,110
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,4.1,5.216427044549853,0.0,0.0,9903.6,10.458383134011576,146.2,120.35853844982407,3.9,2.766867462592951,9738.4,139.72051467920602,111
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,3.2,3.9384147967311813,0.0,0.0,9904.5,10.244239573752873,130.9,107.50240307391583,3.8,2.7406406388125957,9756.0,123.83681017999274,112
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,2.4,3.1692971530679235,0.0,0.0,9905.3,9.61538119658059,118.6,100.65143372605833,3.7,2.7908580918579307,9772.1,111.92899534973053,113
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,1.8,2.616188916046478,0.0,0.0,9905.9,9.37431478977412,105.6,94.19742860373395,3.5,2.8382310609877335,9788.3,101.53713059215771,114
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,1.3,2.0027758514399734,0.0,0.0,9906.4,9.191783770786218,92.7,82.91501673400302,3.4,2.913569784454954,9802.8,87.98838307160528,115
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,1.1,1.9119507199599983,0.0,0.0,9906.6,9.131143289740765,81.7,74.32967106075473,3.4,2.913569784454954,9815.6,76.92449400404124,116
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.9,1.5951314818673865,0.0,0.0,9906.8,9.354737361952559,70.5,64.95682326660447,3.4,2.913569784454954,9827.5,66.99792699943949,117
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.6,0.9660917830792958,0.0,0.0,9907.1,9.32678341599551,62.0,57.90797296861058,3.4,2.913569784454954,9836.7,59.03680584554389,118
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.5,0.97182531580755,0.0,0.0,9907.2,9.283198682446573,55.2,52.40186595490237,3.4,2.913569784454954,9844.2,52.731605534273484,119
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.3,0.4830458915396479,0.0,0.0,9907.4,9.347608131376592,47.5,44.43284570875219,3.4,2.913569784454954,9852.0,44.51965857910413,120
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.3,0.4830458915396479,0.0,0.0,9907.4,9.347608131376592,40.6,39.266044137679856,3.4,2.913569784454954,9859.1,39.604853799054034,121
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.3,0.4830458915396479,0.0,0.0,9907.4,9.347608131376592,36.0,35.317606562921746,3.4,2.913569784454954,9863.8,35.86022246940969,122
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.2,0.42163702135578396,0.0,0.0,9907.5,9.348202441586771,30.9,31.879809005422572,3.4,2.913569784454954,9869.1,32.21611053149927,123
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,26.0,27.32113548966156,3.4,2.913569784454954,9874.1,27.946178430849702,124
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,22.5,23.843238035132728,3.4,2.913569784454954,9877.4,24.824718863799177,125
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,19.0,20.51557673790549,3.4,2.913569784454954,9881.0,21.581885408318193,126
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,17.0,17.701224063135673,3.4,2.913569784454954,9882.9,19.162753223665725,127
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,14.5,14.698828373566226,3.4,2.913569784454954,9885.3,17.01665850473196,128
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,13.1,13.36205240389531,3.4,2.913569784454954,9886.7,16.083462866490464,129
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,11.1,12.133058604948346,3.4,2.913569784454954,9888.7,15.026273286776362,130
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,9.3,10.285372569279582,3.4,2.913569784454954,9890.5,13.443296553383854,131
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,7.9,8.608135686662937,3.4,2.913569784454954,9891.9,12.133058604948346,132
