rural,sd_rural,urban,sd_urban,rural_prop,sd_rural_prop,urban_prop,sd_urban_prop,time
85.5,91.59967248849748,2037.7,2918.8138781970247,0.1663424124513619,0.17820947954960598,0.047530964987987215,0.06808364344654952,49
90.7,89.43284258779508,2369.1,3227.8531720014776,0.17645914396887158,0.1739938571746986,0.05526113223391103,0.07529222952582112,50
96.2,89.10393431892393,2704.1,3537.100553026761,0.18715953307392993,0.17335395781891816,0.06307527232861375,0.08250566940418375,51
100.3,85.70239203196138,3039.9,3818.308131736999,0.19513618677042802,0.1667361712684074,0.07090807305637845,0.08906505870488206,52
103.4,81.0503273007306,3386.3,4088.0035619140817,0.20116731517509723,0.15768546167457315,0.0789881271722143,0.09535591803116517,53
106.6,78.6316306160144,3759.3,4322.98654610187,0.20739299610894943,0.15297982610119534,0.08768864733736093,0.10083708208583589,54
108.8,75.7683604444787,4168.4,4551.563936348326,0.21167315175097276,0.14740926156513368,0.0972312285694292,0.10616883059290257,55
112.9,75.73411091150113,4582.0,4725.1008689997525,0.2196498054474708,0.1473426282324925,0.10687877586247115,0.11021671687153912,56
115.4,75.03658367015977,5009.4,4852.587218289962,0.2245136186770428,0.1459855713427233,0.11684821907583216,0.11319043685218358,57
115.7,75.4306893040816,5444.6,4917.592459730676,0.22509727626459144,0.14675231382117038,0.12699960346154743,0.11470673554922152,58
118.9,75.26316791395672,5893.4,4944.676783055581,0.2313229571984436,0.14642639671976015,0.13746821860931632,0.115338498823344,59
121.6,76.29358499317692,6337.8,4940.02934764112,0.23657587548638132,0.1484310992085154,0.14783420027524433,0.11523009371465841,60
125.1,73.5276969734686,6753.6,4891.180116631705,0.24338521400778207,0.14304999411180658,0.1575330643092067,0.11409064674562536,61
129.1,71.54089739442747,7156.9,4831.511552069163,0.25116731517509727,0.13918462528098732,0.1669403559515757,0.11269883025982981,62
132.1,72.57555450088626,7543.0,4767.397263357299,0.2570038910505837,0.14119757684997325,0.17594644398311213,0.11120331374022764,63
135.3,76.35159897910893,7927.2,4663.369592425155,0.26322957198443586,0.14854396688542593,0.18490821301112642,0.10877678599578165,64
136.8,79.30083367923834,8293.1,4519.954706016913,0.26614785992217893,0.15428177758606682,0.19344312005784797,0.10543152028217008,65
136.5,83.55337615361013,8634.0,4345.218853969141,0.26556420233463035,0.16255520652453334,0.20139488232138275,0.10135566825987592,66
135.4,87.31068408594423,8933.5,4165.620942108551,0.2634241245136187,0.16986514413607828,0.20838095682396024,0.09716640484496632,67
128.9,90.04498875562147,9198.9,3995.0197732788365,0.2507782101167315,0.17518480302650094,0.214571621842271,0.09318699758062178,68
123.3,88.55011136199786,9426.4,3889.1518984077866,0.2398832684824903,0.17227648124902306,0.2198782393692706,0.09071754562309688,69
114.8,87.25034224702057,9594.6,3879.9332239385535,0.22334630350194554,0.16974774756229682,0.2238016374705512,0.0905025127461117,70
108.4,84.15224298852645,9689.5,3927.467356113012,0.21089494163424125,0.1637203170983005,0.22601525506752815,0.0916112839941455,71
103.5,82.44762647348382,9720.2,4035.261875021248,0.20136186770428016,0.16040394255541598,0.2267313568612815,0.09412567644844413,72
94.2,76.14430744025161,9690.5,4168.343695842111,0.1832684824902724,0.1481406759537969,0.22603858085885564,0.09722991523039143,73
86.5,70.87273413975535,9571.2,4298.285906420527,0.16828793774319067,0.13788469676995205,0.22325581395348842,0.10026092011897383,74
78.5,66.27426180484983,9386.8,4405.07436688392,0.15272373540856032,0.12893825253861838,0.2189545380327028,0.10275184546392481,75
71.5,62.50022222182716,9132.3,4483.306246510492,0.13910505836575876,0.12159576307748475,0.21301812413986143,0.10457666596325003,76
64.7,58.7708355488597,8840.4,4526.760705945134,0.12587548638132295,0.11434014698221731,0.20620932565137276,0.10559027561627055,77
58.5,53.981992882400654,8505.8,4530.981860725357,0.11381322957198443,0.10502333245603242,0.198404515873201,0.10568873739183499,78
51.7,48.453987337358406,8136.7,4497.0957554107445,0.10058365758754864,0.0942684578547829,0.18979496629423157,0.10489831717036563,79
47.0,44.276906446187546,7722.2,4395.877963122573,0.09143968871595329,0.08614184133499522,0.1801264257889949,0.10253733206882447,80
43.2,40.827006312543226,7306.0,4289.660955263377,0.0840466926070039,0.07942997337070667,0.17041823143850157,0.10005973630807252,81
37.8,36.37092856175718,6912.7,4173.243903461404,0.0735408560311284,0.07076056140419684,0.1612441977094073,0.09734421645078035,82
32.4,32.486578425217054,6477.8,4011.5357491447917,0.06303501945525292,0.06320345997123938,0.15109981106109024,0.09357224578724062,83
27.7,29.135888522576412,6051.9,3835.548474468808,0.05389105058365758,0.05668460802057668,0.14116535653472045,0.08946720334185831,84
24.5,26.09065392477203,5656.0,3658.65552112005,0.047665369649805445,0.05076002709099617,0.13193067574817477,0.08534103522474516,85
22.0,23.953658964295574,5268.1,3455.5132903810395,0.04280155642023346,0.04660244934687855,0.12288260129224884,0.0806025819407301,86
18.8,20.938003725283842,4878.2,3256.9933920036674,0.036575875486381325,0.040735415807945215,0.11378787525366799,0.0759719482168288,87
16.8,18.19523747211524,4516.9,3054.059427858091,0.03268482490272374,0.035399294692831214,0.1053602668470528,0.07123835291591264,88
15.4,16.358484037342826,4155.0,2849.9137608784663,0.029961089494163422,0.03182584443062807,0.0969186629656411,0.06647649368753858,89
13.4,14.24546711530841,3823.5,2654.2123857914776,0.026070038910505838,0.027714916566747877,0.08918616314058454,0.061911604249760395,90
11.5,12.420860589257806,3522.9,2469.7095848162658,0.022373540856031125,0.024165098422680557,0.08217443026754682,0.05760793041487873,91
9.5,10.178954323068313,3235.3,2295.3632997366185,0.01848249027237354,0.019803413079899444,0.07546593268176624,0.05354116535039114,92
8.3,8.794569031194447,2967.8,2122.676130632168,0.01614785992217899,0.01711005648092305,0.06922628350166779,0.04951310047892908,93
7.5,7.975657409336932,2717.7,1964.8908394898458,0.014591439688715954,0.015516843208826719,0.06339250309066735,0.04583263370319903,94
6.2,7.004760286167305,2473.7,1809.4166678180504,0.012062256809338524,0.013627938299936393,0.057701010006764475,0.04220607561797137,95
5.4,6.1137368096588665,2251.6,1660.9228492350603,0.010505836575875487,0.011894429590776006,0.052520351752933216,0.03874233979228523,96
4.9,5.646040894093646,2043.5,1513.118431877984,0.009533073929961089,0.010984515358158845,0.04766625457768655,0.035294684795735665,97
4.1,5.342700108039421,1847.3,1379.589153818387,0.007976653696498054,0.010394358186847124,0.04308973431923678,0.032180008719609694,98
3.3,4.667856991049414,1663.9,1238.0382735063836,0.006420233463035019,0.009081433834726487,0.03881178418977864,0.0288782224232321,99
2.7,4.083843505544475,1518.2,1140.5901786161212,0.005252918287937744,0.007945220827907537,0.03541321639336614,0.026605168496562276,100
2.3,3.6530048514126614,1360.6,1025.141963068747,0.004474708171206225,0.007107013329596619,0.031737071680156756,0.023912247511575356,101
1.9,3.2812599206199233,1229.8,927.4561145652361,0.003696498054474708,0.006383774164630202,0.02868605817452357,0.021633647793735538,102
1.5,2.7182510717166815,1104.6,833.1037283689362,0.0029182879377431907,0.005288426209565529,0.025765669100324233,0.019432803722071706,103
0.9,1.523883926754995,992.5,748.3230511543052,0.0017509727626459145,0.0029647547213132197,0.023150847892514752,0.017455227336761567,104
0.8,1.3984117975602022,901.4,671.3957600898792,0.0015564202334630351,0.0027206455205451402,0.021025868302582164,0.01566083739800516,105
0.4,0.8432740427115679,815.0,611.4683602244319,0.0007782101167315176,0.0016406109780380698,0.019010519931888688,0.014262983373945834,106
0.4,0.8432740427115679,738.3,557.4033149843616,0.0007782101167315176,0.0016406109780380698,0.01722143173707168,0.01300187341056569,107
0.4,0.8432740427115679,662.6,503.97667494526854,0.0007782101167315176,0.0016406109780380698,0.015455669333582143,0.011755654753685908,108
0.5,0.8498365855987975,596.3,457.43561781352844,0.0009727626459143969,0.0016533785712038861,0.013909169368570829,0.01067004776687104,109
0.5,0.8498365855987975,538.1,412.56930730888524,0.0009727626459143969,0.0016533785712038861,0.012551608313312031,0.009623505570406223,110
0.2,0.42163702135578396,479.3,372.563805124557,0.0003891050583657588,0.0008203054890190349,0.011180051783256748,0.008690345574503908,111
0.2,0.42163702135578396,438.6,343.9642100244992,0.0003891050583657588,0.0008203054890190349,0.010230692076228686,0.008023237387149803,112
0.2,0.42163702135578396,397.8,307.96060354099404,0.0003891050583657588,0.0008203054890190349,0.009278999790067879,0.007183424775279189,113
0.2,0.42163702135578396,358.7,278.44570585863073,0.0003891050583657588,0.0008203054890190349,0.008366961349163772,0.00649496643088873,114
0.1,0.31622776601683794,324.6,249.6358236400466,0.0001945525291828794,0.0006152291167642761,0.007571551864897016,0.005822953130089024,115
0.0,0.0,294.1,224.68469264974664,0.0,0.0,0.006860115229409158,0.005240948255224899,116
0.0,0.0,268.7,207.83863933349835,0.0,0.0,0.0062676401296914,0.004848000730878643,117
0.0,0.0,242.4,184.7540106315542,0.0,0.0,0.005654171817778919,0.004309533498904953,118
0.0,0.0,219.7,168.1500982918403,0.0,0.0,0.00512467635464533,0.003922234104449168,119
0.0,0.0,198.3,150.9179688881789,0.0,0.0,0.004625504420237457,0.003520281049851389,120
