cell,microcell,location_x,location_y,household_number,place_number,Susceptible,InfectMild
572,2,6.10833333333334,49.9083333333333,3,4,5,0
572,3,6.10833333333334,49.9083333333333,2,3,3,0
572,4,6.10833333333334,49.9083333333333,3,2,5,0
572,5,6.10833333333334,49.9083333333333,0,4,0,0
572,6,6.10833333333334,49.9083333333333,1,3,1,0
572,7,6.10833333333334,49.9083333333333,5,6,10,0
572,8,6.10833333333334,49.9083333333333,2,6,3,0
573,0,6.11666666666668,49.9083333333333,1,8,1,0
573,1,6.11666666666668,49.9083333333333,2,2,3,0
573,2,6.11666666666668,49.9083333333333,3,6,7,0
573,3,6.11666666666668,49.9083333333333,3,6,5,0
573,4,6.11666666666668,49.9083333333333,3,4,5,0
573,5,6.11666666666668,49.9083333333333,2,5,4,0
573,6,6.11666666666668,49.9083333333333,2,4,3,0
573,7,6.11666666666668,49.9083333333333,3,9,5,0
573,8,6.11666666666668,49.9083333333333,2,2,3,0
574,0,6.12500000000001,49.9083333333333,1,3,2,0
574,1,6.12500000000001,49.9083333333333,0,10,0,0
574,2,6.12500000000001,49.9083333333333,1,6,1,0
574,3,6.12500000000001,49.9083333333333,0,4,0,0
574,4,6.12500000000001,49.9083333333333,0,7,0,0
574,5,6.12500000000001,49.9083333333333,0,5,0,0
574,6,6.12500000000001,49.9083333333333,0,5,0,0
574,7,6.12500000000001,49.9083333333333,0,4,0,0
574,8,6.12500000000001,49.9083333333333,0,4,0,0
575,0,6.17500000000001,49.9083333333333,1,3,1,0
575,1,6.17500000000001,49.9083333333333,0,5,0,0
575,2,6.17500000000001,49.9083333333333,0,2,0,0
575,3,6.17500000000001,49.9083333333333,0,10,0,0
575,4,6.17500000000001,49.9083333333333,0,7,0,0
575,5,6.17500000000001,49.9083333333333,1,4,1,0
575,6,6.17500000000001,49.9083333333333,0,3,0,0
575,7,6.17500000000001,49.9083333333333,1,3,1,0
575,8,6.17500000000001,49.9083333333333,0,7,0,0
576,0,6.18333333333334,49.9083333333333,0,3,0,0
576,1,6.18333333333334,49.9083333333333,1,8,1,0
576,2,6.18333333333334,49.9083333333333,1,2,1,0
576,3,6.18333333333334,49.9083333333333,0,6,0,0
576,4,6.18333333333334,49.9083333333333,1,8,1,0
576,5,6.18333333333334,49.9083333333333,0,4,0,0
576,6,6.18333333333334,49.9083333333333,0,6,0,0
576,7,6.18333333333334,49.9083333333333,1,4,1,0
576,8,6.18333333333334,49.9083333333333,1,4,1,0
577,0,6.19166666666668,49.9083333333333,0,2,0,0
577,1,6.19166666666668,49.9083333333333,1,2,2,0
577,2,6.19166666666668,49.9083333333333,1,6,1,0
577,3,6.19166666666668,49.9083333333333,0,3,0,0
577,4,6.19166666666668,49.9083333333333,0,8,0,0
577,5,6.19166666666668,49.9083333333333,1,3,1,0
577,6,6.19166666666668,49.9083333333333,0,7,0,0
577,7,6.19166666666668,49.9083333333333,0,5,0,0
577,8,6.19166666666668,49.9083333333333,1,7,1,0
578,0,5.76666666666668,49.9,1,6,2,0
578,1,5.76666666666668,49.9,0,6,0,0
578,2,5.76666666666668,49.9,0,5,0,0
578,3,5.76666666666668,49.9,1,3,1,0
578,4,5.76666666666668,49.9,0,5,0,0
578,5,5.76666666666668,49.9,0,4,0,0
578,6,5.76666666666668,49.9,1,6,1,0
578,7,5.76666666666668,49.9,1,4,2,0
578,8,5.76666666666668,49.9,2,3,3,0
579,0,5.77500000000001,49.9,0,4,0,0
579,1,5.77500000000001,49.9,1,5,1,0
579,2,5.77500000000001,49.9,1,8,1,0
579,3,5.77500000000001,49.9,0,4,0,0
579,4,5.77500000000001,49.9,1,5,1,0
579,5,5.77500000000001,49.9,0,4,0,0
579,6,5.77500000000001,49.9,0,3,0,0
579,7,5.77500000000001,49.9,0,4,0,0
579,8,5.77500000000001,49.9,1,4,1,0
580,0,5.80833333333334,49.9,4,4,8,0
580,1,5.80833333333334,49.9,3,3,7,0
580,2,5.80833333333334,49.9,3,4,7,0
580,3,5.80833333333334,49.9,5,9,10,0
580,4,5.80833333333334,49.9,2,4,4,0
580,5,5.80833333333334,49.9,5,2,10,0
580,6,5.80833333333334,49.9,5,5,11,0
580,7,5.80833333333334,49.9,3,5,5,0
580,8,5.80833333333334,49.9,5,3,10,0
581,0,5.81666666666668,49.9,10,7,24,0
581,1,5.81666666666668,49.9,13,5,31,0
581,2,5.81666666666668,49.9,7,7,17,0
581,3,5.81666666666668,49.9,8,7,18,0
581,4,5.81666666666668,49.9,8,5,18,0
581,5,5.81666666666668,49.9,10,5,23,0
581,6,5.81666666666668,49.9,11,5,25,0
581,7,5.81666666666668,49.9,5,1,11,0
581,8,5.81666666666668,49.9,10,2,23,0
582,0,5.82500000000001,49.9,1,3,2,0
582,1,5.82500000000001,49.9,3,2,5,0
582,2,5.82500000000001,49.9,2,4,3,0
582,3,5.82500000000001,49.9,1,4,1,0
582,4,5.82500000000001,49.9,0,7,0,0
582,5,5.82500000000001,49.9,1,5,2,0
582,6,5.82500000000001,49.9,2,3,3,0
582,7,5.82500000000001,49.9,1,5,1,0
582,8,5.82500000000001,49.9,1,5,1,0
583,0,5.86666666666668,49.9,0,3,0,0
583,1,5.86666666666668,49.9,0,3,0,0
583,2,5.86666666666668,49.9,1,5,1,0
583,3,5.86666666666668,49.9,0,11,0,0
583,4,5.86666666666668,49.9,1,2,2,0
583,5,5.86666666666668,49.9,1,4,2,0
583,6,5.86666666666668,49.9,1,8,1,0
583,7,5.86666666666668,49.9,0,7,0,0
583,8,5.86666666666668,49.9,0,3,0,0
584,0,5.87500000000001,49.9,2,0,4,0
584,1,5.87500000000001,49.9,1,6,2,0
584,2,5.87500000000001,49.9,3,4,5,0
584,3,5.87500000000001,49.9,1,3,2,0
584,4,5.87500000000001,49.9,1,9,1,0
584,5,5.87500000000001,49.9,1,7,2,0
584,6,5.87500000000001,49.9,3,4,5,0
584,7,5.87500000000001,49.9,0,5,0,0
584,8,5.87500000000001,49.9,1,5,1,0
585,0,5.88333333333334,49.9,0,2,0,0
585,1,5.88333333333334,49.9,1,6,1,0
585,2,5.88333333333334,49.9,0,6,0,0
585,3,5.88333333333334,49.9,0,6,0,0
585,4,5.88333333333334,49.9,1,5,1,0
585,5,5.88333333333334,49.9,2,5,4,0
585,6,5.88333333333334,49.9,1,6,2,0
585,7,5.88333333333334,49.9,0,5,0,0
585,8,5.88333333333334,49.9,1,3,2,0
586,0,5.96666666666668,49.9,1,5,1,0
586,1,5.96666666666668,49.9,0,4,0,0
586,2,5.96666666666668,49.9,0,7,0,0
586,3,5.96666666666668,49.9,1,6,1,0
586,4,5.96666666666668,49.9,0,8,0,0
586,5,5.96666666666668,49.9,0,11,0,0
586,6,5.96666666666668,49.9,0,3,0,0
586,7,5.96666666666668,49.9,0,7,0,0
586,8,5.96666666666668,49.9,0,3,0,0
587,0,5.97500000000001,49.9,0,7,0,0
587,1,5.97500000000001,49.9,1,8,1,0
587,2,5.97500000000001,49.9,0,4,0,0
587,3,5.97500000000001,49.9,1,8,2,0
587,4,5.97500000000001,49.9,0,9,0,0
587,5,5.97500000000001,49.9,0,8,0,0
587,6,5.97500000000001,49.9,0,6,0,0
587,7,5.97500000000001,49.9,0,5,0,0
587,8,5.97500000000001,49.9,0,3,0,0
588,0,5.99166666666668,49.9,0,5,0,0
588,1,5.99166666666668,49.9,2,5,4,0
588,2,5.99166666666668,49.9,2,5,3,0
588,3,5.99166666666668,49.9,2,5,3,0
588,4,5.99166666666668,49.9,1,3,1,0
588,5,5.99166666666668,49.9,2,7,3,0
588,6,5.99166666666668,49.9,3,8,5,0
588,7,5.99166666666668,49.9,2,5,4,0
588,8,5.99166666666668,49.9,1,2,2,0
589,0,6.00000000000001,49.9,0,6,0,0
589,1,6.00000000000001,49.9,0,6,0,0
589,2,6.00000000000001,49.9,0,3,0,0
589,3,6.00000000000001,49.9,0,8,0,0
589,4,6.00000000000001,49.9,0,4,0,0
589,5,6.00000000000001,49.9,0,4,0,0
589,6,6.00000000000001,49.9,0,7,0,0
589,7,6.00000000000001,49.9,0,4,0,0
589,8,6.00000000000001,49.9,1,4,1,0
590,0,6.02500000000001,49.9,0,2,0,0
590,1,6.02500000000001,49.9,0,6,0,0
590,2,6.02500000000001,49.9,0,6,0,0
590,3,6.02500000000001,49.9,0,5,0,0
590,4,6.02500000000001,49.9,0,2,0,0
590,5,6.02500000000001,49.9,0,6,0,0
590,6,6.02500000000001,49.9,0,6,0,0
590,7,6.02500000000001,49.9,1,5,1,0
590,8,6.02500000000001,49.9,0,2,0,0
591,0,6.03333333333334,49.9,3,8,6,0
591,1,6.03333333333334,49.9,3,5,6,0
591,2,6.03333333333334,49.9,3,5,5,0
591,3,6.03333333333334,49.9,5,7,10,0
591,4,6.03333333333334,49.9,5,3,10,0
591,5,6.03333333333334,49.9,3,6,6,0
591,6,6.03333333333334,49.9,3,6,6,0
591,7,6.03333333333334,49.9,3,4,6,0
591,8,6.03333333333334,49.9,5,2,10,0
592,0,6.04166666666668,49.9,2,3,4,0
592,1,6.04166666666668,49.9,1,4,2,0
592,2,6.04166666666668,49.9,1,7,2,0
592,3,6.04166666666668,49.9,1,5,1,0
592,4,6.04166666666668,49.9,1,4,1,0
592,5,6.04166666666668,49.9,2,2,3,0
592,6,6.04166666666668,49.9,2,8,3,0
592,7,6.04166666666668,49.9,2,5,3,0
592,8,6.04166666666668,49.9,2,5,4,0
593,0,6.08333333333334,49.9,8,6,19,0
593,1,6.08333333333334,49.9,4,5,8,0
593,2,6.08333333333334,49.9,5,4,10,0
593,3,6.08333333333334,49.9,5,9,10,0
593,4,6.08333333333334,49.9,5,3,11,0
593,5,6.08333333333334,49.9,4,7,9,0
593,6,6.08333333333334,49.9,8,7,18,0
593,7,6.08333333333334,49.9,5,2,11,0
593,8,6.08333333333334,49.9,4,2,8,0
594,0,6.09166666666668,49.9,5,2,11,0
594,1,6.09166666666668,49.9,7,5,16,0
594,2,6.09166666666668,49.9,6,4,13,0
594,3,6.09166666666668,49.9,7,4,16,0
594,4,6.09166666666668,49.9,4,5,8,0
594,5,6.09166666666668,49.9,5,4,10,0
594,6,6.09166666666668,49.9,4,5,9,0
594,7,6.09166666666668,49.9,5,2,11,0
594,8,6.09166666666668,49.9,5,3,11,0
595,0,6.13333333333334,49.9,1,5,2,0
595,1,6.13333333333334,49.9,2,8,3,0
595,2,6.13333333333334,49.9,1,3,1,0
595,3,6.13333333333334,49.9,1,7,2,0
595,4,6.13333333333334,49.9,0,5,0,0
595,5,6.13333333333334,49.9,1,3,2,0
595,6,6.13333333333334,49.9,1,5,1,0
595,7,6.13333333333334,49.9,3,4,5,0
595,8,6.13333333333334,49.9,1,3,2,0
596,0,6.15000000000001,49.9,1,5,1,0
596,1,6.15000000000001,49.9,0,6,0,0
596,2,6.15000000000001,49.9,0,3,0,0
596,3,6.15000000000001,49.9,2,5,4,0
596,4,6.15000000000001,49.9,0,6,0,0
596,5,6.15000000000001,49.9,0,1,0,0
596,6,6.15000000000001,49.9,1,5,2,0
596,7,6.15000000000001,49.9,1,7,1,0
596,8,6.15000000000001,49.9,3,3,5,0
597,0,6.15833333333334,49.9,8,4,19,0
597,1,6.15833333333334,49.9,5,9,11,0
597,2,6.15833333333334,49.9,7,2,15,0
597,3,6.15833333333334,49.9,9,4,21,0
597,4,6.15833333333334,49.9,9,6,20,0
597,5,6.15833333333334,49.9,6,4,13,0
597,6,6.15833333333334,49.9,9,3,22,0
597,7,6.15833333333334,49.9,7,6,15,0
597,8,6.15833333333334,49.9,10,2,24,0
598,0,6.16666666666668,49.9,1,7,2,0
598,1,6.16666666666668,49.9,1,6,1,0
598,2,6.16666666666668,49.9,2,7,4,0
598,3,6.16666666666668,49.9,2,8,4,0
598,4,6.16666666666668,49.9,0,2,0,0
598,5,6.16666666666668,49.9,1,9,1,0
598,6,6.16666666666668,49.9,1,1,2,0
598,7,6.16666666666668,49.9,2,9,3,0
598,8,6.16666666666668,49.9,2,3,3,0
599,0,6.17500000000001,49.9,7,3,17,0
599,1,6.17500000000001,49.9,8,5,18,0
599,2,6.17500000000001,49.9,6,9,14,0
599,3,6.17500000000001,49.9,9,5,21,0
599,4,6.17500000000001,49.9,9,5,21,0
599,5,6.17500000000001,49.9,10,6,23,0
599,6,6.17500000000001,49.9,11,3,26,0
599,7,6.17500000000001,49.9,7,3,15,0
599,8,6.17500000000001,49.9,7,5,16,0
600,0,6.18333333333334,49.9,5,8,10,0
600,1,6.18333333333334,49.9,4,4,9,0
600,2,6.18333333333334,49.9,4,4,8,0
600,3,6.18333333333334,49.9,3,5,7,0
600,4,6.18333333333334,49.9,5,8,11,0
600,5,6.18333333333334,49.9,3,2,7,0
600,6,6.18333333333334,49.9,3,10,7,0
600,7,6.18333333333334,49.9,5,6,10,0
600,8,6.18333333333334,49.9,4,5,8,0
601,0,6.20000000000001,49.9,6,4,13,0
601,1,6.20000000000001,49.9,4,2,9,0
601,2,6.20000000000001,49.9,7,6,16,0
601,3,6.20000000000001,49.9,7,3,16,0
601,4,6.20000000000001,49.9,5,3,11,0
601,5,6.20000000000001,49.9,5,5,12,0
601,6,6.20000000000001,49.9,5,4,11,0
601,7,6.20000000000001,49.9,6,2,13,0
601,8,6.20000000000001,49.9,7,10,17,0
602,0,6.20833333333334,49.9,1,7,2,0
602,1,6.20833333333334,49.9,1,9,2,0
602,2,6.20833333333334,49.9,1,1,1,0
602,3,6.20833333333334,49.9,0,4,0,0
602,4,6.20833333333334,49.9,2,3,4,0
602,5,6.20833333333334,49.9,1,4,2,0
602,6,6.20833333333334,49.9,2,7,3,0
602,7,6.20833333333334,49.9,1,3,2,0
602,8,6.20833333333334,49.9,1,5,2,0
603,0,5.74166666666668,49.8916666666667,0,4,0,0
603,1,5.74166666666668,49.8916666666667,0,5,0,0
603,2,5.74166666666668,49.8916666666667,0,7,0,0
603,3,5.74166666666668,49.8916666666667,0,7,0,0
603,4,5.74166666666668,49.8916666666667,0,4,0,0
603,5,5.74166666666668,49.8916666666667,0,8,0,0
603,6,5.74166666666668,49.8916666666667,0,7,0,0
603,7,5.74166666666668,49.8916666666667,0,6,0,0
603,8,5.74166666666668,49.8916666666667,0,9,0,0
604,0,5.75000000000001,49.8916666666667,1,3,1,0
604,1,5.75000000000001,49.8916666666667,1,2,1,0
604,2,5.75000000000001,49.8916666666667,1,5,1,0
604,3,5.75000000000001,49.8916666666667,1,11,1,0
604,4,5.75000000000001,49.8916666666667,1,1,2,0
604,5,5.75000000000001,49.8916666666667,0,5,0,0
604,6,5.75000000000001,49.8916666666667,1,7,1,0
604,7,5.75000000000001,49.8916666666667,1,8,1,0
604,8,5.75000000000001,49.8916666666667,0,3,0,0
605,0,5.80000000000001,49.8916666666667,1,7,1,0
605,1,5.80000000000001,49.8916666666667,1,5,1,0
605,2,5.80000000000001,49.8916666666667,1,2,1,0
605,3,5.80000000000001,49.8916666666667,0,10,0,0
605,4,5.80000000000001,49.8916666666667,1,6,1,0
605,5,5.80000000000001,49.8916666666667,0,4,0,0
605,6,5.80000000000001,49.8916666666667,0,1,0,0
605,7,5.80000000000001,49.8916666666667,0,8,0,0
605,8,5.80000000000001,49.8916666666667,0,5,0,0
606,0,5.80833333333334,49.8916666666667,18,5,43,0
606,1,5.80833333333334,49.8916666666667,22,6,53,0
606,2,5.80833333333334,49.8916666666667,16,8,38,0
606,3,5.80833333333334,49.8916666666667,18,3,44,0
606,4,5.80833333333334,49.8916666666667,15,4,36,0
606,5,5.80833333333334,49.8916666666667,14,6,34,0
606,6,5.80833333333334,49.8916666666667,23,4,55,0
606,7,5.80833333333334,49.8916666666667,13,5,31,0
606,8,5.80833333333334,49.8916666666667,13,11,31,0
607,0,5.81666666666668,49.8916666666667,3,11,6,0
607,1,5.81666666666668,49.8916666666667,5,4,10,0
607,2,5.81666666666668,49.8916666666667,2,7,4,0
607,3,5.81666666666668,49.8916666666667,4,6,9,0
607,4,5.81666666666668,49.8916666666667,5,4,12,0
607,5,5.81666666666668,49.8916666666667,4,7,8,0
607,6,5.81666666666668,49.8916666666667,6,5,13,0
607,7,5.81666666666668,49.8916666666667,2,3,4,0
607,8,5.81666666666668,49.8916666666667,5,2,11,0
608,0,5.82500000000001,49.8916666666667,0,4,0,0
608,1,5.82500000000001,49.8916666666667,0,4,0,0
608,2,5.82500000000001,49.8916666666667,0,4,0,0
608,3,5.82500000000001,49.8916666666667,0,9,0,0
608,4,5.82500000000001,49.8916666666667,0,3,0,0
608,5,5.82500000000001,49.8916666666667,0,8,0,0
608,6,5.82500000000001,49.8916666666667,0,9,0,0
608,7,5.82500000000001,49.8916666666667,0,6,0,0
608,8,5.82500000000001,49.8916666666667,0,7,0,0
609,0,5.92500000000001,49.8916666666667,7,6,16,0
609,1,5.92500000000001,49.8916666666667,5,5,12,0
609,2,5.92500000000001,49.8916666666667,3,8,7,0
609,3,5.92500000000001,49.8916666666667,4,4,8,0
609,4,5.92500000000001,49.8916666666667,3,5,7,0
609,5,5.92500000000001,49.8916666666667,4,4,9,0
609,6,5.92500000000001,49.8916666666667,5,6,10,0
609,7,5.92500000000001,49.8916666666667,5,4,11,0
609,8,5.92500000000001,49.8916666666667,3,1,6,0
610,0,5.93333333333334,49.8916666666667,9,6,20,0
610,1,5.93333333333334,49.8916666666667,8,7,18,0
610,2,5.93333333333334,49.8916666666667,12,8,28,0
610,3,5.93333333333334,49.8916666666667,7,6,16,0
610,4,5.93333333333334,49.8916666666667,10,8,23,0
610,5,5.93333333333334,49.8916666666667,7,10,17,0
610,6,5.93333333333334,49.8916666666667,7,1,17,0
610,7,5.93333333333334,49.8916666666667,7,4,15,0
610,8,5.93333333333334,49.8916666666667,12,5,28,0
611,0,5.94166666666668,49.8916666666667,1,5,1,0
611,1,5.94166666666668,49.8916666666667,1,9,1,0
611,2,5.94166666666668,49.8916666666667,0,3,0,0
611,3,5.94166666666668,49.8916666666667,0,4,0,0
611,4,5.94166666666668,49.8916666666667,1,3,2,0
611,5,5.94166666666668,49.8916666666667,0,5,0,0
611,6,5.94166666666668,49.8916666666667,0,2,0,0
611,7,5.94166666666668,49.8916666666667,1,5,1,0
611,8,5.94166666666668,49.8916666666667,0,6,0,0
612,0,5.95000000000001,49.8916666666667,0,7,0,0
612,1,5.95000000000001,49.8916666666667,0,4,0,0
612,2,5.95000000000001,49.8916666666667,1,0,1,0
612,3,5.95000000000001,49.8916666666667,0,7,0,0
612,4,5.95000000000001,49.8916666666667,1,3,1,0
612,5,5.95000000000001,49.8916666666667,1,2,1,0
612,6,5.95000000000001,49.8916666666667,1,4,2,0
612,7,5.95000000000001,49.8916666666667,1,3,1,0
612,8,5.95000000000001,49.8916666666667,1,4,1,0
613,0,5.95833333333334,49.8916666666667,1,2,2,0
613,1,5.95833333333334,49.8916666666667,2,7,3,0
613,2,5.95833333333334,49.8916666666667,3,6,7,0
613,3,5.95833333333334,49.8916666666667,2,3,3,0
613,4,5.95833333333334,49.8916666666667,2,10,4,0
613,5,5.95833333333334,49.8916666666667,1,2,1,0
613,6,5.95833333333334,49.8916666666667,5,5,10,0
613,7,5.95833333333334,49.8916666666667,1,2,2,0
613,8,5.95833333333334,49.8916666666667,2,3,4,0
614,0,5.96666666666668,49.8916666666667,5,5,11,0
614,1,5.96666666666668,49.8916666666667,3,4,7,0
614,2,5.96666666666668,49.8916666666667,2,4,3,0
614,3,5.96666666666668,49.8916666666667,2,3,3,0
614,4,5.96666666666668,49.8916666666667,4,3,8,0
614,5,5.96666666666668,49.8916666666667,4,3,8,0
614,6,5.96666666666668,49.8916666666667,2,9,4,0
614,7,5.96666666666668,49.8916666666667,5,2,11,0
614,8,5.96666666666668,49.8916666666667,3,5,7,0
615,0,5.97500000000001,49.8916666666667,13,9,32,0
615,1,5.97500000000001,49.8916666666667,18,5,44,0
615,2,5.97500000000001,49.8916666666667,19,2,47,0
615,3,5.97500000000001,49.8916666666667,18,3,44,0
615,4,5.97500000000001,49.8916666666667,19,4,46,0
615,5,5.97500000000001,49.8916666666667,19,6,46,0
615,6,5.97500000000001,49.8916666666667,19,7,45,0
615,7,5.97500000000001,49.8916666666667,17,5,42,0
615,8,5.97500000000001,49.8916666666667,27,2,65,0
616,0,5.98333333333334,49.8916666666667,3,6,5,0
616,1,5.98333333333334,49.8916666666667,2,5,4,0
616,2,5.98333333333334,49.8916666666667,2,8,3,0
616,3,5.98333333333334,49.8916666666667,3,4,5,0
616,4,5.98333333333334,49.8916666666667,3,1,5,0
616,5,5.98333333333334,49.8916666666667,3,5,6,0
616,6,5.98333333333334,49.8916666666667,2,2,4,0
616,7,5.98333333333334,49.8916666666667,3,6,7,0
616,8,5.98333333333334,49.8916666666667,3,4,5,0
617,0,5.99166666666668,49.8916666666667,0,11,0,0
617,1,5.99166666666668,49.8916666666667,0,8,0,0
617,2,5.99166666666668,49.8916666666667,0,4,0,0
617,3,5.99166666666668,49.8916666666667,0,4,0,0
617,4,5.99166666666668,49.8916666666667,0,5,0,0
617,5,5.99166666666668,49.8916666666667,0,5,0,0
617,6,5.99166666666668,49.8916666666667,0,4,0,0
617,7,5.99166666666668,49.8916666666667,0,8,0,0
617,8,5.99166666666668,49.8916666666667,0,7,0,0
618,0,6.00000000000001,49.8916666666667,0,7,0,0
618,1,6.00000000000001,49.8916666666667,0,2,0,0
618,2,6.00000000000001,49.8916666666667,0,6,0,0
618,3,6.00000000000001,49.8916666666667,0,7,0,0
618,4,6.00000000000001,49.8916666666667,0,3,0,0
618,5,6.00000000000001,49.8916666666667,0,5,0,0
618,6,6.00000000000001,49.8916666666667,0,3,0,0
618,7,6.00000000000001,49.8916666666667,0,5,0,0
618,8,6.00000000000001,49.8916666666667,0,5,0,0
619,0,6.04166666666668,49.8916666666667,0,4,0,0
619,1,6.04166666666668,49.8916666666667,0,9,0,0
619,2,6.04166666666668,49.8916666666667,1,9,1,0
619,3,6.04166666666668,49.8916666666667,0,4,0,0
619,4,6.04166666666668,49.8916666666667,1,4,2,0
619,5,6.04166666666668,49.8916666666667,0,2,0,0
619,6,6.04166666666668,49.8916666666667,0,3,0,0
619,7,6.04166666666668,49.8916666666667,0,10,0,0
619,8,6.04166666666668,49.8916666666667,0,9,0,0
620,0,6.05833333333334,49.8916666666667,5,2,11,0
620,1,6.05833333333334,49.8916666666667,4,4,8,0
620,2,6.05833333333334,49.8916666666667,5,3,12,0
620,3,6.05833333333334,49.8916666666667,6,6,14,0
620,4,6.05833333333334,49.8916666666667,4,8,9,0
620,5,6.05833333333334,49.8916666666667,4,5,9,0
620,6,6.05833333333334,49.8916666666667,6,5,13,0
620,7,6.05833333333334,49.8916666666667,2,2,4,0
620,8,6.05833333333334,49.8916666666667,5,3,11,0
621,0,6.06666666666668,49.8916666666667,2,11,3,0
621,1,6.06666666666668,49.8916666666667,1,4,2,0
621,2,6.06666666666668,49.8916666666667,2,5,4,0
621,3,6.06666666666668,49.8916666666667,2,4,4,0
621,4,6.06666666666668,49.8916666666667,2,3,3,0
621,5,6.06666666666668,49.8916666666667,1,2,2,0
621,6,6.06666666666668,49.8916666666667,1,7,2,0
621,7,6.06666666666668,49.8916666666667,1,4,2,0
621,8,6.06666666666668,49.8916666666667,2,5,4,0
622,0,6.08333333333334,49.8916666666667,3,1,7,0
622,1,6.08333333333334,49.8916666666667,2,1,3,0
622,2,6.08333333333334,49.8916666666667,2,2,4,0
622,3,6.08333333333334,49.8916666666667,2,4,3,0
622,4,6.08333333333334,49.8916666666667,2,7,3,0
622,5,6.08333333333334,49.8916666666667,0,2,0,0
622,6,6.08333333333334,49.8916666666667,5,2,11,0
622,7,6.08333333333334,49.8916666666667,3,7,6,0
622,8,6.08333333333334,49.8916666666667,3,1,5,0
623,0,6.09166666666668,49.8916666666667,0,6,0,0
623,1,6.09166666666668,49.8916666666667,2,3,3,0
623,2,6.09166666666668,49.8916666666667,2,5,3,0
623,3,6.09166666666668,49.8916666666667,1,7,1,0
623,4,6.09166666666668,49.8916666666667,0,6,0,0
623,5,6.09166666666668,49.8916666666667,0,11,0,0
623,6,6.09166666666668,49.8916666666667,1,4,1,0
623,7,6.09166666666668,49.8916666666667,1,9,1,0
623,8,6.09166666666668,49.8916666666667,1,9,1,0
624,0,6.13333333333334,49.8916666666667,7,5,17,0
624,1,6.13333333333334,49.8916666666667,7,3,15,0
624,2,6.13333333333334,49.8916666666667,9,4,22,0
624,3,6.13333333333334,49.8916666666667,7,6,15,0
624,4,6.13333333333334,49.8916666666667,6,4,14,0
624,5,6.13333333333334,49.8916666666667,9,4,22,0
624,6,6.13333333333334,49.8916666666667,3,7,7,0
624,7,6.13333333333334,49.8916666666667,6,2,14,0
624,8,6.13333333333334,49.8916666666667,5,2,11,0
625,0,6.14166666666668,49.8916666666667,1,4,1,0
625,1,6.14166666666668,49.8916666666667,0,3,0,0
625,2,6.14166666666668,49.8916666666667,1,4,1,0
625,3,6.14166666666668,49.8916666666667,1,6,2,0
625,4,6.14166666666668,49.8916666666667,1,4,1,0
625,5,6.14166666666668,49.8916666666667,1,1,1,0
625,6,6.14166666666668,49.8916666666667,2,2,4,0
625,7,6.14166666666668,49.8916666666667,0,3,0,0
625,8,6.14166666666668,49.8916666666667,0,9,0,0
626,0,6.15000000000001,49.8916666666667,0,3,0,0
626,1,6.15000000000001,49.8916666666667,0,2,0,0
626,2,6.15000000000001,49.8916666666667,0,3,0,0
626,3,6.15000000000001,49.8916666666667,0,3,0,0
626,4,6.15000000000001,49.8916666666667,1,6,1,0
626,5,6.15000000000001,49.8916666666667,1,4,1,0
626,6,6.15000000000001,49.8916666666667,1,9,2,0
626,7,6.15000000000001,49.8916666666667,0,10,0,0
626,8,6.15000000000001,49.8916666666667,1,5,1,0
627,0,6.15833333333334,49.8916666666667,9,8,21,0
627,1,6.15833333333334,49.8916666666667,9,6,22,0
627,2,6.15833333333334,49.8916666666667,9,3,20,0
627,3,6.15833333333334,49.8916666666667,9,5,20,0
627,4,6.15833333333334,49.8916666666667,7,7,17,0
627,5,6.15833333333334,49.8916666666667,7,6,17,0
627,6,6.15833333333334,49.8916666666667,10,7,24,0
627,7,6.15833333333334,49.8916666666667,11,3,27,0
627,8,6.15833333333334,49.8916666666667,6,7,13,0
628,0,6.16666666666668,49.8916666666667,3,10,7,0
628,1,6.16666666666668,49.8916666666667,5,4,10,0
628,2,6.16666666666668,49.8916666666667,3,7,5,0
628,3,6.16666666666668,49.8916666666667,2,6,3,0
628,4,6.16666666666668,49.8916666666667,5,6,10,0
628,5,6.16666666666668,49.8916666666667,3,6,5,0
628,6,6.16666666666668,49.8916666666667,3,12,6,0
628,7,6.16666666666668,49.8916666666667,3,5,7,0
628,8,6.16666666666668,49.8916666666667,3,7,7,0
629,0,6.17500000000001,49.8916666666667,1,5,2,0
629,1,6.17500000000001,49.8916666666667,1,7,2,0
629,2,6.17500000000001,49.8916666666667,1,4,1,0
629,3,6.17500000000001,49.8916666666667,1,3,2,0
629,4,6.17500000000001,49.8916666666667,0,7,0,0
629,5,6.17500000000001,49.8916666666667,1,2,2,0
629,6,6.17500000000001,49.8916666666667,1,6,2,0
629,7,6.17500000000001,49.8916666666667,1,6,1,0
629,8,6.17500000000001,49.8916666666667,1,2,1,0
630,0,5.74166666666668,49.8833333333333,1,7,1,0
630,1,5.74166666666668,49.8833333333333,3,5,6,0
630,2,5.74166666666668,49.8833333333333,1,8,1,0
630,3,5.74166666666668,49.8833333333333,3,5,6,0
630,4,5.74166666666668,49.8833333333333,2,5,4,0
630,5,5.74166666666668,49.8833333333333,1,6,1,0
630,6,5.74166666666668,49.8833333333333,1,4,1,0
630,7,5.74166666666668,49.8833333333333,3,8,5,0
630,8,5.74166666666668,49.8833333333333,3,4,5,0
631,0,5.75000000000001,49.8833333333333,4,7,9,0
