rural,sd_rural,urban,sd_urban,rural_prop,sd_rural_prop,urban_prop,sd_urban_prop,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.1,0.31622776601683794,0.0,0.0,2.3325791327470784e-06,7.3762628820610175e-06,5
0.0,0.0,0.1,0.31622776601683794,0.0,0.0,2.3325791327470784e-06,7.3762628820610175e-06,6
0.0,0.0,0.2,0.42163702135578396,0.0,0.0,4.665158265494157e-06,9.83501717608136e-06,7
0.0,0.0,0.2,0.42163702135578396,0.0,0.0,4.665158265494157e-06,9.83501717608136e-06,8
0.0,0.0,0.7,1.8885620632287057,0.0,0.0,1.6328053929229548e-05,4.405220459585047e-05,9
0.0,0.0,1.4,4.087922591134905,0.0,0.0,3.2656107858459096e-05,9.535402932366644e-05,10
0.0,0.0,2.6,7.876829593462361,0.0,0.0,6.064705745142405e-05,0.0001837332834191496,11
0.0,0.0,4.3,13.250157231771503,0.0,0.0,0.00010030090270812437,0.00030907040264448,12
0.0,0.0,6.5,20.20588473137907,0.0,0.0,0.0001516176436285601,0.0004713182508310763,13
0.0,0.0,10.3,31.871443156670658,0.0,0.0,0.0002402556506729491,0.0007434266323778465,14
0.0,0.0,16.7,51.0556341433321,0.0,0.0,0.0003895407151687621,0.0011909130681190569,15
0.0,0.0,23.6,71.82262101099408,0.0,0.0,0.0005504886753283105,0.0016753194702944668,16
0.0,0.0,32.6,99.23283506761031,0.0,0.0,0.0007604207972755476,0.002314684403620404,17
0.0,0.0,42.6,127.00411191943527,0.0,0.0,0.0009936787105502554,0.0029624714123634927,18
0.0,0.0,53.5,155.88047415318644,0.0,0.0,0.001247929836019687,0.0036360354121244293,19
0.0,0.0,65.4,186.55008264091796,0.0,0.0,0.0015255067528165893,0.004351428299804483,20
0.0,0.0,78.4,216.16053705007715,0.0,0.0,0.001828742040073709,0.005042115580464116,21
0.0,0.0,90.9,239.6958489419456,0.0,0.0,0.002120314431667094,0.005591095354480782,22
0.1,0.31622776601683794,106.9,268.64369215251145,0.0001945525291828794,0.0006152291167642761,0.002493527092906627,0.006266326704590783,23
0.1,0.31622776601683794,126.9,298.1507635035969,0.0001945525291828794,0.0006152291167642761,0.002960042919456042,0.006954602493610993,24
0.2,0.6324555320336759,156.5,329.34623793880576,0.0003891050583657588,0.0012304582335285522,0.0036504863427491777,0.007682261620648125,25
0.6,1.8973665961010275,200.9,372.9797283737787,0.0011673151750972762,0.003691374700585656,0.004686151477688881,0.0087000473134235,26
1.2,3.794733192202055,266.1,422.43775346855017,0.0023346303501945525,0.007382749401171312,0.006206993072239976,0.00985369488625295,27
1.2,3.794733192202055,363.6,483.72264780553746,0.0023346303501945525,0.007382749401171312,0.008481257726668377,0.01128321354308361,28
1.4,4.087922591134905,504.5,584.1442458845247,0.002723735408560311,0.007953156792091251,0.011767861724709009,0.013625626784645208,29
1.8,5.3499740393970345,716.2,734.4663671295266,0.003501945525291829,0.010408509804274386,0.016705931748734575,0.017132009216708887,30
1.8,5.028805910838963,998.1,919.0496843055996,0.003501945525291829,0.009783669087235335,0.023281472323948595,0.02143756115569032,31
2.7,6.896859188548558,1386.5,1161.3848295126909,0.005252918287937744,0.01341801398550303,0.032341209675538246,0.027090220184103266,32
3.9,9.421606374003675,1856.1,1450.0849362096767,0.007587548638132294,0.018329973490279518,0.04329500128291852,0.033824378629135704,33
5.2,9.863513009515874,2438.0,1801.665710761387,0.01011673151750973,0.019189714026295473,0.05686827925637378,0.04202527841107944,34
6.8,11.0232078412371,3123.6,2192.8645497005355,0.013229571984435796,0.021445929652212262,0.07286044179048774,0.05115030089572288,35
8.6,11.692352676476666,3904.5,2630.9758329056035,0.016731517509727623,0.022747767853067452,0.09107555223810969,0.06136959326597475,36
11.5,14.546859149352862,4755.8,3087.5616341126606,0.022373540856031125,0.028301282391737088,0.11093279839518555,0.07201981838801662,37
15.0,17.15290710702481,5674.8,3580.7839861621865,0.029182879377431904,0.033371414605106633,0.1323692006251312,0.08352462004996819,38
18.5,18.08774907683835,6643.3,4007.601556209566,0.03599221789883268,0.035190173301241925,0.15496022952578667,0.09348047762379151,39
22.6,20.017769883558735,7642.7,4362.6847760932205,0.043968871595330736,0.03894507759447225,0.17827202537846096,0.10176307471468407,40
28.8,22.641162121724722,8653.1,4624.803910557842,0.05603112840466925,0.04404895354421151,0.20184040493573746,0.10787721094814309,41
36.1,26.197752236064495,9618.3,4805.109318909058,0.07023346303501946,0.05096838956432781,0.22435445872501222,0.11208297727855794,42
45.6,31.931175988365975,10560.9,4908.392324489874,0.08871595330739299,0.06212291048320229,0.24634134963028625,0.11449213511441007,43
54.8,37.291047480893084,11438.6,4933.259463410913,0.1066147859922179,0.07255067603286593,0.2668143966784073,0.11507218080779345,44
70.1,43.64108665517444,12163.9,4895.501346474469,0.13638132295719846,0.08490483785053393,0.28373259312822185,0.1141914428512157,45
85.4,53.085256375423526,12808.9,4880.164420044335,0.16614785992217898,0.10327870890160219,0.2987777285344405,0.11383369690570165,46
104.7,61.08291268613688,13269.5,4845.92074154472,0.2036964980544747,0.11883835152944917,0.30952158801987356,0.11303493600673463,47
118.3,66.34430395042718,13586.1,4822.637716483008,0.2301556420233463,0.129074521304333,0.3169065335541508,0.11249184102267286,48
133.1,71.98834782256239,13737.3,4807.003387419928,0.2589494163424124,0.14005515140576338,0.3204333932028644,0.11212715792540247,49
146.2,72.41209229894625,13744.6,4774.028655129753,0.28443579766536964,0.14087955700184096,0.320603671479555,0.11135799620092261,50
159.8,70.06631779170993,13602.8,4700.439856486246,0.3108949416342412,0.1363157933690855,0.31729607426931955,0.1096414792397249,51
167.8,65.96766884871204,13326.5,4560.127977005323,0.3264591439688716,0.12834176818815574,0.31085115812553943,0.10636859361818768,52
178.5,62.72913553082367,12971.1,4343.029369000398,0.3472762645914397,0.12204111970977367,0.3025611718877563,0.1013045967903804,53
185.7,57.412832479623695,12548.7,4075.2800053765905,0.36128404669260705,0.11169811766463755,0.29270835763103265,0.09505913100642836,54
188.1,51.11957659362126,12048.8,3746.332927010091,0.3659533073929961,0.09945442917046939,0.28104779454643003,0.08738618009867023,55
185.7,48.06950985580962,11515.4,3363.0765742760664,0.361284046692607,0.09352044719029108,0.26860581745235707,0.07844642238986883,56
183.8,45.87373976470634,10964.4,2897.270178787075,0.35758754863813225,0.08924852094300845,0.25575330643092065,0.06758111960969128,57
180.1,41.339918830216504,10418.4,2461.9036085472103,0.35038910505836574,0.0804278576463356,0.24301742436612161,0.05742584984131956,58
171.8,37.94674631052781,9891.1,2119.911919029761,0.3342412451361868,0.0738263546897428,0.2307177345991463,0.04944862305590635,59
162.9,33.19454439780395,9381.4,1989.6314119845301,0.31692607003891055,0.06458082567666139,0.21882857875953446,0.04640972713453221,60
154.0,35.42754734823046,8889.1,2113.9680671402984,0.2996108949416343,0.06892518939344448,0.20734529168902055,0.04930997800705135,61
145.7,32.059146727398854,8388.8,2406.180412557998,0.28346303501945525,0.062371880792604785,0.19567539828788688,0.05612606219957542,62
136.6,32.26349846704993,7916.2,2791.037752043733,0.26575875486381323,0.06276945227052516,0.1846516293065242,0.06510316419126526,63
127.7,33.95765336742547,7459.0,3204.1589640132815,0.24844357976653697,0.06606547347748146,0.17398707751160458,0.07473954337461877,64
117.5,32.50384592629001,7001.4,3559.9572157229327,0.22859922178988326,0.06323705433130353,0.16331319540015396,0.08303881914867704,65
110.5,32.73886579179757,6531.7,3857.298048288897,0.2149805447470817,0.06369429142373069,0.15235707121364092,0.08997452936224713,66
101.8,33.48565198542338,6102.2,4059.2617226945754,0.19805447470817122,0.06514718285101825,0.1423386438384922,0.09468549188716326,67
93.9,31.096444955796617,5665.3,4141.476469140498,0.18268482490272372,0.060498920147464226,0.13214760560752023,0.09660321590680174,68
87.3,32.920949088519436,5237.7,4168.7694174127155,0.1698443579766537,0.06404853908272265,0.12217349723589373,0.09723984552291097,69
80.1,36.31482709124011,4820.4,4131.637506956398,0.15583657587548638,0.0706514145743971,0.11243964451494018,0.09637371432801657,70
75.1,39.42207503417343,4424.7,4027.335900512341,0.1461089494163424,0.07669664403535686,0.10320962888666,0.09394079682098254,71
67.9,41.765083768887884,4048.9,3933.2354352223683,0.13210116731517507,0.08125502678771962,0.09444379650579646,0.09174582900381069,72
63.0,42.58325179379016,3688.8,3750.4936208451286,0.12256809338521402,0.08284679337313261,0.08604417904877423,0.08748323157484379,73
56.8,42.12890272063164,3341.1,3547.030008017662,0.1105058365758755,0.08196284575998375,0.07793380140421262,0.082737281799297,74
51.5,41.63398718461743,3028.3,3342.416326551796,0.10019455252918288,0.0809999750673491,0.07063749387697979,0.07796450576267863,75
47.0,39.307901382687824,2733.7,3128.417599646469,0.09143968871595329,0.07647451630873116,0.06376571575190688,0.07297281611454058,76
42.7,37.9679689563014,2459.0,2905.120383812768,0.08307392996108949,0.07386764388385486,0.05735812087425065,0.06776423185399845,77
38.6,38.37591837482344,2211.4,2675.536008603385,0.07509727626459144,0.07466131979537632,0.051582654941568884,0.06240899462581663,78
32.4,31.500264549153655,1976.4,2461.72749642739,0.06303501945525293,0.06128456137967638,0.046101093979613254,0.05742174188676238,79
28.9,29.942352019245988,1761.0,2275.0039316205343,0.05622568093385213,0.05825360315028403,0.04107671852767605,0.05306626697815619,80
24.4,27.358524976483817,1569.4,2069.7756292785834,0.047470817120622566,0.05322670228887902,0.036607496909332654,0.04827915442323677,81
21.1,23.923256931743683,1391.8,1886.2105337893163,0.04105058365758755,0.046543301423625845,0.03246483636957384,0.04399735331084688,82
18.0,22.181073012818835,1237.8,1730.3194181678969,0.03501945525291829,0.04315383854634015,0.028872664505143336,0.04036106967805502,83
15.0,20.779263167344933,1093.0,1555.5118485923247,0.029182879377431907,0.04042658203763605,0.025495089920925567,0.03628354478767289,84
13.5,18.14907405045472,967.4,1403.9900442825244,0.026264591439688716,0.035309482588433305,0.022565370530195236,0.03274917879878063,85
11.6,15.875907673088946,845.7,1262.7888932394396,0.022568093385214007,0.030886979908733354,0.019726621725642043,0.029455550214350947,86
10.8,15.425808100568203,750.3,1140.8738415014266,0.021011673151750974,0.030011299806552923,0.017501341233001334,0.026611785157832257,87
9.9,13.971796989332157,657.7,1011.3388321098589,0.019260700389105056,0.027182484415043104,0.015341372956077537,0.023590278559162577,88
8.3,13.098345951556887,574.4,886.263968703581,0.016147859922178986,0.02548316332987721,0.01339833453849922,0.02067280839503583,89
7.0,12.046207333061767,501.7,772.9773677871243,0.013618677042801555,0.02343620103708515,0.011702549508992095,0.0180303087818601,90
5.5,9.732534213770954,439.8,690.446361260437,0.010700389105058366,0.018934891466480454,0.010258683025821651,0.016105207745572458,91
4.9,8.517302650748325,382.5,605.7449499949995,0.00953307392996109,0.016570627725191293,0.008922115182757576,0.014129480301252585,92
4.3,7.674633541739956,338.8,537.9313876116338,0.008365758754863813,0.01493119366097268,0.007902778101747101,0.012547675295925773,93
3.5,6.1869037310901955,299.2,477.1188531173338,0.0068093385214007774,0.012036777686945907,0.006979076765179258,0.011129174806217113,94
2.7,5.437523946307424,259.4,415.7168373892124,0.005252918287937744,0.010578840362465806,0.006050710270345922,0.009696924200256873,95
2.4,4.835057163858331,225.2,360.30505593640135,0.004669260700389105,0.009406725999724383,0.00525296820694642,0.008404400549005186,96
1.8,3.6453928305312844,195.8,311.7765581666175,0.003501945525291829,0.00709220395044997,0.00456718994191878,0.007272434936591576,97
1.4,3.098386676965933,170.7,271.1826157981206,0.002723735408560311,0.0060279896439025945,0.003981712579599263,0.006325549107744644,98
1.1,2.183269719175042,148.1,235.75290736984206,0.0021400778210116734,0.004247606457538992,0.003454549695598423,0.005499123122153485,99
0.9,1.911950719959998,126.7,201.55674690325355,0.0017509727626459145,0.0037197484824124474,0.002955377761190548,0.004701470618909136,100
0.8,1.6193277068654826,110.7,173.8748272624751,0.0015564202334630351,0.0031504430094659195,0.002582165099951016,0.004055767937824522,101
0.6,1.3498971154211057,93.8,145.40197155930636,0.0011673151750972762,0.002626258979418494,0.002187959226516759,0.0033916160471952213,102
0.6,1.3498971154211057,77.9,121.44633016732583,0.0011673151750972762,0.002626258979418494,0.001817079144409974,0.002832831754970162,103
0.6,1.3498971154211057,66.9,102.88877489794503,0.0011673151750972762,0.002626258979418494,0.0015604954398077953,0.002399962093208579,104
0.5,1.0801234497346432,58.4,89.7480423803835,0.0009727626459143969,0.0021014074897561155,0.0013622262135242938,0.0020934441086138296,105
0.3,0.6749485577105528,50.0,75.94588716828434,0.0005836575875486381,0.001313129489709247,0.0011662895663735395,0.0017714979162670418,106
0.2,0.42163702135578396,44.2,62.7849946687547,0.0003891050583657588,0.0008203054890190349,0.0010309999766742086,0.0014645096841397376,107
0.2,0.42163702135578396,37.6,50.14024775013028,0.0003891050583657588,0.0008203054890190349,0.0008770497539129016,0.0011695609561272254,108
0.2,0.42163702135578396,33.8,42.11571361538746,0.0003891050583657588,0.0008203054890190349,0.0007884117468685125,0.0009823823474000481,109
0.2,0.42163702135578396,29.9,36.4492036187959,0.0003891050583657588,0.0008203054890190349,0.0006974411606913764,0.0008502065176645261,110
0.2,0.42163702135578396,24.8,29.858183319001697,0.0003891050583657588,0.0008203054890190349,0.0005784796249212754,0.0006964657535164025,111
0.1,0.31622776601683794,22.1,25.61878650955627,0.0001945525291828794,0.0006152291167642761,0.0005154999883371044,0.0005975784681849332,112
0.1,0.31622776601683794,18.5,20.554804791094465,0.0001945525291828794,0.0006152291167642761,0.00043152713955820957,0.00047945708733396626,113
0.0,0.0,15.7,15.391556126655937,0.0,0.0,0.0003662149238412913,0.00035902022641543093,114
0.0,0.0,13.5,13.623916878457205,0.0,0.0,0.0003148981829208556,0.0003177886421696999,115
0.0,0.0,12.0,11.623730516108463,0.0,0.0,0.00027990949592964935,0.00027113271246550027,116
0.0,0.0,10.7,9.333928552448974,0.0,0.0,0.00024958596720393736,0.00021772126967994622,117
0.0,0.0,9.6,8.058122196475635,0.0,0.0,0.00022392759674371953,0.00018796207684625125,118
0.0,0.0,8.3,7.318925239860472,0.0,0.0,0.0001936040680180075,0.00017071972288634443,119
0.0,0.0,7.2,6.124631508189788,0.0,0.0,0.00016794569755778965,0.00014286187651768765,120
