36.16256,-5.33451
36.14944,-5.33755
36.13879,-5.33585
36.11218,-5.33823
36.11274,-5.34525
36.12679,-5.35624
36.14536,-5.35499
36.15023,-5.34457
36.16331,-5.3558
36.16256,-5.33451
