time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead,InfectionStatus.Vaccinated
86.0,1,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,9,0,0
86.0,2,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,10,0,0
86.0,3,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,20,0,0
86.0,4,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,28,0,0
86.0,5,7,-5.349537166666666,36.13379783333333,2,0,0,0,0,0,0,0,55,0,0
86.0,6,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,62,1,0
86.0,7,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,80,1,0
86.0,8,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,84,0,0
86.0,9,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,104,2,0
86.0,10,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,89,2,0
86.0,11,7,-5.349537166666666,36.13379783333333,1,0,0,0,0,0,0,0,72,2,0
86.0,12,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,74,2,0
86.0,13,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,64,1,0
86.0,14,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,49,0,0
86.0,15,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,33,0,0
86.0,16,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,38,2,0
86.0,17,7,-5.349537166666666,36.13379783333333,0,0,0,0,0,0,0,0,49,2,0
86.0,1,8,-5.357870166666666,36.12546283333333,0,0,0,0,0,0,0,0,34,0,0
86.0,2,8,-5.357870166666666,36.12546283333333,2,0,0,0,0,0,0,0,44,0,0
86.0,3,8,-5.357870166666666,36.12546283333333,0,0,0,0,0,0,0,0,42,0,0
86.0,4,8,-5.357870166666666,36.12546283333333,0,0,0,0,0,0,0,0,63,0,0
86.0,5,8,-5.357870166666666,36.12546283333333,2,0,0,0,0,0,0,0,170,0,0
86.0,6,8,-5.357870166666666,36.12546283333333,1,0,0,0,0,0,0,0,173,0,0
86.0,7,8,-5.357870166666666,36.12546283333333,1,0,0,0,0,0,0,0,226,0,0
86.0,8,8,-5.357870166666666,36.12546283333333,2,0,0,0,0,0,0,0,262,0,0
86.0,9,8,-5.357870166666666,36.12546283333333,1,0,0,0,0,0,0,0,338,0,0
86.0,10,8,-5.357870166666666,36.12546283333333,0,0,0,0,0,0,0,0,278,0,0
86.0,11,8,-5.357870166666666,36.12546283333333,6,0,0,0,0,0,0,0,250,3,0
86.0,12,8,-5.357870166666666,36.12546283333333,1,0,0,0,0,0,0,0,203,4,0
