av_infections_4,sd_infections_4,av_susceptible_4,sd_susceptible_4,av_recovered_4,sd_recovered_4,av_infections_6,sd_infections_6,av_susceptible_6,sd_susceptible_6,av_recovered_6,sd_recovered_6,av_infections_8,sd_infections_8,av_susceptible_8,sd_susceptible_8,av_recovered_8,sd_recovered_8,av_infections_12,sd_infections_12,av_susceptible_12,sd_susceptible_12,av_recovered_12,sd_recovered_12,av_infections_15,sd_infections_15,av_susceptible_15,sd_susceptible_15,av_recovered_15,sd_recovered_15,time
2043.5,273.2980668305821,7.5,5.254627590144816,7763.4,331.5824683745106,2889.9,396.61608921250564,317.3,411.3576573034982,5988.7,1266.9379577899185,2663.3,296.69589743634066,2169.7,1063.1072957242943,3868.2,903.350159744886,1620.5,444.02683852818325,5284.1,1051.4672763968135,2145.1,407.07614630298457,1138.5,362.57727145779256,6787.9,849.8540332185155,1402.6,282.02805219024265,35
1805.2,257.3790114899728,7.2,5.00666222813829,8032.3,300.43266947668803,2738.0,488.36166015680544,241.0,328.49589884130296,6316.4,1249.1712986349523,2662.2,245.9362157597417,1915.3,1019.244169852238,4148.8,941.0059392893213,1670.9,457.795065746915,5072.7,1085.9775985002843,2299.7,442.74548746053495,1165.3,368.42277948634563,6632.7,881.9617086674203,1516.0,318.75312634632394,36
1602.6,234.10738276839257,6.9,4.771442828607157,8261.0,268.55373970792346,2563.4,561.754038703773,183.0,260.15508195433483,6639.5,1220.1546577745335,2646.9,212.94467200034222,1676.4,978.0126334107914,4427.6,971.8407734237584,1707.5,470.0506473893118,4870.2,1143.4023108444571,2465.8,476.90595392476376,1200.0,383.1956274396785,6477.2,921.9387542926411,1624.7,347.9578678199098,37
1423.4,210.0392555902084,6.4,4.623610902506587,8457.8,238.19870323371248,2384.5,619.6642908328132,137.5,207.22357759461426,6938.5,1185.5144452936877,2640.8,191.34250849080962,1435.4,928.650298970381,4693.5,992.2034121646182,1734.5,484.5543771801514,4651.9,1158.22627322989,2643.9,511.1323920690433,1227.1,394.3116223947191,6342.8,939.468975302301,1747.5,383.38731503967807,38
1252.0,194.07272405524228,6.1,4.532597979574677,8641.7,213.47497901783868,2210.1,649.5715596538314,97.0,159.29846201391902,7223.6,1128.9391480500622,2640.0,185.12698344649814,1223.2,862.5477506910688,4962.4,1008.6814495501872,1767.7,475.0310048360587,4446.7,1183.7651841100544,2817.0,559.2703579963212,1258.2,394.62325211663733,6190.9,975.0055783316205,1865.8,421.38971141793303,39
1093.2,184.3799217798824,6.0,4.594682917363407,8807.6,197.93669021516283,2046.8,674.8075939768971,66.3,112.21413062137545,7481.0,1076.1780108844034,2606.1,185.69236805952895,1046.1,809.5655144719432,5241.2,1013.4864796554734,1788.9,453.66738917405115,4238.3,1197.8512289373277,2995.1,603.6578225010147,1274.6,389.2651766826539,6012.7,990.4102460877288,1993.6,463.0870328566759,40
958.0,170.6542964266909,5.9,4.458450154232722,8947.7,177.31707318937012,1890.9,692.2763497653552,46.4,79.45536832433385,7715.9,1021.7477890577715,2565.1,213.75086744463363,868.0,728.6544677234425,5517.4,1026.248746108315,1814.4,445.87247803230315,4052.7,1192.7509798780297,3174.9,644.2662406869453,1292.2,374.27286540407624,5853.9,1035.4113997183276,2125.1,508.52629124646927,41
835.5,150.62628514896653,5.8,4.4171383395939845,9071.5,154.5015282196983,1735.7,677.1568093465829,31.3,51.48904953698623,7935.7,945.5444110846054,2518.0,249.31105069771777,725.7,662.6349841520761,5785.0,1037.4671079123425,1839.2,429.95188361283203,3862.1,1209.353128283418,3356.1,690.5808263902045,1309.6,371.22805210095134,5697.4,1081.4083615565605,2253.2,546.6611381834272,42
728.7,131.35790802231892,5.8,4.4171383395939845,9178.1,133.28453273604808,1570.8,662.9879838026227,24.5,39.24071015327492,8151.9,878.208333926397,2451.1,292.49708450588776,606.6,595.3546468749157,6058.7,1039.7951774802148,1848.3,411.1996135968786,3661.1,1206.916774264075,3544.6,725.2976706919106,1340.3,371.54065128267666,5553.7,1112.5106790998059,2386.8,585.4796324382258,43
631.1,120.7462444780605,5.8,4.4171383395939845,9276.4,120.34321289083522,1413.8,632.5830292450856,20.5,33.48382694177395,8350.6,805.5684259508245,2384.1,333.8051494177071,486.9,511.6208339950375,6321.5,1027.5727873651254,1852.3,385.4815314786314,3470.1,1195.9058352005256,3733.8,771.4380222819085,1357.1,368.1724988220724,5384.0,1143.5580925825811,2525.5,626.830873876235,44
548.0,107.93310685584639,5.6,4.4522154285504,9358.5,106.68567538959171,1280.9,601.6324921042376,16.4,24.014810245161446,8515.3,737.7821192978016,2288.6,368.78063337918866,384.4,430.57666758275076,6583.2,1016.1633508228663,1861.1,345.18672885523534,3286.7,1167.2899335164716,3927.0,820.61670576328,1374.4,369.8282484253107,5225.4,1168.096951836143,2663.9,659.4882612046,45
474.2,91.17845749469065,5.6,4.4522154285504,9431.4,90.42762606391673,1146.9,566.5549791895262,13.9,17.5527775579821,8677.3,670.6650182219635,2185.4,405.55728462340693,297.8,361.6418731901001,6834.9,997.5103953788597,1870.3,316.6947531404123,3078.0,1141.8988085153994,4117.5,851.236388372166,1389.3,361.1684894585597,5071.0,1185.9522193860369,2799.1,701.0770206538572,46
405.7,82.36106145773282,5.6,4.4522154285504,9498.9,81.06986013446812,1021.7,523.8842217301241,11.5,11.95593762297397,8824.3,602.6318297453447,2074.7,433.63119250246643,224.9,296.7694391274142,7084.2,969.7354507516184,1873.8,277.19900593055684,2898.4,1114.2998997876052,4301.5,886.9670230623008,1406.5,347.02585558491813,4919.8,1222.627025893197,2939.5,739.5417875654867,47
346.4,69.65183255146829,5.6,4.4522154285504,9557.5,69.8176195526602,908.0,477.20808412636467,10.0,8.679477710861024,8954.3,535.7901848879113,1967.6,459.20927207054035,177.2,243.05911489457318,7315.5,933.7476758858478,1871.6,231.50099591818415,2738.5,1079.8422981569527,4490.8,924.7783878674213,1413.5,346.0967270062582,4762.3,1267.7655803288978,3087.7,774.0346030163423,48
293.0,59.97036305079739,5.6,4.4522154285504,9609.8,60.74866253671763,806.2,440.0047474491358,9.5,7.306770072260991,9070.6,479.98962951760166,1849.6,476.0980757971804,134.0,196.65988688878855,7539.7,901.1558072214199,1871.4,187.63333037247583,2566.3,1046.1033569075921,4678.6,955.3255640530788,1419.2,356.27043411181654,4607.6,1283.6633515061494,3233.5,802.2441094274928,49
246.9,50.560085267157355,5.6,4.4522154285504,9655.3,51.283633949936814,704.9,401.8140670066747,8.9,6.100091074001363,9180.6,430.4752412547478,1730.1,496.4351697631603,99.0,155.9216327375889,7758.4,861.3634153673659,1864.0,142.1016850318422,2372.5,1011.3664299132909,4873.7,980.3090272403335,1424.5,347.74679485702427,4466.4,1317.105597723871,3381.6,836.8097088878026,50
206.0,47.027178902795725,5.6,4.4522154285504,9696.2,47.61138986045718,613.4,354.1644941109836,8.3,4.900113377373131,9278.1,374.77829001513237,1610.4,507.3817760490287,75.3,121.24635160604947,7955.8,824.9580191339031,1847.4,108.16879813000091,2180.0,958.7224137708822,5071.2,996.3725095453898,1432.5,341.4834468088379,4302.2,1354.4373821709964,3528.1,871.9146810962131,51
170.4,40.78180422143625,5.6,4.4522154285504,9731.7,41.574698502280874,534.2,317.032350259577,8.2,4.7093288033198295,9361.2,331.7026111175826,1487.5,507.8320479143561,58.4,89.99160454669585,8141.0,784.808115259888,1843.1,70.92789766140447,1987.6,896.3615589952775,5263.4,1023.9966579806575,1436.9,326.76782447344954,4136.4,1366.8135043068442,3676.5,910.5809195843668,52
141.7,34.64759090550966,5.6,4.4522154285504,9760.3,35.8113886292553,462.4,284.0333313773814,8.0,4.422166387140534,9436.0,294.223271230087,1369.5,506.78797889803536,44.9,70.42008867424755,8318.4,734.5110542999942,1839.0,80.4238770515324,1825.9,843.226007663426,5453.7,1037.7693010598368,1446.8,319.7116061564095,3970.3,1357.527658813788,3822.4,939.2569403523192,53
117.1,29.236392846359603,5.6,4.4522154285504,9784.5,30.576861258874242,399.2,254.39505585691805,7.7,3.973523485382827,9502.2,259.7818743142451,1256.7,488.5866351016982,33.0,49.012470068567474,8478.3,679.3528047585681,1829.3,108.03708211124138,1649.4,768.3869395616306,5645.1,1041.907166903292,1461.5,310.4671211792536,3815.6,1364.3836378054052,3965.4,971.1642726359145,54
97.0,27.924501388167666,5.6,4.4522154285504,9804.4,28.547037207621624,344.1,226.1309600897478,7.6,3.8643671323171835,9558.7,229.18456899771124,1138.0,466.5325997898396,21.9,30.992651458764293,8632.2,628.9910439214007,1829.9,144.16614643451413,1504.9,708.0320849603734,5831.6,1040.1954089924109,1465.4,288.72408974659527,3684.8,1359.4470934905853,4119.8,1006.7219410873424,55
79.0,24.70267641819854,5.6,4.4522154285504,9822.2,25.80180872212902,296.2,199.54102891942352,7.5,3.9510898637098992,9607.1,200.81248854480032,1022.3,446.31977823578967,15.8,19.31493377329228,8778.1,581.4096757976351,1810.6,194.55944535739656,1361.4,649.5983716454687,6021.3,1039.8631373620494,1466.1,264.96307918903216,3533.5,1366.9413748300335,4273.7,1041.6416583664675,56
62.3,19.85530995309147,5.6,4.4522154285504,9838.8,22.089716058735466,250.6,177.69587002016178,7.4,3.864367132317183,9653.2,177.36453359614424,913.8,417.34925422240786,10.6,10.40512694140089,8911.1,529.9703241167796,1784.2,240.01935107171857,1233.6,596.0891432216047,6207.7,1031.0416577423048,1466.4,248.38062189577778,3378.7,1356.5567563995742,4422.8,1066.7968462228932,57
51.3,16.92499794846533,5.6,4.4522154285504,9849.7,19.5451045305752,213.4,156.0243570728622,7.4,3.864367132317183,9690.7,155.15945203420756,820.7,394.02934182903465,7.1,5.486346689738081,9025.8,480.54039025524867,1752.4,280.27097998583844,1094.0,531.824114617689,6395.8,1024.2654603828703,1469.9,235.56997073292496,3234.6,1329.6623798710878,4570.1,1095.5550039439674,58
41.4,14.982953276603679,5.6,4.4522154285504,9859.5,17.871454582346924,182.3,136.39244847131386,7.4,3.864367132317183,9722.2,134.53029398615018,735.8,369.56064003985415,5.7,3.917198545446024,9130.0,433.0632491654975,1721.6,314.0082093760536,965.5,481.3017648927634,6584.2,1008.161120280109,1465.2,203.45013038962534,3080.0,1304.8898633814104,4726.8,1127.0324652723089,59
32.7,13.275290329530774,5.6,4.4522154285504,9868.1,16.828877297999146,155.3,120.25625416861556,7.4,3.864367132317183,9749.0,118.43141475132347,655.1,341.9328881520466,5.1,3.0349812373573433,9222.5,392.53626867109006,1678.8,340.4094919684559,857.6,438.46175558549135,6766.6,986.8693710697255,1457.0,179.7127337354442,2938.2,1277.9096473016652,4882.9,1149.231187456302,60
25.9,12.077987323133675,5.6,4.4522154285504,9874.9,16.43471934655411,131.2,107.24509830808637,7.2,3.7653389990514508,9773.4,104.97851632066863,580.9,317.73554692192965,4.9,2.960855732160327,9307.9,354.3765887677495,1633.4,364.58079427687295,753.6,404.18565591129584,6945.5,960.793451036983,1451.8,160.1608913284111,2815.6,1261.7705549478214,5035.3,1166.3302419698005,61
20.7,9.61538119658059,5.6,4.4522154285504,9880.2,14.443760667576232,109.9,93.31958232034928,7.2,3.7653389990514508,9794.8,90.85250562190224,506.8,289.2441490813216,4.6,2.875181153713043,9388.0,317.6692899506935,1578.9,376.7402435513242,664.5,369.6209018861232,7127.5,925.4458685172004,1442.1,139.13338923493527,2666.7,1230.0985552204977,5190.6,1199.38337861123,62
16.8,7.2080202244136045,5.6,4.4522154285504,9884.1,11.855144218626966,92.0,78.68220185587646,7.2,3.7653389990514508,9812.4,76.75531107211916,446.9,266.05197904837235,4.4,2.6749870196985173,9453.4,286.8240653160826,1530.4,389.27545231850644,575.1,335.30167179886104,7302.4,887.5025132984757,1438.8,119.240000745462,2533.0,1192.944350010604,5339.2,1218.397836869751,63
13.0,6.128258770283412,5.6,4.4522154285504,9887.9,11.570556502510058,75.3,66.22528889245322,7.2,3.7653389990514508,9828.7,64.67362505517822,392.4,241.31500851238684,4.4,2.6749870196985173,9512.2,255.04369995922048,1468.1,396.4586149061883,498.3,308.99516357236257,7477.2,851.6481798384955,1429.4,117.87771441436908,2400.1,1154.9367899971362,5483.8,1231.168622804276,64
9.7,5.1001089312985375,5.6,4.4522154285504,9891.2,10.325803708294199,61.4,56.23403477136125,7.2,3.7653389990514508,9842.5,55.241389474841334,340.7,211.44268989754912,4.4,2.6749870196985173,9566.4,221.23451609346836,1417.1,403.89092311882644,429.9,290.60643489090194,7639.7,817.3148516126859,1410.3,123.37301163544643,2257.5,1112.4893257914882,5638.0,1243.5077625634492,65
6.6,4.718756898449704,5.6,4.4522154285504,9894.3,10.242070103255495,50.1,47.938502271139015,7.2,3.7653389990514508,9853.7,47.107560138710454,298.5,188.95458008032867,4.3,2.7100635498903793,9609.9,195.80855162348985,1366.3,405.3815897809536,356.3,262.1797729294412,7791.4,774.6876359755158,1394.1,138.88800444162837,2144.1,1083.0900701234407,5791.6,1251.158947181017,66
