Susceptible_0,Recovered_0,Infected_0,Susceptible_1,Recovered_1,Infected_1,Susceptible_2,Recovered_2,Infected_2,Susceptible_3,Recovered_3,Infected_3,Susceptible_4,Recovered_4,Infected_4,Susceptible_5,Recovered_5,Infected_5,Susceptible_6,Recovered_6,Infected_6,Susceptible_7,Recovered_7,Infected_7,Susceptible_8,Recovered_8,Infected_8,Susceptible_9,Recovered_9,Infected_9,time
129,8338,1281,124,8390,1234,129,8640,1012,13,8962,859,8,9070,736,64,8303,1384,109,8475,1219,32,8708,1068,77,8394,1318,46,9001,767,41
127,8510,1122,123,8554,1079,121,8754,908,13,9085,736,8,9164,639,63,8463,1244,108,8635,1068,32,8854,934,75,8572,1151,46,9101,665,42
125,8661,990,122,8691,956,120,8877,798,13,9166,654,8,9248,553,62,8614,1106,108,8768,942,31,8983,808,75,8735,994,46,9189,577,43
125,8788,873,121,8824,831,115,8987,700,13,9256,564,8,9322,479,62,8776,956,107,8881,834,31,9106,682,75,8851,881,46,9250,516,44
124,8908,758,119,8932,728,115,9073,616,13,9355,464,8,9388,412,62,8889,849,107,8983,737,31,9189,600,75,8963,772,46,9310,453,45
123,9018,651,118,9038,631,115,9164,533,13,9432,386,8,9444,355,59,8990,755,107,9061,657,31,9265,525,75,9052,684,46,9378,383,46
121,9111,563,118,9113,557,114,9224,475,13,9493,323,8,9496,301,58,9088,661,106,9141,578,31,9346,443,74,9136,600,46,9436,324,47
120,9186,499,116,9166,507,112,9285,417,13,9530,285,8,9548,248,58,9184,569,104,9208,508,31,9406,384,74,9216,520,46,9479,281,48
115,9254,431,115,9239,439,112,9351,354,13,9565,249,8,9582,214,58,9261,495,103,9296,419,31,9448,341,74,9300,434,46,9522,237,49
114,9324,364,115,9295,386,112,9406,300,13,9604,208,8,9616,180,58,9329,430,103,9349,363,31,9492,294,74,9357,377,46,9557,202,50
113,9383,307,115,9345,336,111,9453,258,13,9630,181,8,9652,142,58,9398,358,103,9407,305,31,9542,244,74,9401,332,46,9590,166,51
111,9428,265,115,9407,273,111,9495,214,13,9659,152,8,9668,126,57,9448,306,103,9464,249,31,9587,198,74,9449,283,46,9628,128,52
111,9465,230,115,9450,230,109,9518,191,13,9686,124,8,9698,96,57,9489,263,103,9500,213,31,9616,169,74,9496,236,46,9649,107,53
110,9502,196,115,9487,193,109,9543,167,13,9704,105,8,9712,81,57,9533,219,103,9528,185,31,9651,134,74,9536,196,46,9677,79,54
109,9525,173,115,9523,158,109,9568,142,13,9724,85,8,9732,60,57,9569,181,103,9557,155,31,9669,116,74,9570,162,46,9692,64,55
109,9553,144,115,9549,132,109,9596,116,13,9744,65,8,9744,48,57,9598,154,103,9591,121,31,9686,98,74,9597,133,46,9702,54,56
109,9580,117,115,9568,113,109,9611,102,13,9758,51,8,9757,35,57,9615,137,103,9613,100,31,9704,80,74,9616,114,46,9720,36,57
109,9603,93,115,9595,85,109,9630,84,13,9768,41,8,9762,30,56,9634,117,103,9627,86,31,9726,58,74,9635,95,46,9727,29,58
109,9620,76,115,9610,71,109,9646,69,13,9777,32,8,9766,26,56,9654,98,103,9643,70,31,9742,42,74,9650,80,46,9733,23,59
109,9631,65,115,9625,56,109,9651,64,13,9780,29,8,9769,23,56,9672,80,103,9657,56,31,9752,32,74,9666,63,46,9735,21,60
109,9642,54,115,9634,46,109,9662,53,13,9787,22,8,9771,21,56,9689,63,103,9663,50,31,9762,22,74,9679,50,46,9738,18,61
109,9652,45,115,9644,36,109,9677,38,13,9792,17,8,9779,13,56,9701,51,103,9669,44,31,9767,17,74,9689,40,46,9741,15,62
109,9656,42,115,9649,31,109,9680,35,13,9794,15,8,9781,11,56,9713,39,103,9680,33,31,9770,14,74,9697,31,46,9745,11,63
109,9662,36,115,9656,24,109,9684,31,13,9798,11,8,9783,9,56,9726,26,103,9687,26,31,9772,12,74,9701,26,46,9747,9,64
109,9673,24,115,9663,17,109,9689,26,13,9802,7,8,9787,5,56,9728,23,103,9691,22,31,9773,11,74,9708,19,46,9750,6,65
109,9679,18,115,9668,12,109,9694,21,13,9805,4,8,9789,3,56,9733,18,103,9695,18,31,9775,9,74,9711,16,46,9753,3,66
109,9686,11,115,9670,10,109,9699,16,13,9806,3,8,9791,1,56,9739,12,103,9698,15,31,9776,8,74,9715,12,46,9754,2,67
109,9687,10,115,9673,7,109,9702,13,13,9808,1,8,9791,1,56,9741,10,103,9702,11,31,9777,7,74,9716,11,46,9754,2,68
109,9688,9,115,9674,6,109,9705,10,13,9808,1,8,9792,0,56,9744,6,103,9706,7,31,9778,6,74,9718,9,46,9754,2,69
109,9691,6,115,9676,4,109,9705,10,13,9808,1,8,9792,0,56,9744,6,103,9707,6,31,9778,6,74,9719,8,46,9754,2,70
109,9692,5,115,9677,3,109,9705,10,13,9808,1,8,9792,0,56,9746,4,103,9709,4,31,9779,5,74,9723,4,46,9756,0,71
109,9692,5,115,9678,2,109,9705,10,13,9808,1,8,9792,0,56,9749,1,103,9711,2,31,9782,2,74,9724,3,46,9756,0,72
109,9692,5,115,9678,2,109,9708,7,13,9808,1,8,9792,0,56,9749,1,103,9711,2,31,9783,1,74,9724,3,46,9756,0,73
109,9693,4,115,9678,2,109,9708,7,13,9808,1,8,9792,0,56,9749,1,103,9712,1,31,9783,1,74,9726,1,46,9756,0,74
109,9694,3,115,9679,1,109,9711,4,13,9808,1,8,9792,0,56,9749,1,103,9712,1,31,9783,1,74,9726,1,46,9756,0,75
109,9695,2,115,9679,1,109,9711,4,13,9808,1,8,9792,0,56,9749,1,103,9712,1,31,9783,1,74,9726,1,46,9756,0,76
109,9695,2,115,9679,1,109,9712,3,13,9809,0,8,9792,0,56,9749,1,103,9712,1,31,9783,1,74,9726,1,46,9756,0,77
109,9696,1,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9749,1,103,9713,0,31,9783,1,74,9727,0,46,9756,0,78
109,9696,1,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9783,1,74,9727,0,46,9756,0,79
109,9697,0,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9783,1,74,9727,0,46,9756,0,80
109,9697,0,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9783,1,74,9727,0,46,9756,0,81
109,9697,0,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9783,1,74,9727,0,46,9756,0,82
109,9697,0,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,83
109,9697,0,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,84
109,9697,0,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,85
109,9697,0,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,86
109,9697,0,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,87
109,9697,0,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,88
109,9697,0,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,89
109,9697,0,115,9680,0,109,9714,1,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,90
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,91
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,92
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,93
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,94
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,95
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,96
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,97
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,98
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,99
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,100
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,101
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,102
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,103
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,104
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,105
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,106
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,107
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,108
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,109
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,110
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,111
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,112
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,113
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,114
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,115
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,116
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,117
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,118
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,119
109,9697,0,115,9680,0,109,9715,0,13,9809,0,8,9792,0,56,9750,0,103,9713,0,31,9784,0,74,9727,0,46,9756,0,120
