time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead,InfectionStatus.Vaccinated
0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,43,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,68,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,63,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,69,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,76,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,51,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,33,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,40,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,26,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,26,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,27,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,28,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,12,0,0,0,0,0,0,0,0,0,0
0,2,1,0,1,8,0,0,0,0,0,0,0,0,0,0
0,3,1,0,1,7,0,0,0,0,0,0,0,0,0,0
0,4,1,0,1,9,0,0,0,0,0,0,0,0,0,0
0,5,1,0,1,29,0,0,0,0,0,0,0,0,0,0
0,6,1,0,1,31,0,0,0,0,0,0,0,0,0,0
0,7,1,0,1,37,0,0,0,0,0,0,0,0,0,0
0,8,1,0,1,42,0,0,0,0,0,0,0,0,0,0
0,9,1,0,1,68,0,0,0,0,0,0,0,0,0,0
0,10,1,0,1,80,0,0,0,0,0,0,0,0,0,0
0,11,1,0,1,64,0,0,0,0,0,0,0,0,0,0
