av_infections,sd_infections,av_susceptible,sd_susceptible,av_recovered,sd_recovered,time
10.0,0.0,8090.0,0.0,0.0,0.0,0
9.5,0.7071067811865476,8090.0,0.0,0.5,0.7071067811865476,1
6.9,2.4244128727957572,8043.5,6.867799259345505,0.9,0.8755950357709131,2
14.7,3.497618237219913,8029.6,10.627009613872255,1.8,1.2292725943057183,3
23.3,6.8807299354388585,7996.4,18.27080245151324,2.8,1.0327955589886446,4
38.6,11.587349423689037,7943.1,31.599753866833275,3.9,1.728840330651992,5
57.5,15.966979815996652,7889.0,39.28528138289623,5.8,2.3944379994757297,6
87.3,17.81416415228187,7813.9,53.74311325390651,8.1,3.725288952252936,7
126.6,23.99629601047258,7732.4,58.55329955595064,11.7,3.9171985454460234,8
171.7,28.678485935550288,7628.1,72.93292199762128,18.6,5.699902533279748,9
221.3,30.01129417032491,7512.5,92.99253255563649,29.4,7.042726744663604,10
279.9,40.49814810580849,7388.9,118.26472189306685,44.9,9.8257032544467,11
348.3,55.67175625435617,7262.8,147.12791109175114,63.6,11.442610424782158,12
416.7,75.2773390721124,7106.0,179.29367591251574,87.1,15.715880149991246,13
492.4,94.3424023909127,6954.0,220.37392465232057,118.8,21.663076625652437,14
569.9,111.09900489603356,6786.3,249.25669499534007,154.2,25.248982377733785,15
655.5,136.36165150070602,6614.1,289.57764262993635,193.7,30.353656195661905,16
731.4,164.57703363470858,6440.5,351.1046852435894,247.3,37.98552355832417,17
816.5,179.39048036181978,6259.8,413.0229479769321,303.5,48.196933973484704,18
894.8,206.94057117926394,6062.6,468.0919187984818,376.0,60.83858424826578,19
988.6,228.5365032841216,5857.6,531.6981599867855,453.2,78.06521490252734,20
1077.1,251.5407852946847,5658.5,568.253513456411,536.2,104.0414447334437,21
1162.7,275.409210690807,5445.6,632.6654724259892,632.1,125.38868458605914,22
1240.6,301.2732978542905,5244.0,684.1986391230092,738.7,147.04802692393469,23
1318.2,330.3946461766931,5040.1,723.2532136887544,851.5,169.15820996924742,24
1383.6,345.5768767984597,4821.0,773.6065609281704,975.0,199.5199795063698,25
1452.2,363.993223380143,4618.9,825.9348171751947,1101.7,230.36012868742907,26
1512.7,381.76957855637363,4413.2,870.4291151176208,1241.0,261.09087392025873,27
1566.8,395.5111460713423,4197.4,909.1127787268445,1385.0,297.3822829662558,28
1621.0,403.3382919805381,3998.0,934.4669306318145,1534.6,340.6138902367639,29
1675.7,416.62907830453804,3794.6,963.9491918376426,1691.8,378.825025572493,30
1703.4,413.6023855508251,3586.7,993.271703904716,1861.5,417.74161338745694,31
1739.6,404.69609997297147,3372.5,995.4077054152233,2032.6,461.1327116761267,32
1776.2,391.3622362977808,3177.3,1018.2312605690321,2203.6,499.8329054127322,33
1805.6,376.57113832876547,2973.5,1017.7391337884402,2376.0,541.5356764691398,34
1818.6,362.92245881332707,2764.5,1016.9652293848486,2558.4,582.6693745169725,35
1837.6,341.8031272205943,2564.0,1003.8266782667215,2738.2,624.6079303584503,36
1849.1,307.5604547618782,2368.4,982.1814948821266,2924.8,667.0022155552076,37
1860.4,281.05641980056447,2196.8,967.3824706104842,3118.3,697.7737694506245,38
1867.7,248.74174469830263,2022.7,944.3349276371999,3308.7,729.151264599237,39
1868.9,207.96498102645393,1837.7,909.9356570659268,3501.4,762.274986835824,40
1873.1,168.1510233886986,1660.5,876.35219328,3691.1,794.1380302637011,41
1865.9,141.80773368661292,1501.0,842.9371928626184,3884.5,816.3983572850804,42
1854.5,129.30863166170394,1338.6,802.7724459646084,4076.5,827.7263705140996,43
1832.0,121.84416276539471,1189.5,753.5519225640659,4268.5,840.0070436212624,44
1810.3,120.77071940941093,1043.4,693.1456797335848,4455.9,850.8730744881335,45
1779.5,139.43397481723503,918.5,641.2573153145657,4653.2,857.9549068699486,46
1745.9,165.28658613316313,799.8,585.9074253763227,4843.0,855.6954286816464,47
1702.9,191.55414088160268,685.5,528.2836464543561,5027.7,859.0532320849246,48
1655.9,221.21706283397057,587.7,474.98773083569694,5217.6,855.3379059373748,49
1615.3,256.1184838659205,500.3,420.96345842998454,5393.5,850.8579003962217,50
1555.2,292.7364381525167,410.1,369.98151605481894,5571.6,845.7968235141739,51
1494.9,321.5436552355251,336.0,321.47887437072234,5744.4,829.3850734128268,52
1428.2,334.20080457380374,280.8,284.82150355773507,5914.4,798.9593509337283,53
1364.8,354.8517061158553,228.2,244.07867584039371,6070.8,771.5669193991608,54
1297.6,364.30701338294324,181.3,212.6614680660321,6221.9,736.2708514308214,55
1229.5,366.912114817704,144.3,182.035436110665,6367.5,700.2188943466178,56
1157.5,374.76666814907054,118.4,155.83409981986185,6507.6,670.4159902627622,57
1084.0,374.88872423101174,95.6,131.05401770092953,6641.0,633.7579278487261,58
1004.0,368.2296988444999,74.2,105.13567953416724,6771.7,594.8660073215368,59
935.1,362.9029408043485,57.7,85.57524304506663,6887.7,557.1403274260844,60
