time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead,InfectionStatus.Vaccinated
0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,45,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,78,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,64,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,47,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,62,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,60,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,34,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,29,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,28,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,29,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,36,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,8,0,0,0,0,0,0,0,0,0,0
0,2,1,0,1,5,0,0,0,0,0,0,0,0,0,0
0,3,1,0,1,10,0,0,0,0,0,0,0,0,0,0
0,4,1,0,1,10,0,0,0,0,0,0,0,0,0,0
0,5,1,0,1,26,0,0,0,0,0,0,0,0,0,0
0,6,1,0,1,45,0,0,0,0,0,0,0,0,0,0
0,7,1,0,1,50,0,0,0,0,0,0,0,0,0,0
0,8,1,0,1,46,0,0,0,0,0,0,0,0,0,0
0,9,1,0,1,70,0,0,0,0,0,0,0,0,0,0
0,10,1,0,1,61,0,0,0,0,0,0,0,0,0,0
0,11,1,0,1,67,0,0,0,0,0,0,0,0,0,0
0,12,1,0,1,47,0,0,0,0,0,0,0,0,0,0
0,13,1,0,1,49,0,0,0,0,0,0,0,0,0,0
0,14,1,0,1,29,0,0,0,0,0,0,0,0,0,0
0,15,1,0,1,22,0,0,0,0,0,0,0,0,0,0
0,16,1,0,1,28,0,0,0,0,0,0,0,0,0,0
0,17,1,0,1,48,0,0,0,0,0,0,0,0,0,0
0,1,2,0,2,6,0,0,0,0,0,0,0,0,0,0
0,2,2,0,2,9,0,0,0,0,0,0,0,0,0,0
