Susceptible_0,Recovered_0,Infected_0,Susceptible_1,Recovered_1,Infected_1,Susceptible_2,Recovered_2,Infected_2,Susceptible_3,Recovered_3,Infected_3,Susceptible_4,Recovered_4,Infected_4,Susceptible_5,Recovered_5,Infected_5,Susceptible_6,Recovered_6,Infected_6,Susceptible_7,Recovered_7,Infected_7,Susceptible_8,Recovered_8,Infected_8,Susceptible_9,Recovered_9,Infected_9,time
7731,80,162,7440,118,274,7812,40,120,7502,76,266,7377,121,340,7691,45,160,7489,99,274,7603,85,200,7628,106,224,7778,44,143,16
7684,92,181,7368,135,311,7797,54,130,7442,99,304,7299,143,373,7566,55,200,7421,121,301,7546,100,230,7583,128,233,7702,62,162,17
7643,105,191,7306,163,337,7756,72,144,7352,122,347,7204,176,396,7494,74,228,7372,145,331,7458,118,266,7522,150,250,7666,71,186,18
7591,127,202,7235,195,366,7721,83,162,7235,156,383,7130,209,441,7436,85,276,7318,169,362,7384,137,309,7459,173,265,7619,88,207,19
7553,137,218,7168,220,408,7666,89,177,7144,184,436,7072,252,461,7375,111,306,7251,211,372,7306,160,337,7387,203,281,7574,101,230,20
7519,154,245,7113,255,432,7621,108,199,7070,213,482,6965,283,501,7271,134,343,7182,254,376,7232,188,363,7297,223,309,7539,115,248,21
7454,170,260,7055,293,457,7580,124,217,6971,252,527,6850,329,538,7159,161,384,7154,286,399,7155,219,396,7222,253,335,7504,136,267,22
7419,194,283,6981,343,460,7551,138,242,6881,307,539,6730,376,576,7045,189,448,7095,314,421,7094,252,433,7145,279,367,7457,153,287,23
7389,218,296,6901,381,482,7494,158,255,6721,358,570,6627,435,594,6899,229,506,7032,354,442,7017,293,457,7041,312,405,7397,174,322,24
7345,243,317,6833,425,496,7450,182,270,6580,400,629,6529,489,639,6765,272,559,6924,392,465,6925,336,478,6977,354,426,7349,194,345,25
7289,267,345,6786,469,524,7409,204,284,6449,454,682,6425,557,675,6658,313,622,6853,432,479,6794,372,534,6887,398,459,7297,227,365,26
7237,297,348,6743,515,549,7349,227,307,6302,511,720,6282,625,710,6532,362,687,6750,487,491,6663,407,581,6795,434,500,7231,262,374,27
7176,332,352,6682,563,571,7286,257,322,6144,580,786,6121,694,747,6377,431,735,6654,535,535,6533,466,609,6728,468,550,7162,288,396,28
7103,377,354,6590,617,575,7228,287,346,5964,652,845,5963,759,810,6267,498,795,6540,577,565,6430,523,650,6628,512,575,7086,320,413,29
7044,412,378,6503,660,604,7144,325,370,5731,742,880,5839,826,857,6104,571,843,6455,634,594,6330,582,700,6543,563,595,7030,369,416,30
6988,442,411,6415,715,623,7077,358,394,5592,821,945,5712,914,906,5941,646,886,6387,697,631,6226,646,744,6481,613,624,6934,408,445,31
6917,488,412,6305,770,628,7018,399,412,5405,909,1027,5606,1003,936,5817,728,954,6309,756,659,6105,703,781,6413,669,661,6834,449,477,32
6846,532,422,6197,837,653,6955,436,430,5206,995,1112,5456,1084,964,5653,809,982,6173,808,700,5941,782,818,6306,730,678,6753,497,493,33
6786,571,439,6116,911,644,6904,481,436,5008,1096,1186,5341,1185,997,5489,923,1007,6082,871,732,5780,860,870,6227,810,671,6664,549,516,34
6680,609,475,6028,964,677,6841,521,456,4811,1188,1265,5177,1279,1035,5350,1017,1049,5988,934,742,5630,944,908,6147,877,680,6571,598,532,35
6596,650,494,5934,1025,702,6773,562,477,4644,1309,1304,4988,1378,1073,5216,1122,1076,5876,998,778,5453,1010,969,6083,944,687,6423,642,570,36
6514,704,511,5824,1091,713,6686,611,492,4498,1425,1351,4840,1478,1099,5125,1223,1094,5789,1068,798,5270,1095,1040,5987,1011,695,6314,704,598,37
6457,755,544,5733,1163,738,6610,657,505,4308,1547,1426,4720,1569,1117,5005,1321,1127,5700,1121,831,5084,1190,1095,5867,1080,736,6220,759,646,38
6381,804,568,5647,1240,743,6545,699,527,4115,1687,1455,4602,1684,1146,4909,1422,1163,5627,1190,844,4900,1285,1155,5784,1151,742,6085,814,683,39
6296,862,592,5578,1312,761,6452,753,550,3891,1835,1489,4509,1779,1198,4802,1538,1174,5486,1282,848,4744,1399,1207,5683,1219,779,5975,884,732,40
6221,914,616,5511,1399,792,6354,803,578,3736,1991,1526,4368,1905,1205,4653,1663,1179,5351,1370,860,4528,1519,1246,5588,1288,797,5854,940,768,41
6116,965,647,5409,1481,785,6271,854,598,3568,2140,1560,4235,2019,1220,4548,1783,1181,5256,1446,893,4287,1637,1305,5456,1357,838,5745,1018,787,42
6036,1019,679,5309,1550,797,6200,908,625,3407,2284,1593,4106,2152,1232,4415,1910,1174,5143,1543,900,4111,1755,1389,5335,1443,859,5644,1098,826,43
5930,1082,698,5235,1631,799,6124,957,649,3216,2447,1590,3982,2269,1260,4272,2032,1191,5038,1632,916,3915,1881,1432,5272,1538,861,5549,1191,830,44
5849,1148,715,5117,1718,799,6061,1012,677,3043,2609,1593,3830,2406,1248,4155,2140,1195,4943,1716,958,3769,2007,1479,5175,1627,864,5411,1267,857,45
5748,1237,712,5025,1795,820,5973,1075,686,2876,2754,1637,3701,2512,1274,4027,2253,1206,4834,1802,967,3577,2133,1523,5076,1712,863,5310,1346,906,46
5668,1294,742,4905,1886,814,5897,1127,723,2692,2927,1646,3560,2637,1260,3906,2403,1158,4736,1901,967,3354,2290,1565,4970,1789,868,5218,1440,921,47
5555,1370,762,4804,1962,849,5819,1202,720,2476,3087,1676,3422,2765,1262,3816,2516,1172,4620,1989,989,3116,2438,1591,4876,1879,874,5105,1525,932,48
5436,1451,782,4725,2054,876,5710,1262,744,2320,3266,1664,3296,2893,1268,3714,2630,1169,4516,2086,1006,2870,2588,1636,4783,1963,874,4992,1609,947,49
5358,1524,794,4626,2126,903,5637,1331,767,2130,3440,1652,3192,3032,1287,3573,2737,1175,4380,2200,1002,2658,2766,1668,4691,2059,871,4894,1696,983,50
5268,1618,795,4519,2214,899,5559,1405,762,1970,3617,1647,3040,3164,1286,3465,2850,1183,4281,2306,1003,2481,2923,1731,4610,2146,872,4773,1777,1008,51
5179,1695,803,4423,2307,907,5435,1469,781,1778,3771,1678,2894,3301,1300,3346,2973,1182,4177,2402,1005,2290,3089,1771,4490,2239,874,4628,1885,1024,52
5084,1775,804,4322,2398,897,5297,1558,769,1635,3938,1685,2730,3432,1304,3180,3073,1194,4088,2491,1025,2130,3274,1787,4384,2342,874,4494,1997,1038,53
4988,1854,819,4234,2477,913,5225,1647,774,1479,4103,1692,2581,3572,1293,3039,3204,1191,3965,2598,1007,1985,3473,1774,4256,2438,873,4365,2109,1054,54
4882,1930,827,4134,2558,932,5151,1725,781,1363,4277,1676,2463,3730,1252,2913,3341,1197,3832,2686,1024,1837,3636,1788,4148,2517,908,4235,2204,1093,55
4780,2006,863,4016,2661,924,5048,1809,784,1236,4459,1641,2371,3857,1257,2752,3465,1219,3703,2804,1027,1684,3807,1806,4016,2592,925,4112,2303,1107,56
4650,2089,877,3906,2762,918,4938,1885,798,1092,4634,1608,2240,3965,1265,2574,3588,1236,3606,2902,1032,1545,3979,1781,3900,2683,949,3989,2419,1102,57
4538,2160,902,3783,2856,942,4818,1960,822,987,4808,1589,2114,4103,1249,2391,3704,1262,3450,3003,1050,1445,4161,1778,3786,2782,975,3878,2529,1119,58
4444,2255,884,3658,2964,948,4702,2044,840,871,4968,1588,1927,4234,1243,2279,3840,1265,3303,3124,1035,1356,4346,1748,3655,2854,1007,3797,2624,1147,59
4341,2331,901,3530,3060,959,4564,2134,845,733,5124,1554,1794,4350,1264,2152,3978,1278,3195,3238,1039,1253,4524,1700,3542,2962,1027,3692,2742,1140,60
4217,2439,892,3400,3164,965,4466,2214,881,627,5298,1506,1652,4499,1269,2002,4114,1274,3074,3340,1052,1156,4717,1627,3452,3055,1043,3582,2867,1136,61
4068,2524,921,3279,3256,996,4371,2296,901,530,5465,1456,1467,4624,1281,1892,4260,1255,3001,3430,1092,1064,4890,1582,3364,3153,1062,3480,2980,1120,62
3956,2623,946,3174,3350,1019,4297,2367,933,452,5624,1434,1358,4731,1305,1793,4391,1251,2895,3529,1099,985,5059,1503,3285,3268,1038,3396,3091,1122,63
3796,2714,970,3076,3450,1031,4202,2458,937,375,5765,1417,1257,4871,1306,1684,4525,1252,2786,3648,1077,873,5209,1461,3212,3369,1034,3297,3216,1098,64
3669,2803,1015,2932,3541,1068,4111,2551,939,337,5924,1365,1130,5023,1291,1585,4666,1242,2711,3758,1074,795,5373,1405,3124,3464,1035,3202,3342,1063,65
3539,2899,1038,2788,3628,1094,4007,2671,938,289,6082,1293,1037,5152,1279,1469,4801,1212,2604,3871,1052,733,5526,1346,3030,3566,1015,3120,3446,1043,66
3432,2995,1067,2629,3747,1085,3898,2771,948,262,6217,1259,956,5278,1276,1344,4924,1201,2479,3970,1062,661,5661,1303,2940,3686,1000,3035,3555,1024,67
3303,3117,1073,2475,3835,1138,3796,2882,929,232,6347,1197,847,5415,1251,1236,5062,1187,2372,4089,1046,584,5820,1248,2807,3795,992,2970,3663,1013,68
3186,3209,1106,2358,3956,1146,3707,2974,938,197,6480,1114,783,5563,1207,1129,5168,1184,2282,4198,1054,500,5959,1189,2706,3893,993,2862,3756,1003,69
3078,3336,1094,2216,4073,1146,3598,3069,940,174,6607,1040,734,5693,1192,1031,5295,1175,2184,4301,1067,444,6108,1114,2612,3991,994,2722,3854,1022,70
2935,3429,1125,2126,4190,1179,3506,3176,916,164,6713,979,687,5821,1167,958,5406,1164,2108,4405,1061,394,6225,1070,2517,4100,980,2608,3954,1009,71
2832,3542,1131,1998,4307,1164,3433,3265,932,147,6841,893,644,5952,1106,895,5515,1181,1987,4525,1028,347,6352,1015,2405,4196,993,2518,4052,1022,72
2700,3642,1148,1844,4416,1189,3311,3347,955,137,6949,825,608,6072,1051,842,5646,1147,1864,4635,1011,300,6475,956,2308,4298,1002,2432,4172,995,73
2582,3760,1154,1712,4545,1173,3184,3434,984,129,7059,738,577,6208,987,768,5774,1109,1797,4764,988,249,6577,924,2201,4405,999,2328,4265,999,74
2428,3887,1139,1599,4651,1193,3039,3520,994,122,7153,667,538,6328,935,684,5880,1080,1698,4873,992,224,6682,860,2067,4501,999,2256,4369,1010,75
2297,4000,1154,1501,4780,1192,2880,3626,990,117,7242,595,506,6438,873,629,5999,1044,1610,4970,994,191,6779,834,1936,4602,991,2148,4463,1018,76
2214,4114,1148,1411,4906,1181,2789,3737,1001,106,7323,530,469,6548,809,580,6109,990,1529,5075,996,171,6864,796,1860,4701,991,2051,4559,1005,77
2134,4225,1158,1323,5028,1172,2737,3827,1017,103,7383,487,438,6656,747,529,6220,947,1454,5181,974,144,6959,743,1773,4820,984,1961,4672,990,78
1986,4344,1158,1229,5132,1154,2652,3938,1015,99,7436,443,413,6740,705,464,6331,924,1360,5286,952,131,7050,682,1683,4925,983,1893,4770,975,79
1888,4459,1159,1127,5246,1156,2542,4050,1003,94,7498,393,389,6841,637,412,6432,893,1322,5382,948,121,7138,624,1568,5006,992,1797,4872,958,80
1817,4574,1156,1053,5354,1152,2367,4150,1007,94,7547,345,373,6909,598,356,6532,859,1240,5474,931,116,7217,572,1503,5090,999,1717,4957,972,81
1736,4698,1126,1017,5494,1115,2257,4264,999,92,7582,311,346,6990,550,307,6626,823,1170,5573,902,108,7271,536,1410,5204,976,1615,5067,934,82
1661,4798,1123,967,5609,1080,2160,4360,1029,91,7632,264,315,7063,507,287,6715,782,1109,5660,886,106,7338,487,1308,5316,958,1511,5172,931,83
1559,4911,1130,891,5740,1029,2011,4451,1042,90,7668,228,288,7128,467,256,6798,751,1039,5748,870,104,7396,443,1192,5414,970,1413,5275,915,84
1452,5017,1137,820,5854,997,1857,4546,1064,88,7706,193,271,7175,453,221,6881,720,960,5834,874,101,7451,402,1083,5527,954,1282,5385,886,85
1353,5140,1105,735,5970,958,1722,4653,1080,88,7733,172,250,7235,417,204,6965,674,891,5924,864,99,7498,362,984,5605,975,1198,5485,883,86
1268,5245,1075,694,6067,918,1623,4771,1072,87,7753,153,233,7280,404,186,7035,643,825,6010,837,99,7548,319,871,5696,996,1104,5595,881,87
1182,5367,1050,640,6161,899,1529,4894,1068,82,7784,124,216,7317,395,176,7109,590,759,6102,814,99,7598,277,754,5816,964,1046,5705,864,88
1112,5482,1028,581,6248,880,1407,5016,1056,80,7799,111,186,7359,372,158,7185,534,700,6194,797,99,7632,250,695,5918,972,965,5788,870,89
1044,5571,1025,542,6360,842,1333,5120,1072,79,7821,93,166,7396,353,150,7250,494,657,6263,794,95,7665,222,641,6023,957,866,5872,891,90
954,5673,1006,496,6454,815,1232,5218,1099,79,7830,84,150,7446,324,136,7327,443,605,6343,775,92,7694,199,573,6125,934,786,5966,876,91
909,5780,975,449,6535,787,1101,5330,1104,78,7845,72,132,7480,318,119,7381,403,552,6429,741,91,7721,173,505,6221,906,713,6065,846,92
871,5890,939,411,6618,752,1019,5430,1110,78,7852,68,118,7514,302,107,7424,378,511,6503,721,91,7734,159,468,6323,885,644,6153,851,93
818,5989,916,376,6701,716,939,5546,1090,78,7856,67,109,7549,284,99,7476,347,460,6587,696,91,7758,136,437,6412,864,599,6239,846,94
750,6089,888,331,6767,684,879,5648,1079,77,7866,57,108,7582,267,97,7514,322,409,6654,682,91,7778,120,392,6516,836,544,6322,841,95
711,6186,854,301,6845,659,785,5760,1058,77,7872,51,107,7615,247,93,7550,298,372,6735,655,90,7795,102,350,6611,793,490,6415,831,96
671,6284,801,278,6909,623,743,5861,1041,77,7878,46,106,7650,224,87,7598,260,347,6798,643,89,7808,89,320,6702,751,436,6491,834,97
634,6377,762,256,6990,581,690,5985,1005,77,7882,42,104,7675,210,81,7633,238,323,6870,610,89,7820,77,295,6797,707,388,6582,805,98
594,6470,719,238,7062,541,613,6091,992,77,7887,37,104,7705,189,76,7661,216,296,6946,577,89,7834,65,275,6887,671,338,6669,770,99
553,6540,701,217,7119,511,571,6211,944,77,7894,30,103,7733,164,71,7695,191,249,7006,553,89,7842,57,253,6966,625,305,6755,733,100
512,6618,666,199,7190,479,530,6323,888,77,7898,26,103,7749,151,66,7716,182,220,7065,541,89,7850,49,216,7033,586,289,6828,716,101
469,6694,645,176,7248,448,484,6412,870,77,7902,22,102,7765,140,62,7735,169,186,7128,516,89,7855,44,187,7107,545,261,6908,686,102
387,6778,619,165,7288,432,437,6528,806,77,7907,17,102,7782,125,61,7754,155,169,7188,489,89,7862,37,167,7162,527,239,6986,655,103
340,6845,600,147,7336,406,410,6637,750,77,7910,15,102,7795,114,60,7778,136,150,7232,474,89,7871,29,157,7222,498,207,7051,615,104
326,6899,585,144,7390,374,380,6717,712,77,7913,12,102,7810,99,59,7801,115,139,7271,461,89,7877,23,147,7277,471,159,7122,569,105
305,6973,555,127,7436,342,355,6805,657,77,7915,10,102,7823,88,58,7812,105,127,7331,427,89,7881,19,133,7338,427,153,7196,524,106
284,7047,519,116,7477,312,323,6876,631,77,7916,9,102,7833,79,58,7832,86,118,7370,411,89,7883,16,121,7390,392,148,7254,492,107
261,7117,486,113,7521,281,305,6944,591,77,7919,6,102,7845,68,58,7850,71,105,7414,384,89,7886,13,108,7436,354,137,7306,468,108
225,7159,485,113,7559,255,270,7010,564,77,7919,6,102,7855,58,58,7863,59,97,7470,345,89,7889,10,104,7474,333,128,7364,424,109
198,7213,468,109,7594,232,246,7061,550,77,7920,5,102,7863,50,58,7869,55,90,7509,320,89,7889,10,103,7514,314,120,7401,410,110
169,7263,440,108,7622,214,228,7145,491,77,7921,4,102,7868,45,58,7878,50,86,7543,294,89,7891,8,100,7557,285,109,7461,367,111
151,7307,426,105,7641,205,211,7193,476,77,7922,3,102,7876,37,58,7882,46,84,7583,266,89,7891,8,99,7595,256,93,7500,348,112
139,7357,408,105,7665,188,198,7239,456,77,7922,3,102,7883,29,58,7891,37,78,7618,247,89,7894,5,99,7625,231,85,7550,308,113
121,7405,381,105,7692,165,182,7289,436,77,7923,2,102,7886,26,58,7896,35,78,7651,219,89,7894,5,98,7654,206,80,7584,286,114
104,7443,371,105,7700,159,167,7352,396,77,7923,2,102,7891,21,57,7903,28,77,7679,195,89,7894,5,98,7685,180,74,7621,261,115
104,7488,353,105,7717,147,152,7402,365,77,7923,2,102,7892,20,57,7904,25,76,7698,177,89,7895,4,98,7710,160,72,7653,238,116
94,7526,323,103,7741,127,145,7449,332,77,7923,2,102,7893,19,57,7909,20,76,7722,152,89,7896,3,98,7723,148,72,7676,220,117
91,7559,304,101,7753,115,136,7488,306,77,7923,2,102,7894,18,57,7914,15,76,7742,135,89,7896,3,98,7740,133,72,7703,198,118
90,7596,286,101,7768,101,130,7535,273,77,7923,2,102,7896,16,57,7915,14,75,7769,112,89,7897,2,98,7755,119,72,7729,174,119
90,7631,258,101,7777,92,129,7571,257,77,7923,2,102,7897,15,57,7917,12,75,7793,92,89,7897,2,98,7774,101,71,7754,153,120
