av_infections,sd_infections,av_susceptible,sd_susceptible,av_recovered,sd_recovered,time
10.0,0.0,8090.0,0.0,0.0,0.0,0
9.5,0.7071067811865476,8090.0,0.0,0.5,0.7071067811865476,1
7.4,1.2649110640673518,8066.7,11.738351199759228,0.8,0.6324555320336759,2
10.2,2.5298221281347035,8060.1,15.132378824523554,1.5,0.8498365855987975,3
14.8,5.2451035367389185,8051.8,21.21739328423211,3.1,1.1005049346146119,4
22.6,9.640193635676274,8023.5,28.024790612757286,3.3,1.3374935098492586,5
32.3,12.780627701503729,8005.1,29.27437256183109,4.3,1.636391694484477,6
42.6,13.647954669717608,7984.4,39.00484300414217,6.0,2.260776661041756,7
56.6,18.9103146457165,7959.0,48.23553323709262,8.2,2.780887148615228,8
68.3,22.8961423242723,7930.4,48.321147889235135,12.9,4.332051092342595,9
82.8,24.18355731575577,7900.4,53.709506710740804,17.4,6.899275324264136,10
97.6,27.427480137020734,7869.5,60.25363059600641,23.1,10.354279845122553,11
114.4,32.4420851501393,7830.0,70.4730050760179,29.8,11.232888220657133,12
134.3,36.402228259025875,7789.0,79.55710737158141,37.5,13.745706400343508,13
154.8,42.12626522992778,7741.1,90.83862369914877,47.7,17.969418465826877,14
175.1,44.77462078752501,7700.1,96.21786620881684,60.4,22.78986129351773,15
194.6,48.95394661198307,7658.0,105.08726532426911,75.2,25.098915425881565,16
218.2,53.851235413456905,7608.1,116.21096716269463,89.8,27.12440475537359,17
235.9,53.945342709079156,7564.7,127.04946543243175,109.6,31.42256796918065,18
255.7,61.91580304467243,7504.1,137.9818426057896,129.1,35.43209467888306,19
278.3,62.409133946883124,7455.7,145.58468326029356,150.1,42.69647396318446,20
301.4,66.06764210514352,7393.6,167.4755040131077,174.0,48.20096817838137,21
320.8,71.77093190607648,7325.4,180.52651390369843,203.9,54.56382603072397,22
347.3,80.98703599959687,7260.2,187.7361031992633,230.5,58.807123529193106,23
372.8,88.3965811304688,7201.0,194.83440262039053,262.2,66.50781073594956,24
395.3,89.71937731987815,7134.8,204.0505384021866,295.8,72.57609033896004,25
416.0,92.50585567051058,7054.8,209.22969833813426,331.9,78.30914520170822,26
439.7,93.93975610878377,6987.9,218.0680067216545,371.1,87.33263358498293,27
460.9,97.46275641951078,6904.1,235.75856294098844,412.8,94.27713284661226,28
487.0,94.87887014504336,6815.7,249.97068717040491,455.7,107.54022503231059,29
510.7,98.80401476323385,6746.1,256.5664089903864,503.3,116.61622719177826,30
543.0,102.89584809677966,6643.2,262.6166619068773,548.4,126.5817259059669,31
