av_infections,sd_infections,av_susceptible,sd_susceptible,av_recovered,sd_recovered,time
10.0,0.0,8090.0,0.0,0.0,0.0,0
9.5,0.7071067811865476,8090.0,0.0,0.5,0.7071067811865476,1
7.4,1.577621275493231,8066.0,11.224972160321824,0.7,0.6749485577105528,2
10.5,2.5055493963954847,8061.7,14.598706183159598,1.4,1.1737877907772674,3
14.1,5.626327003965869,8052.5,20.684132404655827,2.8,1.3984117975602022,4
20.8,9.715966241192895,8023.6,22.589082908933396,3.2,1.4757295747452437,5
31.6,14.975535605335345,8009.8,27.442060175334262,3.8,2.0976176963403033,6
41.4,17.08280486987492,7992.2,33.46573703888135,5.5,2.4608038433722332,7
54.2,22.314917780613836,7968.8,48.53818657052976,7.6,3.3399933466334266,8
64.8,27.563260571516814,7937.1,53.33427082509372,11.4,4.4522154285504,9
79.2,32.556958634914835,7905.3,57.60989498341409,15.4,5.601587076693335,10
96.4,37.85997593472264,7876.6,68.50498765296825,20.1,6.935416353759881,11
112.8,39.276229735327476,7838.9,70.05307511689499,27.2,10.163114133418402,12
129.6,40.03109902174669,7795.5,77.23161413710206,35.6,12.53616989177937,13
149.3,39.54758034458127,7760.4,86.07903345182262,43.8,17.028081382103963,14
169.8,42.13154004622507,7713.5,85.75967713454979,56.5,20.84999333866134,15
191.4,44.967148502483944,7662.8,89.31691391394527,69.6,25.786301272833477,16
211.8,44.15075184964452,7617.2,93.10901615251281,86.4,30.372502183535833,17
235.2,44.06258175721335,7567.5,97.15766110354403,103.2,34.6435820575439,18
256.1,40.918482648092194,7509.7,105.06511208663787,124.6,38.29476320450211,19
279.3,44.49481867463771,7447.1,113.32691158276964,147.4,40.83625839863392,20
304.4,46.98510402244524,7384.5,107.69942742032877,171.7,45.12956655871822,21
328.1,43.70214843434791,7309.6,112.91609470949854,198.7,50.55920621739757,22
355.6,47.875300985418825,7247.9,125.84421586496006,225.3,53.915674900718805,23
383.8,49.00294775713895,7182.9,143.83203939163053,256.2,57.15825982888796,24
407.5,55.62623282029602,7113.1,160.00309024793518,292.5,60.07079157127863,25
436.2,68.57728810943492,7036.8,169.0186051560268,329.8,63.42764907094276,26
458.3,78.28871069459646,6960.3,192.54093359883532,369.8,64.62335319199846,27
482.2,96.87311288484541,6881.6,194.18101520660218,413.3,68.221941729427,28
502.3,97.08192416716925,6790.7,200.92842838516736,461.2,74.83433555379361,29
532.4,106.61790552143566,6702.4,224.8778433826784,505.1,79.20781386818965,30
557.7,106.05454571430056,6604.6,268.4379506204988,554.8,88.96041566649492,31
