time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead,InfectionStatus.Vaccinated
0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,40,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,53,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,50,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,63,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,55,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,49,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,53,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,42,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,45,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,26,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,35,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,38,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,8,0,0,0,0,0,0,0,0,0,0
0,2,1,0,1,13,0,0,0,0,0,0,0,0,0,0
0,3,1,0,1,19,0,0,0,0,0,0,0,0,0,0
0,4,1,0,1,22,0,0,0,0,0,0,0,0,0,0
0,5,1,0,1,34,0,0,0,0,0,0,0,0,0,0
0,6,1,0,1,47,0,0,0,0,0,0,0,0,0,0
0,7,1,0,1,51,0,0,0,0,0,0,0,0,0,0
0,8,1,0,1,57,0,0,0,0,0,0,0,0,0,0
0,9,1,0,1,63,0,0,0,0,0,0,0,0,0,0
0,10,1,0,1,55,0,0,0,0,0,0,0,0,0,0
0,11,1,0,1,58,0,0,0,0,0,0,0,0,0,0
0,12,1,0,1,51,0,0,0,0,0,0,0,0,0,0
0,13,1,0,1,34,0,0,0,0,0,0,0,0,0,0
0,14,1,0,1,32,0,0,0,0,0,0,0,0,0,0
0,15,1,0,1,33,0,0,0,0,0,0,0,0,0,0
0,16,1,0,1,21,0,0,0,0,0,0,0,0,0,0
0,17,1,0,1,23,0,0,0,0,0,0,0,0,0,0
0,1,2,0,2,8,0,0,0,0,0,0,0,0,0,0
0,2,2,0,2,15,0,0,0,0,0,0,0,0,0,0
0,3,2,0,2,16,0,0,0,0,0,0,0,0,0,0
0,4,2,0,2,23,0,0,0,0,0,0,0,0,0,0
0,5,2,0,2,45,0,0,0,0,0,0,0,0,0,0
0,6,2,0,2,68,0,0,0,0,0,0,0,0,0,0
0,7,2,0,2,50,0,0,0,0,0,0,0,0,0,0
0,8,2,0,2,58,0,0,0,0,0,0,0,0,0,0
0,9,2,0,2,69,0,0,0,0,0,0,0,0,0,0
0,10,2,0,2,65,0,0,0,0,0,0,0,0,0,0
0,11,2,0,2,43,0,0,0,0,0,0,0,0,0,0
0,12,2,0,2,31,0,0,0,0,0,0,0,0,0,0
0,13,2,0,2,36,0,0,0,0,0,0,0,0,0,0
0,14,2,0,2,33,0,0,0,0,0,0,0,0,0,0
0,15,2,0,2,18,0,0,0,0,0,0,0,0,0,0
0,16,2,0,2,17,0,0,0,0,0,0,0,0,0,0
0,17,2,0,2,26,0,0,0,0,0,0,0,0,0,0
0,1,3,0,3,14,0,0,0,0,0,0,0,0,0,0
0,2,3,0,3,14,0,0,0,0,0,0,0,0,0,0
0,3,3,0,3,16,0,0,0,0,0,0,0,0,0,0
0,4,3,0,3,14,0,0,0,0,0,0,0,0,0,0
0,5,3,0,3,41,0,0,0,0,0,0,0,0,0,0
0,6,3,0,3,51,0,0,0,0,0,0,0,0,0,0
0,7,3,0,3,69,0,0,0,0,0,0,0,0,0,0
0,8,3,0,3,54,0,0,0,0,0,0,0,0,0,0
0,9,3,0,3,57,0,0,0,0,0,0,0,0,0,0
0,10,3,0,3,50,0,0,0,0,0,0,0,0,0,0
0,11,3,0,3,42,0,0,0,0,0,0,0,0,0,0
0,12,3,0,3,43,0,0,0,0,0,0,0,0,0,0
0,13,3,0,3,31,0,0,0,0,0,0,0,0,0,0
0,14,3,0,3,39,0,0,0,0,0,0,0,0,0,0
0,15,3,0,3,35,0,0,0,0,0,0,0,0,0,0
0,16,3,0,3,21,0,0,0,0,0,0,0,0,0,0
0,17,3,0,3,30,0,0,0,0,0,0,0,0,0,0
0,1,4,1,0,10,0,0,0,0,0,0,0,0,0,0
0,2,4,1,0,16,0,0,0,0,0,0,0,0,0,0
0,3,4,1,0,8,0,0,0,0,0,0,0,0,0,0
0,4,4,1,0,18,0,0,0,0,0,0,0,0,0,0
0,5,4,1,0,28,0,0,0,0,0,0,0,0,0,0
0,6,4,1,0,66,0,0,0,0,0,0,0,0,0,0
0,7,4,1,0,53,0,0,0,0,0,0,0,0,0,0
0,8,4,1,0,73,0,0,0,0,0,0,0,0,0,0
0,9,4,1,0,56,0,0,0,0,0,0,0,0,0,0
0,10,4,1,0,63,0,0,0,0,0,0,0,0,0,0
0,11,4,1,0,44,0,0,0,0,0,0,0,0,0,0
0,12,4,1,0,49,0,0,0,0,0,0,0,0,0,0
0,13,4,1,0,25,0,0,0,0,0,0,0,0,0,0
0,14,4,1,0,31,0,0,0,0,0,0,0,0,0,0
0,15,4,1,0,33,0,0,0,0,0,0,0,0,0,0
0,16,4,1,0,27,0,0,0,0,0,0,0,0,0,0
0,17,4,1,0,21,0,0,0,0,0,0,0,0,0,0
0,1,5,1,1,14,0,0,0,0,0,0,0,0,0,0
0,2,5,1,1,16,0,0,0,0,0,0,0,0,0,0
0,3,5,1,1,18,0,0,0,0,0,0,0,0,0,0
0,4,5,1,1,17,0,0,0,0,0,0,0,0,0,0
0,5,5,1,1,35,0,0,0,0,0,0,0,0,0,0
0,6,5,1,1,51,0,0,0,0,0,0,0,0,0,0
0,7,5,1,1,51,0,0,0,0,0,0,0,0,0,0
0,8,5,1,1,58,0,0,0,0,0,0,0,0,0,0
0,9,5,1,1,51,0,0,0,0,0,0,0,0,0,0
0,10,5,1,1,69,0,0,0,0,0,0,0,0,0,0
0,11,5,1,1,42,0,0,0,0,0,0,0,0,0,0
0,12,5,1,1,49,0,0,0,0,0,0,0,0,0,0
0,13,5,1,1,35,0,0,0,0,0,0,0,0,0,0
0,14,5,1,1,32,0,0,0,0,0,0,0,0,0,0
0,15,5,1,1,29,0,0,0,0,0,0,0,0,0,0
0,16,5,1,1,27,0,0,0,0,0,0,0,0,0,0
0,17,5,1,1,27,0,0,0,0,0,0,0,0,0,0
0,1,6,1,2,12,0,0,0,0,0,0,0,0,0,0
0,2,6,1,2,11,0,0,0,0,0,0,0,0,0,0
0,3,6,1,2,7,0,0,0,0,0,0,0,0,0,0
0,4,6,1,2,14,0,0,0,0,0,0,0,0,0,0
0,5,6,1,2,41,0,0,0,0,0,0,0,0,0,0
0,6,6,1,2,44,0,0,0,0,0,0,0,0,0,0
0,7,6,1,2,48,0,0,0,0,0,0,0,0,0,0
0,8,6,1,2,68,0,0,0,0,0,0,0,0,0,0
0,9,6,1,2,61,0,0,0,0,0,0,0,0,0,0
0,10,6,1,2,64,0,0,0,0,0,0,0,0,0,0
0,11,6,1,2,56,0,0,0,0,0,0,0,0,0,0
0,12,6,1,2,40,0,0,0,0,0,0,0,0,0,0
0,13,6,1,2,37,0,0,0,0,0,0,0,0,0,0
0,14,6,1,2,37,0,0,0,0,0,0,0,0,0,0
0,15,6,1,2,32,0,0,0,0,0,0,0,0,0,0
0,16,6,1,2,22,0,0,0,0,0,0,0,0,0,0
0,17,6,1,2,27,0,0,0,0,0,0,0,0,0,0
0,1,7,1,3,8,0,0,0,0,0,0,0,0,0,0
0,2,7,1,3,12,0,0,0,0,0,0,0,0,0,0
0,3,7,1,3,23,0,0,0,0,0,0,0,0,0,0
0,4,7,1,3,12,0,0,0,0,0,0,0,0,0,0
0,5,7,1,3,45,0,0,0,0,0,0,0,0,0,0
0,6,7,1,3,49,0,0,0,0,0,0,0,0,0,0
