Susceptible_0,Recovered_0,Infected_0,Susceptible_1,Recovered_1,Infected_1,Susceptible_2,Recovered_2,Infected_2,Susceptible_3,Recovered_3,Infected_3,Susceptible_4,Recovered_4,Infected_4,Susceptible_5,Recovered_5,Infected_5,Susceptible_6,Recovered_6,Infected_6,Susceptible_7,Recovered_7,Infected_7,Susceptible_8,Recovered_8,Infected_8,Susceptible_9,Recovered_9,Infected_9,time
545,6324,2538,817,4843,3201,691,5444,3022,475,6260,2697,745,5286,3117,944,4257,3540,815,4588,3408,541,6093,2724,572,5940,2810,569,6103,2697,41
515,6601,2366,731,5203,3062,629,5783,2857,455,6583,2476,704,5628,2956,834,4628,3423,739,4956,3274,503,6409,2514,526,6280,2598,528,6398,2508,42
490,6870,2176,656,5540,2947,595,6114,2659,443,6863,2272,660,5972,2741,740,4981,3296,657,5323,3107,484,6720,2293,483,6585,2394,493,6680,2311,43
475,7150,1960,601,5876,2795,555,6443,2434,430,7136,2064,619,6283,2528,660,5338,3123,614,5652,2949,468,6988,2098,461,6871,2190,472,6951,2123,44
467,7362,1796,549,6168,2657,535,6725,2243,424,7406,1850,595,6571,2341,607,5702,2937,570,5985,2767,457,7222,1945,439,7125,2004,453,7206,1944,45
457,7605,1600,507,6457,2484,518,7004,2070,416,7624,1673,573,6858,2139,549,6019,2752,544,6305,2560,450,7457,1761,423,7394,1795,446,7447,1768,46
455,7816,1431,463,6730,2302,505,7252,1885,410,7834,1494,551,7076,1995,522,6335,2576,509,6604,2356,438,7680,1585,412,7618,1622,434,7654,1612,47
445,7983,1289,445,6985,2154,495,7487,1695,405,8027,1329,543,7308,1817,493,6608,2397,500,6902,2138,427,7898,1394,401,7806,1465,417,7837,1456,48
439,8148,1163,427,7220,1972,482,7701,1508,402,8190,1187,529,7555,1627,479,6911,2177,473,7192,1918,425,8065,1260,393,7972,1334,410,8024,1297,49
435,8270,1054,420,7473,1776,471,7891,1341,399,8352,1035,514,7780,1445,469,7178,1969,456,7441,1730,420,8208,1134,389,8134,1193,407,8179,1160,50
431,8386,956,408,7688,1602,467,8055,1202,395,8487,906,506,7954,1287,454,7449,1738,446,7654,1572,415,8355,1005,387,8270,1074,402,8319,1034,51
427,8519,829,398,7883,1439,460,8198,1087,391,8597,807,498,8108,1157,444,7662,1570,437,7846,1423,414,8466,900,384,8400,955,396,8447,922,52
427,8620,731,387,8062,1298,455,8330,974,391,8702,709,495,8269,1009,437,7853,1408,428,8026,1267,413,8566,813,384,8542,821,394,8558,821,53
426,8719,636,383,8214,1168,450,8449,866,391,8796,618,487,8376,921,431,8022,1267,421,8179,1143,412,8671,712,380,8648,728,391,8663,725,54
425,8795,569,377,8355,1040,449,8553,771,391,8881,536,485,8478,825,430,8189,1126,420,8310,1034,410,8768,622,380,8731,659,391,8756,635,55
424,8878,490,374,8477,932,448,8659,675,389,8946,477,481,8571,743,427,8325,1009,414,8442,921,410,8853,542,379,8807,581,390,8832,563,56
423,8950,421,374,8621,802,447,8750,590,389,8993,434,481,8674,642,424,8443,908,409,8565,811,407,8916,490,379,8896,502,389,8905,497,57
422,9003,371,371,8728,701,447,8836,509,389,9059,369,480,8751,573,422,8569,793,409,8676,705,406,8981,425,378,8952,451,389,8977,426,58
422,9060,316,370,8825,608,446,8895,455,389,9108,319,479,8821,513,421,8665,700,407,8786,599,406,9043,365,378,9008,397,388,9035,370,59
419,9096,281,370,8909,534,445,8952,401,389,9158,268,477,8886,450,421,8761,607,407,8860,529,406,9094,316,376,9057,350,388,9083,324,60
419,9127,250,370,8980,472,444,9013,344,389,9203,223,475,8952,383,421,8846,527,407,8930,464,406,9143,266,376,9110,295,388,9136,273,61
419,9171,206,370,9047,410,443,9050,306,388,9237,190,474,9005,333,419,8919,459,407,9000,402,406,9181,228,376,9157,251,388,9167,242,62
418,9208,170,368,9105,351,443,9089,265,388,9262,165,473,9053,287,419,8983,399,405,9053,350,406,9211,198,376,9197,213,388,9199,210,63
418,9241,139,366,9158,299,442,9139,217,388,9296,132,473,9091,252,418,9045,337,404,9101,304,406,9249,159,376,9225,186,388,9228,180,64
418,9262,119,365,9211,246,442,9168,190,388,9322,106,471,9130,215,418,9088,296,404,9140,266,406,9273,136,376,9256,154,388,9246,163,65
418,9289,93,365,9252,207,441,9202,157,388,9337,90,471,9159,185,418,9142,242,404,9180,225,406,9293,116,376,9279,132,388,9268,142,66
418,9307,75,363,9281,179,441,9229,130,388,9351,76,471,9184,162,418,9179,206,404,9213,193,406,9320,89,376,9305,106,388,9297,112,67
418,9318,64,363,9317,144,441,9253,106,388,9370,58,471,9216,130,417,9208,177,404,9233,173,406,9333,76,376,9323,88,388,9317,92,68
418,9331,51,363,9333,127,441,9272,89,388,9379,49,471,9237,109,417,9232,155,404,9267,139,406,9347,61,376,9331,80,387,9329,80,69
418,9340,42,363,9354,106,441,9282,78,388,9389,39,471,9256,91,417,9255,132,404,9291,115,406,9353,55,376,9347,63,387,9339,70,70
418,9344,38,363,9371,89,441,9298,62,388,9398,30,471,9277,70,417,9274,113,404,9312,95,406,9360,48,376,9357,53,387,9351,58,71
418,9353,29,362,9382,80,441,9311,49,388,9401,27,471,9291,55,417,9289,97,404,9323,84,406,9371,37,376,9368,42,387,9365,44,72
418,9359,23,362,9397,66,441,9324,36,388,9405,23,471,9302,42,416,9299,89,404,9338,69,406,9376,31,376,9374,36,387,9374,35,73
418,9361,21,362,9408,56,441,9331,30,388,9408,20,471,9314,31,416,9315,74,404,9350,57,406,9381,26,376,9381,29,387,9381,28,74
418,9363,19,362,9413,51,441,9333,28,388,9411,17,471,9316,28,416,9331,58,404,9359,48,406,9388,19,376,9389,21,387,9386,23,75
418,9370,12,362,9424,40,440,9337,24,388,9416,12,471,9318,26,416,9341,48,404,9370,37,406,9390,17,376,9392,18,387,9391,18,76
418,9373,9,362,9430,34,440,9340,21,388,9418,10,471,9319,25,416,9352,37,404,9377,30,406,9392,15,376,9395,15,387,9394,15,77
418,9374,8,361,9439,25,440,9342,19,388,9421,7,471,9323,22,416,9358,32,404,9384,23,406,9393,14,376,9397,13,387,9396,13,78
418,9377,5,361,9442,22,440,9344,17,388,9422,6,471,9325,20,416,9365,25,404,9385,21,406,9394,13,376,9399,11,387,9400,9,79
418,9378,4,361,9445,18,440,9347,14,388,9426,2,470,9329,16,416,9371,19,404,9390,16,406,9397,10,376,9401,9,387,9403,7,80
418,9379,3,361,9452,11,440,9349,12,388,9426,2,470,9332,14,416,9375,15,404,9392,14,406,9398,9,376,9402,8,387,9404,6,81
418,9380,2,361,9452,11,440,9351,9,388,9427,1,470,9333,13,416,9377,13,404,9394,12,406,9399,8,376,9402,8,387,9405,5,82
418,9381,1,361,9454,9,440,9351,9,388,9427,1,470,9336,10,416,9378,12,404,9399,7,406,9400,7,376,9405,5,387,9405,5,83
418,9381,1,361,9455,9,440,9353,8,388,9427,1,470,9338,8,416,9382,8,404,9400,6,406,9402,5,376,9406,4,387,9405,5,84
418,9381,1,361,9457,7,440,9354,7,388,9428,0,470,9338,7,416,9382,7,404,9403,3,406,9402,5,376,9406,4,387,9405,5,85
418,9381,1,361,9459,5,440,9355,6,388,9428,0,470,9338,7,416,9383,6,404,9403,3,406,9405,2,376,9408,2,387,9406,4,86
418,9381,1,361,9461,3,440,9357,4,388,9428,0,470,9338,7,416,9384,5,404,9403,3,406,9405,2,376,9408,2,387,9409,1,87
418,9381,1,361,9461,3,440,9357,4,388,9428,0,470,9339,6,416,9384,5,404,9404,2,406,9407,0,376,9408,2,387,9410,0,88
418,9381,1,361,9461,3,440,9357,4,388,9428,0,470,9339,6,416,9384,5,404,9405,1,406,9407,0,376,9409,1,387,9410,0,89
418,9382,0,361,9461,3,440,9359,2,388,9428,0,470,9341,4,416,9386,3,404,9405,1,406,9407,0,376,9409,1,387,9410,0,90
418,9382,0,361,9463,1,440,9359,2,388,9428,0,470,9342,3,416,9387,2,404,9405,1,406,9407,0,376,9410,0,387,9410,0,91
418,9382,0,361,9463,1,440,9360,1,388,9428,0,470,9342,3,416,9387,2,404,9405,1,406,9407,0,376,9410,0,387,9410,0,92
418,9382,0,361,9463,1,440,9360,1,388,9428,0,470,9344,1,416,9388,1,404,9405,1,406,9407,0,376,9410,0,387,9410,0,93
418,9382,0,361,9463,1,440,9360,1,388,9428,0,470,9344,1,416,9389,0,404,9405,1,406,9407,0,376,9410,0,387,9410,0,94
418,9382,0,361,9463,1,440,9360,1,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,95
418,9382,0,361,9463,1,440,9360,1,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,96
418,9382,0,361,9463,1,440,9360,1,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,97
418,9382,0,361,9464,0,440,9360,1,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,98
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,99
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,100
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,101
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,102
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,103
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,104
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,105
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,106
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,107
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,108
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,109
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,110
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,111
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,112
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,113
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,114
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,115
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,116
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,117
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,118
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,119
418,9382,0,361,9464,0,440,9361,0,388,9428,0,470,9345,0,416,9389,0,404,9406,0,406,9407,0,376,9410,0,387,9410,0,120
