Susceptible_0,Recovered_0,Infected_0,Susceptible_1,Recovered_1,Infected_1,Susceptible_2,Recovered_2,Infected_2,Susceptible_3,Recovered_3,Infected_3,Susceptible_4,Recovered_4,Infected_4,Susceptible_5,Recovered_5,Infected_5,Susceptible_6,Recovered_6,Infected_6,Susceptible_7,Recovered_7,Infected_7,Susceptible_8,Recovered_8,Infected_8,Susceptible_9,Recovered_9,Infected_9,time
7172,91,415,6967,67,481,7256,82,338,7213,97,383,7400,53,301,7024,93,460,7071,95,414,6736,104,567,7097,98,430,7124,91,378,13
7016,126,479,6809,96,567,7157,112,391,7103,121,436,7288,69,364,6761,137,527,6934,127,491,6509,141,694,6976,130,523,6987,129,452,14
6837,162,537,6613,146,628,7028,135,481,6951,157,485,7154,93,432,6565,174,634,6760,159,574,6285,181,828,6842,168,572,6828,167,528,15
6690,203,620,6473,189,731,6892,166,533,6809,191,563,7043,122,504,6358,221,740,6573,211,642,6014,224,977,6662,210,645,6627,200,600,16
6486,255,688,6311,253,823,6778,213,592,6712,233,607,6908,162,553,6119,277,830,6415,262,719,5685,296,1123,6538,275,693,6453,247,686,17
6307,305,782,6105,317,912,6659,260,644,6601,289,661,6778,202,618,5917,325,966,6205,322,827,5353,382,1215,6408,339,756,6265,294,784,18
6119,383,849,5924,387,1013,6483,316,693,6470,354,697,6649,258,684,5660,419,1054,5972,386,914,5033,484,1354,6243,412,803,6073,361,887,19
5938,462,955,5682,474,1110,6350,380,763,6355,410,785,6487,319,741,5398,488,1198,5744,467,1005,4691,616,1481,6045,482,871,5886,434,977,20
5737,528,1066,5459,562,1187,6207,441,828,6228,469,849,6321,379,779,5172,599,1317,5501,549,1096,4439,768,1609,5876,550,961,5645,517,1079,21
5507,625,1148,5257,676,1254,6047,511,906,6075,548,906,6214,437,843,4927,714,1431,5282,640,1198,4089,902,1753,5709,641,1027,5349,627,1161,22
5292,728,1221,5040,787,1340,5881,609,938,5954,637,943,6096,509,908,4710,847,1515,5078,749,1307,3793,1055,1878,5532,745,1073,5064,721,1283,23
5075,829,1305,4845,890,1421,5749,701,981,5804,725,997,5934,606,960,4501,990,1582,4836,861,1414,3526,1222,2028,5346,844,1117,4785,847,1377,24
4860,947,1381,4648,1035,1486,5559,799,1030,5621,820,1026,5761,694,1007,4248,1135,1651,4633,987,1508,3188,1415,2109,5203,953,1164,4489,965,1474,25
4693,1075,1436,4460,1182,1548,5382,897,1088,5468,917,1062,5621,779,1050,3972,1280,1728,4402,1117,1587,2889,1608,2207,5064,1058,1223,4238,1104,1593,26
4473,1217,1501,4310,1313,1606,5192,1003,1125,5292,1022,1113,5469,897,1079,3724,1446,1792,4166,1272,1648,2581,1821,2287,4917,1168,1256,4008,1251,1720,27
4274,1351,1551,4100,1474,1630,5040,1091,1195,5123,1124,1152,5281,1022,1096,3433,1626,1871,3957,1438,1688,2315,2041,2367,4723,1289,1310,3728,1394,1808,28
4078,1494,1604,3908,1630,1671,4823,1214,1229,4968,1231,1202,5113,1116,1145,3206,1820,1933,3758,1613,1726,2060,2283,2419,4551,1410,1358,3515,1535,1923,29
3920,1638,1660,3657,1798,1720,4635,1333,1302,4804,1348,1220,4946,1210,1221,2973,2014,1995,3547,1785,1786,1800,2509,2508,4361,1561,1357,3303,1722,1988,30
3690,1822,1661,3445,1962,1750,4444,1465,1343,4621,1460,1260,4767,1355,1244,2732,2204,2024,3359,1956,1822,1525,2770,2540,4195,1694,1394,3089,1927,1996,31
3465,1997,1694,3209,2140,1784,4225,1605,1387,4392,1573,1299,4574,1477,1292,2509,2412,2069,3135,2135,1837,1303,3026,2562,3992,1820,1456,2921,2141,2016,32
3291,2163,1744,2970,2311,1816,4059,1744,1428,4244,1697,1374,4391,1601,1337,2247,2613,2107,2952,2336,1846,1083,3274,2577,3801,1965,1498,2735,2332,2035,33
3093,2344,1749,2709,2461,1856,3879,1884,1489,4009,1837,1410,4212,1730,1374,1999,2842,2132,2749,2523,1859,913,3535,2567,3606,2092,1547,2566,2512,2073,34
2916,2509,1766,2476,2672,1886,3694,2024,1505,3822,1973,1438,4021,1868,1398,1768,3051,2126,2566,2713,1864,713,3803,2553,3276,2252,1578,2393,2719,2072,35
2742,2682,1791,2265,2848,1940,3494,2162,1533,3607,2115,1473,3816,2004,1421,1522,3259,2154,2395,2905,1868,582,4078,2507,3045,2408,1632,2172,2921,2057,36
2545,2883,1779,1990,3036,1957,3309,2313,1569,3440,2252,1507,3578,2139,1482,1339,3471,2186,2187,3090,1866,475,4357,2428,2817,2572,1692,2004,3135,2025,37
2354,3070,1789,1793,3214,2012,3121,2477,1604,3289,2410,1555,3399,2305,1493,1181,3728,2184,2024,3278,1880,362,4604,2354,2618,2747,1725,1827,3350,2008,38
2166,3243,1816,1597,3420,2027,2928,2654,1614,3066,2556,1591,3249,2455,1557,1020,3948,2196,1843,3479,1876,267,4850,2270,2427,2908,1761,1664,3574,1969,39
1999,3441,1819,1400,3630,2048,2715,2802,1665,2851,2731,1616,3045,2599,1603,830,4186,2142,1663,3666,1870,216,5104,2169,2219,3083,1796,1439,3772,1961,40
1816,3627,1842,1217,3845,2041,2530,2967,1706,2684,2880,1648,2829,2743,1667,693,4420,2111,1493,3858,1869,138,5351,2064,1944,3264,1819,1261,3956,1964,41
1658,3792,1863,1028,4054,2045,2330,3133,1727,2515,3045,1664,2658,2900,1702,593,4628,2082,1281,4058,1845,79,5581,1958,1741,3470,1834,1127,4184,1939,42
1466,4001,1800,873,4275,2045,2148,3320,1727,2326,3224,1674,2467,3062,1728,480,4825,2051,1110,4225,1891,41,5796,1835,1529,3667,1862,946,4370,1932,43
1306,4169,1819,757,4496,2003,1978,3502,1729,2152,3378,1676,2224,3257,1708,372,5042,2002,911,4418,1867,23,5999,1715,1372,3849,1882,800,4575,1919,44
1105,4338,1825,665,4721,1938,1799,3679,1710,1980,3546,1698,1957,3437,1742,288,5247,1948,789,4608,1847,3,6198,1588,1196,4025,1916,652,4760,1891,45
906,4553,1787,552,4930,1897,1630,3844,1721,1837,3726,1697,1747,3628,1755,246,5443,1878,664,4812,1814,3,6392,1450,1071,4218,1935,529,4986,1861,46
784,4752,1748,475,5138,1838,1468,4034,1705,1660,3916,1688,1532,3807,1778,172,5620,1827,536,4981,1827,1,6576,1314,943,4430,1901,427,5176,1833,47
632,4953,1721,412,5341,1774,1286,4204,1718,1468,4096,1673,1366,3959,1841,127,5807,1721,398,5159,1780,1,6744,1182,821,4634,1856,344,5380,1763,48
507,5146,1663,339,5531,1709,1114,4393,1725,1299,4259,1709,1214,4160,1827,85,6036,1584,332,5365,1738,1,6888,1060,724,4824,1830,262,5574,1714,49
368,5321,1647,278,5725,1625,971,4544,1735,1122,4424,1737,1074,4355,1849,65,6219,1484,270,5532,1718,1,7025,949,637,5009,1799,217,5781,1610,50
224,5522,1583,249,5897,1523,835,4724,1740,962,4588,1751,905,4514,1865,33,6419,1341,212,5706,1648,0,7159,839,543,5227,1736,138,5960,1526,51
155,5705,1580,201,6057,1439,717,4899,1731,823,4773,1743,758,4706,1821,19,6582,1236,156,5884,1559,0,7285,726,443,5417,1672,88,6136,1442,52
108,5873,1547,173,6212,1363,589,5088,1686,708,4954,1707,687,4922,1763,10,6714,1153,102,6088,1468,0,7379,641,379,5606,1597,52,6308,1357,53
63,6010,1522,129,6367,1285,487,5251,1683,576,5131,1676,598,5114,1721,3,6843,1047,77,6260,1375,0,7465,559,321,5808,1503,28,6459,1277,54
40,6173,1453,76,6503,1212,407,5436,1627,479,5309,1653,515,5310,1676,0,6954,962,30,6414,1282,0,7541,491,259,5979,1413,7,6600,1207,55
11,6336,1386,54,6632,1146,329,5598,1590,407,5494,1592,433,5500,1607,0,7074,875,4,6555,1201,0,7600,438,205,6152,1338,0,6734,1122,56
2,6508,1279,38,6780,1044,281,5761,1544,347,5664,1539,370,5674,1553,0,7187,780,1,6692,1120,0,7668,374,145,6291,1287,0,6851,1055,57
2,6649,1190,24,6912,943,248,5908,1501,261,5848,1459,327,5854,1484,0,7283,702,0,6827,1045,0,7715,326,94,6436,1231,0,6978,959,58
2,6796,1087,13,7008,883,205,6083,1409,188,6000,1416,270,6044,1380,0,7363,629,0,6964,952,0,7768,274,64,6582,1159,0,7109,851,59
0,6920,994,4,7116,811,174,6260,1317,133,6144,1392,222,6189,1314,0,7425,575,0,7093,857,0,7806,237,44,6717,1077,0,7207,777,60
