Susceptible_0,Recovered_0,Infected_0,Susceptible_1,Recovered_1,Infected_1,Susceptible_2,Recovered_2,Infected_2,Susceptible_3,Recovered_3,Infected_3,Susceptible_4,Recovered_4,Infected_4,Susceptible_5,Recovered_5,Infected_5,Susceptible_6,Recovered_6,Infected_6,Susceptible_7,Recovered_7,Infected_7,Susceptible_8,Recovered_8,Infected_8,Susceptible_9,Recovered_9,Infected_9,time
564,4733,3428,632,4056,3691,597,3927,3623,357,5318,3568,169,5782,3255,505,5072,3448,2,6753,2854,129,7263,2273,136,6246,3035,273,5260,3628,33
476,5097,3333,502,4450,3614,376,4266,3684,338,5757,3278,160,6198,2968,439,5450,3274,2,7095,2579,118,7529,2062,129,6620,2759,259,5673,3377,34
424,5473,3178,361,4802,3555,250,4635,3664,324,6153,3011,145,6541,2750,399,5832,3047,1,7397,2337,113,7772,1865,126,6950,2505,252,6069,3106,35
367,5853,2993,313,5165,3432,198,5010,3586,313,6528,2747,140,6878,2514,368,6196,2833,1,7702,2067,108,8004,1657,124,7264,2265,242,6425,2842,36
327,6187,2800,277,5566,3240,175,5355,3476,301,6878,2482,136,7190,2289,349,6541,2609,1,7950,1848,105,8203,1481,124,7549,2035,234,6762,2593,37
306,6483,2623,227,5968,3037,169,5730,3307,294,7186,2242,130,7465,2068,329,6864,2394,1,8190,1633,101,8389,1312,123,7798,1821,227,7079,2335,38
294,6800,2412,206,6307,2844,158,6100,3085,286,7459,2015,128,7709,1887,317,7149,2178,1,8414,1422,97,8564,1151,122,8033,1619,224,7379,2079,39
283,7107,2204,187,6646,2635,149,6457,2848,273,7724,1769,127,7960,1675,299,7418,1970,1,8574,1270,95,8706,1025,121,8237,1438,221,7663,1847,40
270,7357,2031,167,6983,2403,146,6782,2614,272,7936,1594,126,8182,1488,291,7650,1788,1,8728,1121,94,8828,914,121,8430,1263,220,7924,1630,41
260,7590,1851,155,7273,2195,145,7114,2358,265,8130,1425,125,8364,1336,285,7866,1607,1,8877,974,92,8953,787,121,8586,1119,217,8113,1469,42
253,7827,1658,147,7514,2009,144,7397,2137,262,8327,1246,124,8537,1189,280,8078,1425,1,8999,855,91,9059,685,121,8730,987,216,8270,1323,43
249,8026,1487,138,7779,1792,144,7711,1884,260,8483,1101,124,8699,1034,277,8292,1236,0,9112,742,91,9166,581,121,8859,863,215,8444,1157,44
246,8227,1320,128,8013,1594,141,7958,1672,255,8633,954,122,8839,891,273,8448,1108,0,9217,635,91,9243,504,121,8966,757,214,8599,1014,45
244,8411,1156,123,8220,1421,139,8177,1485,253,8739,856,122,8963,775,266,8583,987,0,9305,546,91,9328,420,121,9073,648,214,8730,891,46
242,8558,1022,121,8397,1278,139,8376,1303,253,8832,769,122,9051,688,264,8712,868,0,9380,469,91,9394,354,121,9176,544,213,8857,768,47
241,8675,914,121,8565,1128,138,8528,1164,252,8923,679,121,9147,592,260,8826,763,0,9446,402,91,9446,300,121,9249,472,213,8946,682,48
237,8811,785,121,8714,999,137,8683,1014,251,9025,578,120,9229,510,259,8927,666,0,9516,331,91,9490,258,120,9317,403,212,9033,597,49
237,8911,688,121,8855,867,136,8806,905,250,9101,508,120,9298,443,259,9008,591,0,9563,284,91,9520,227,120,9364,357,212,9116,510,50
237,8993,609,121,8968,767,136,8912,801,249,9187,424,120,9353,387,257,9083,516,0,9604,243,91,9559,188,120,9422,295,211,9184,443,51
236,9077,531,120,9070,674,135,9027,687,249,9248,364,120,9401,342,256,9177,424,0,9651,196,91,9586,160,120,9471,247,210,9252,376,52
235,9148,464,119,9153,593,135,9119,595,249,9301,312,120,9446,296,255,9240,362,0,9678,170,91,9608,138,120,9519,198,210,9292,338,53
234,9219,396,119,9234,510,135,9200,514,249,9341,273,120,9485,257,254,9290,315,0,9708,140,91,9634,112,120,9557,160,210,9339,292,54
233,9274,343,118,9309,438,135,9276,439,249,9385,229,120,9514,229,252,9344,262,0,9734,114,91,9653,93,120,9581,136,210,9391,240,55
233,9319,297,117,9376,373,135,9330,385,249,9423,191,120,9552,189,252,9387,222,0,9758,90,91,9664,82,120,9615,101,210,9430,201,56
232,9362,257,115,9415,335,135,9382,333,249,9459,153,120,9586,155,252,9423,186,0,9777,71,91,9683,63,120,9630,86,210,9471,160,57
232,9411,209,115,9456,295,135,9439,275,249,9485,127,120,9611,130,252,9451,159,0,9790,58,91,9694,52,120,9646,70,210,9488,145,58
232,9437,184,115,9490,264,135,9477,236,249,9510,102,120,9629,112,252,9469,143,0,9801,47,91,9699,47,120,9657,59,210,9508,125,59
230,9467,156,114,9525,230,135,9509,203,249,9530,82,120,9650,90,252,9487,126,0,9811,37,91,9703,43,120,9668,48,210,9535,98,60
230,9495,128,113,9562,195,135,9554,158,249,9545,67,120,9663,77,252,9502,110,0,9817,31,91,9710,36,120,9676,40,210,9547,86,61
230,9524,100,113,9588,169,135,9582,130,249,9556,56,120,9680,60,252,9518,94,0,9821,27,91,9717,29,120,9690,26,210,9562,71,62
230,9540,84,112,9620,136,135,9609,103,249,9564,48,120,9689,52,252,9528,83,0,9827,21,91,9731,15,120,9696,20,210,9577,56,63
230,9550,76,112,9645,111,135,9625,87,249,9573,40,120,9701,40,252,9541,70,0,9830,18,91,9737,9,120,9707,9,210,9584,49,64
230,9565,61,112,9661,95,135,9641,71,249,9586,27,119,9707,34,252,9552,58,0,9832,16,91,9742,4,120,9708,8,210,9597,36,65
230,9576,50,112,9674,83,135,9652,60,249,9594,19,119,9716,25,252,9564,46,0,9837,11,91,9745,1,120,9711,5,210,9603,30,66
230,9581,45,112,9690,67,135,9663,49,249,9597,16,119,9720,21,252,9569,41,0,9842,6,91,9746,0,120,9712,4,210,9610,23,67
230,9591,35,111,9703,54,135,9672,40,249,9600,13,119,9723,18,252,9577,33,0,9844,4,91,9746,0,120,9713,3,210,9612,21,68
230,9596,30,111,9715,42,135,9682,30,249,9601,11,119,9728,13,252,9588,22,0,9845,3,91,9746,0,120,9713,3,210,9615,18,69
230,9608,19,111,9723,34,135,9690,22,249,9604,8,119,9731,10,252,9592,18,0,9846,2,91,9746,0,120,9713,3,210,9619,14,70
230,9608,19,111,9729,29,135,9692,20,249,9606,6,119,9731,10,252,9594,15,0,9846,2,91,9746,0,120,9714,2,210,9621,12,71
230,9614,13,111,9737,21,135,9694,18,249,9606,6,119,9733,8,252,9595,14,0,9846,2,91,9746,0,120,9716,0,210,9623,10,72
230,9616,11,111,9741,17,135,9698,14,249,9608,4,119,9736,5,252,9597,12,0,9847,1,91,9746,0,120,9716,0,210,9624,9,73
230,9616,11,111,9745,13,135,9701,11,249,9609,3,119,9737,4,252,9603,6,0,9847,1,91,9746,0,120,9716,0,210,9627,6,74
230,9616,11,111,9749,9,135,9706,6,249,9610,2,119,9738,3,252,9604,5,0,9847,1,91,9746,0,120,9716,0,210,9628,5,75
230,9618,9,111,9752,6,135,9707,5,249,9610,2,119,9738,3,252,9604,5,0,9848,0,91,9746,0,120,9716,0,210,9630,3,76
230,9620,7,111,9753,5,135,9707,5,249,9610,2,119,9739,2,252,9604,5,0,9848,0,91,9746,0,120,9716,0,210,9630,3,77
230,9621,6,111,9754,4,135,9709,3,249,9611,1,119,9739,2,252,9605,4,0,9848,0,91,9746,0,120,9716,0,210,9630,3,78
230,9621,6,111,9756,2,135,9709,3,249,9611,1,119,9740,1,252,9605,4,0,9848,0,91,9746,0,120,9716,0,210,9630,3,79
230,9621,6,111,9756,2,135,9709,3,249,9611,1,119,9741,0,252,9606,3,0,9848,0,91,9746,0,120,9716,0,210,9632,1,80
230,9623,4,111,9756,2,135,9709,3,249,9611,1,119,9741,0,252,9607,2,0,9848,0,91,9746,0,120,9716,0,210,9632,1,81
230,9623,4,111,9757,1,135,9709,3,249,9612,0,119,9741,1,252,9607,2,0,9848,0,91,9746,0,120,9716,0,210,9633,0,82
230,9623,4,111,9757,1,135,9710,2,249,9612,0,119,9741,1,252,9607,2,0,9848,0,91,9746,0,120,9716,0,210,9633,0,83
230,9623,4,111,9757,1,135,9711,1,249,9612,0,119,9741,1,252,9608,1,0,9848,0,91,9746,0,120,9716,0,210,9633,0,84
230,9624,3,111,9757,1,135,9711,1,249,9612,0,119,9741,1,252,9608,1,0,9848,0,91,9746,0,120,9716,0,210,9633,0,85
230,9624,3,111,9757,1,135,9712,0,249,9612,0,119,9741,1,252,9608,1,0,9848,0,91,9746,0,120,9716,0,210,9633,0,86
230,9625,2,111,9757,1,135,9712,0,249,9612,0,119,9741,1,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,87
230,9625,2,111,9757,1,135,9712,0,249,9612,0,119,9741,1,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,88
230,9625,2,111,9757,1,135,9712,0,249,9612,0,119,9741,1,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,89
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9741,1,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,90
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9741,1,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,91
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9741,1,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,92
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9741,1,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,93
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9741,1,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,94
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9741,1,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,95
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9741,1,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,96
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,97
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,98
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,99
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,100
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,101
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,102
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,103
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,104
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,105
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,106
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,107
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,108
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,109
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,110
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,111
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,112
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,113
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,114
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,115
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,116
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,117
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,118
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,119
230,9627,0,111,9758,0,135,9712,0,249,9612,0,119,9742,0,252,9609,0,0,9848,0,91,9746,0,120,9716,0,210,9633,0,120
