Susceptible_0,Recovered_0,Infected_0,Susceptible_1,Recovered_1,Infected_1,Susceptible_2,Recovered_2,Infected_2,Susceptible_3,Recovered_3,Infected_3,Susceptible_4,Recovered_4,Infected_4,Susceptible_5,Recovered_5,Infected_5,Susceptible_6,Recovered_6,Infected_6,Susceptible_7,Recovered_7,Infected_7,Susceptible_8,Recovered_8,Infected_8,Susceptible_9,Recovered_9,Infected_9,time
7556,59,245,7501,32,214,7774,23,139,7434,68,289,7548,53,246,7454,52,252,7582,35,198,7276,65,334,7571,42,206,7590,44,202,13
7446,82,288,7389,44,280,7718,33,160,7287,87,343,7475,66,294,7327,61,321,7508,49,243,7194,85,403,7483,55,258,7458,52,236,14
7373,105,336,7279,64,339,7616,43,192,7184,112,405,7364,89,329,7227,78,378,7405,57,300,7052,116,461,7366,67,312,7366,65,288,15
7253,134,373,7116,82,425,7566,65,213,7063,140,467,7294,114,371,7137,106,445,7319,84,345,6838,152,526,7258,95,355,7276,79,356,16
7129,160,413,6983,117,495,7483,88,248,6968,171,519,7225,143,417,6964,140,503,7224,108,393,6629,186,604,7122,125,413,7178,109,400,17
7008,187,482,6813,147,577,7374,109,287,6841,214,575,7140,171,464,6800,173,575,7075,138,454,6492,245,700,6984,150,489,7086,142,448,18
6886,234,529,6666,187,669,7331,141,313,6734,264,622,7032,197,515,6599,217,655,6930,173,513,6309,305,777,6825,193,543,6955,179,496,19
6758,287,572,6526,241,729,7219,165,365,6567,324,669,6944,241,548,6387,275,727,6807,214,574,6091,355,865,6728,233,606,6817,220,562,20
6657,339,622,6364,304,805,7143,190,402,6464,382,717,6859,297,569,6170,332,821,6668,254,642,5872,425,987,6627,278,677,6703,268,630,21
6527,397,662,6155,386,875,7068,220,440,6319,441,781,6770,345,604,5933,405,920,6496,317,723,5596,507,1071,6472,332,727,6560,327,673,22
6413,447,744,5991,460,946,6970,250,478,6185,515,828,6675,421,610,5742,490,990,6396,385,773,5397,600,1192,6372,400,773,6375,382,732,23
6250,496,794,5777,551,1020,6889,301,500,6074,578,883,6570,486,626,5549,570,1108,6215,455,817,5139,707,1268,6299,476,799,6263,438,809,24
6109,562,856,5649,653,1062,6758,352,538,5931,669,922,6466,544,654,5320,659,1204,6078,525,876,4911,820,1364,6171,547,840,6056,517,851,25
5964,639,902,5503,744,1117,6636,407,573,5783,767,946,6350,615,684,5112,770,1302,5908,606,921,4622,948,1477,6055,624,889,5922,585,919,26
5782,739,919,5285,855,1144,6493,465,621,5666,850,981,6187,678,725,4921,891,1373,5779,696,969,4347,1091,1543,5964,695,932,5717,671,979,27
5633,838,967,5110,960,1216,6413,511,684,5510,960,1004,6008,762,751,4740,1009,1464,5617,776,1055,4141,1237,1649,5837,788,939,5573,749,1060,28
5500,908,1037,4937,1107,1228,6287,568,733,5344,1046,1062,5907,829,802,4527,1124,1531,5441,853,1131,3887,1390,1698,5717,906,940,5416,847,1103,29
5390,995,1061,4742,1223,1277,6192,642,768,5183,1154,1096,5758,907,841,4324,1264,1577,5248,948,1166,3605,1567,1736,5582,996,956,5169,967,1125,30
5230,1105,1101,4627,1326,1353,6091,714,800,5014,1257,1139,5611,986,896,4183,1413,1610,5061,1046,1217,3409,1732,1824,5443,1092,984,4981,1077,1169,31
5058,1199,1163,4499,1463,1393,5982,792,841,4885,1367,1153,5487,1066,954,4005,1572,1665,4924,1161,1264,3155,1871,1934,5325,1188,1020,4853,1204,1208,32
4813,1328,1196,4316,1594,1434,5870,852,881,4770,1460,1184,5325,1142,1009,3773,1748,1660,4794,1275,1316,2870,2079,1966,5161,1291,1038,4677,1330,1290,33
4663,1426,1279,4162,1731,1459,5724,928,928,4614,1593,1178,5209,1231,1046,3600,1898,1700,4612,1420,1339,2655,2274,2016,4997,1398,1054,4465,1432,1354,34
4486,1530,1360,3977,1849,1515,5558,1005,976,4504,1712,1209,5096,1329,1074,3381,2054,1753,4476,1554,1355,2393,2477,2070,4885,1491,1090,4246,1555,1398,35
4315,1657,1407,3848,2032,1498,5417,1097,1004,4369,1816,1256,4950,1423,1123,3174,2237,1760,4274,1681,1378,2119,2693,2092,4739,1602,1108,4098,1678,1464,36
4159,1787,1419,3652,2209,1450,5268,1198,1044,4205,1957,1256,4799,1541,1135,2936,2416,1806,4144,1825,1376,1879,2883,2165,4609,1710,1151,3940,1816,1512,37
3981,1931,1434,3557,2351,1468,5133,1288,1094,4039,2089,1286,4601,1678,1145,2698,2603,1803,3981,1977,1376,1670,3091,2213,4436,1822,1168,3792,1961,1526,38
3837,2072,1469,3365,2509,1472,4990,1380,1135,3823,2213,1345,4447,1776,1215,2499,2769,1867,3887,2112,1416,1443,3327,2191,4272,1927,1209,3666,2099,1564,39
3691,2226,1475,3275,2656,1483,4839,1496,1150,3605,2342,1391,4294,1883,1250,2308,2954,1870,3717,2265,1413,1233,3550,2237,4132,2059,1221,3520,2239,1587,40
3543,2395,1454,3119,2822,1490,4691,1596,1192,3373,2483,1409,4083,2004,1278,2131,3144,1877,3554,2407,1429,1089,3776,2238,3989,2181,1232,3368,2387,1597,41
3398,2537,1464,2886,2974,1480,4505,1700,1225,3227,2621,1436,3921,2118,1312,1904,3313,1925,3434,2555,1437,915,3995,2239,3816,2299,1275,3242,2537,1582,42
3269,2722,1424,2716,3130,1492,4329,1821,1249,3061,2760,1480,3748,2258,1328,1685,3494,1946,3313,2699,1421,818,4211,2241,3630,2410,1325,3077,2715,1555,43
3153,2866,1433,2550,3290,1501,4149,1943,1265,2926,2894,1521,3605,2397,1327,1485,3685,1943,3165,2859,1396,699,4447,2175,3421,2561,1339,2944,2875,1555,44
2996,3014,1429,2340,3410,1545,3990,2076,1296,2775,3047,1519,3420,2519,1371,1296,3874,1970,3023,3009,1382,611,4665,2096,3231,2692,1365,2795,3030,1550,45
2828,3161,1416,2143,3541,1570,3819,2207,1311,2613,3227,1498,3216,2655,1381,1112,4068,1958,2851,3144,1398,539,4884,2028,3057,2820,1411,2642,3181,1540,46
2623,3299,1412,1926,3693,1597,3641,2338,1328,2475,3377,1518,3023,2783,1430,1013,4256,1972,2725,3281,1396,442,5111,1930,2855,2963,1426,2527,3356,1514,47
2483,3437,1438,1789,3867,1610,3477,2462,1382,2323,3524,1516,2793,2931,1468,932,4466,1951,2460,3434,1389,382,5340,1815,2680,3102,1466,2345,3529,1485,48
2339,3596,1440,1647,4006,1660,3288,2626,1385,2151,3678,1504,2626,3077,1495,825,4674,1904,2315,3578,1435,326,5563,1720,2529,3247,1523,2195,3668,1488,49
2177,3741,1451,1461,4166,1674,3108,2782,1400,2011,3833,1512,2495,3240,1531,672,4865,1881,2173,3737,1434,248,5757,1627,2308,3385,1559,2089,3821,1470,50
1988,3887,1457,1254,4346,1670,2957,2946,1398,1909,4017,1489,2361,3397,1520,572,5065,1820,2001,3907,1407,188,5932,1557,2157,3536,1588,1969,3975,1460,51
1765,4036,1446,1144,4491,1693,2828,3074,1436,1771,4153,1506,2225,3542,1545,491,5247,1757,1869,4044,1439,143,6122,1433,2008,3681,1598,1810,4125,1450,52
1606,4189,1454,1039,4661,1667,2645,3219,1449,1600,4319,1475,2048,3685,1565,443,5441,1686,1745,4198,1439,99,6271,1351,1839,3818,1629,1705,4264,1473,53
1431,4333,1498,954,4826,1652,2443,3370,1485,1446,4492,1456,1939,3846,1558,356,5625,1615,1658,4363,1443,77,6423,1277,1671,3993,1641,1532,4426,1449,54
1235,4490,1522,850,4998,1627,2282,3541,1481,1298,4650,1443,1735,4013,1570,305,5809,1536,1503,4511,1422,38,6570,1202,1553,4156,1647,1338,4584,1435,55
1071,4631,1563,707,5170,1596,2125,3680,1515,1109,4802,1442,1531,4170,1570,257,5967,1467,1332,4641,1420,25,6705,1116,1424,4336,1630,1208,4739,1424,56
892,4787,1584,629,5366,1526,2001,3826,1524,959,4944,1466,1371,4326,1581,213,6141,1378,1233,4786,1407,16,6849,1024,1301,4512,1612,1075,4886,1423,57
744,4931,1611,535,5509,1498,1848,3978,1530,830,5114,1462,1220,4490,1585,177,6292,1317,1133,4926,1411,7,6950,955,1164,4671,1597,926,5036,1415,58
619,5092,1622,436,5693,1430,1678,4130,1555,699,5251,1480,1077,4655,1577,135,6444,1216,993,5074,1375,7,7070,869,1050,4838,1557,825,5192,1410,59
475,5251,1605,397,5830,1396,1507,4288,1555,581,5399,1467,933,4826,1577,105,6589,1113,871,5206,1363,4,7163,796,932,5004,1526,723,5332,1403,60
