time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead,InfectionStatus.Vaccinated
0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,38,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,45,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,49,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,46,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,80,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,54,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,52,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,51,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,38,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,26,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,29,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,28,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,43,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,11,0,0,0,0,0,0,0,0,0,0
0,2,1,0,1,12,0,0,0,0,0,0,0,0,0,0
0,3,1,0,1,10,0,0,0,0,0,0,0,0,0,0
0,4,1,0,1,9,0,0,0,0,0,0,0,0,0,0
0,5,1,0,1,31,0,0,0,0,0,0,0,0,0,0
0,6,1,0,1,44,0,0,0,0,0,0,0,0,0,0
0,7,1,0,1,55,0,0,0,0,0,0,0,0,0,0
0,8,1,0,1,59,0,0,0,0,0,0,0,0,0,0
0,9,1,0,1,70,0,0,0,0,0,0,0,0,0,0
0,10,1,0,1,83,0,0,0,0,0,0,0,0,0,0
0,11,1,0,1,55,0,0,0,0,0,0,0,0,0,0
0,12,1,0,1,53,0,0,0,0,0,0,0,0,0,0
0,13,1,0,1,34,0,0,0,0,0,0,0,0,0,0
0,14,1,0,1,20,0,0,0,0,0,0,0,0,0,0
0,15,1,0,1,28,0,0,0,0,0,0,0,0,0,0
0,16,1,0,1,22,0,0,0,0,0,0,0,0,0,0
0,17,1,0,1,25,0,0,0,0,0,0,0,0,0,0
0,1,2,0,2,8,0,0,0,0,0,0,0,0,0,0
0,2,2,0,2,10,0,0,0,0,0,0,0,0,0,0
0,3,2,0,2,7,0,0,0,0,0,0,0,0,0,0
0,4,2,0,2,7,0,0,0,0,0,0,0,0,0,0
0,5,2,0,2,37,0,0,0,0,0,0,0,0,0,0
0,6,2,0,2,42,0,0,0,0,0,0,0,0,0,0
0,7,2,0,2,47,0,0,0,0,0,0,0,0,0,0
0,8,2,0,2,53,0,0,0,0,0,0,0,0,0,0
0,9,2,0,2,62,0,0,0,0,0,0,0,0,0,0
0,10,2,0,2,56,0,0,0,0,0,0,0,0,0,0
0,11,2,0,2,66,0,0,0,0,0,0,0,0,0,0
