time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead,InfectionStatus.Vaccinated
0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,41,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,47,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,75,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,70,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,48,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,59,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,54,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,31,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,39,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,31,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,28,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,21,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,22,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,17,0,0,0,0,0,0,0,0,0,0
0,2,1,0,1,17,0,0,0,0,0,0,0,0,0,0
0,3,1,0,1,14,0,0,0,0,0,0,0,0,0,0
0,4,1,0,1,18,0,0,0,0,0,0,0,0,0,0
0,5,1,0,1,43,0,0,0,0,0,0,0,0,0,0
0,6,1,0,1,41,0,0,0,0,0,0,0,0,0,0
0,7,1,0,1,46,0,0,0,0,0,0,0,0,0,0
0,8,1,0,1,62,0,0,0,0,0,0,0,0,0,0
0,9,1,0,1,59,0,0,0,0,0,0,0,0,0,0
