Susceptible_0,Recovered_0,Infected_0,Susceptible_1,Recovered_1,Infected_1,Susceptible_2,Recovered_2,Infected_2,Susceptible_3,Recovered_3,Infected_3,Susceptible_4,Recovered_4,Infected_4,Susceptible_5,Recovered_5,Infected_5,Susceptible_6,Recovered_6,Infected_6,Susceptible_7,Recovered_7,Infected_7,Susceptible_8,Recovered_8,Infected_8,Susceptible_9,Recovered_9,Infected_9,time
7634,113,191,7462,119,286,7711,61,183,7625,84,203,7598,97,210,7736,43,148,7536,113,238,7544,107,220,7819,61,131,7657,94,196,16
7586,120,216,7406,141,313,7684,80,204,7553,109,220,7559,113,231,7654,57,167,7479,128,265,7464,127,248,7812,78,132,7639,108,207,17
7553,132,233,7349,178,324,7606,92,222,7507,132,244,7487,128,262,7582,71,201,7441,140,293,7419,146,283,7800,90,137,7610,124,230,18
7521,145,266,7298,197,359,7578,113,237,7463,151,263,7398,144,303,7532,86,238,7387,172,311,7346,170,321,7769,98,147,7578,145,239,19
7475,171,281,7219,232,377,7539,130,258,7368,175,292,7300,169,329,7452,105,268,7324,207,329,7229,196,349,7710,114,146,7517,164,258,20
7384,191,304,7106,267,414,7504,145,279,7278,208,306,7218,193,373,7397,126,301,7280,237,346,7104,228,385,7680,124,151,7475,189,272,21
7301,233,325,7007,306,440,7443,166,301,7229,235,352,7129,217,429,7309,144,337,7227,270,359,7009,261,422,7649,143,150,7447,217,291,22
7245,257,360,6873,337,485,7355,189,317,7153,270,368,7021,254,464,7188,170,382,7185,299,389,6896,293,475,7614,154,178,7410,238,305,23
7166,291,379,6761,386,508,7308,229,313,7084,299,408,6927,297,487,7108,199,425,7139,337,404,6788,337,522,7548,171,193,7336,262,311,24
7117,327,391,6677,433,563,7272,257,347,6960,325,463,6848,349,514,7003,234,469,7074,374,432,6722,375,586,7494,187,213,7281,288,323,25
7041,370,408,6598,488,602,7195,287,375,6795,360,503,6763,402,532,6941,277,502,6991,423,429,6628,417,624,7463,206,242,7243,312,335,26
6985,405,443,6502,549,624,7112,323,388,6696,404,537,6627,452,572,6858,323,526,6918,472,431,6526,456,672,7413,222,275,7198,346,362,27
6923,441,473,6407,598,650,7032,361,419,6591,453,587,6509,510,604,6727,377,546,6857,510,450,6433,516,703,7338,238,309,7145,380,372,28
6854,476,488,6311,663,684,6954,399,434,6516,508,625,6416,572,646,6657,431,581,6789,566,447,6338,575,739,7266,261,343,7084,425,366,29
6795,520,498,6235,731,731,6898,440,461,6423,580,639,6327,629,692,6542,486,611,6725,614,450,6220,651,754,7199,283,376,7062,455,375,30
6736,576,487,6144,799,743,6830,477,500,6280,648,668,6216,693,743,6456,555,633,6664,656,470,6104,719,786,7152,318,391,7017,497,379,31
6672,615,509,6062,861,749,6759,522,509,6133,717,717,6026,762,763,6294,617,676,6581,693,515,6020,800,796,7087,360,399,6971,525,389,32
6626,652,541,5989,927,765,6697,559,536,5965,779,763,5879,832,809,6194,675,728,6508,745,533,5921,870,834,7019,400,416,6894,561,413,33
6566,703,541,5941,988,775,6645,616,525,5851,847,813,5771,931,819,6062,726,795,6383,790,568,5800,954,861,6945,438,436,6851,604,419,34
6486,765,545,5852,1067,785,6577,667,547,5708,915,869,5686,1011,865,5952,793,844,6280,849,584,5658,1055,868,6853,479,464,6780,635,421,35
6418,829,547,5775,1162,786,6520,714,570,5583,992,920,5543,1084,897,5832,883,865,6178,909,600,5502,1131,923,6807,522,484,6713,676,421,36
6310,882,571,5663,1231,804,6489,754,581,5446,1079,944,5410,1161,961,5714,968,894,6101,968,623,5408,1223,954,6756,564,506,6688,716,434,37
6254,937,582,5586,1310,795,6442,810,590,5344,1166,988,5282,1251,976,5568,1047,921,6013,1029,651,5270,1315,973,6661,606,519,6613,757,457,38
6195,986,611,5464,1384,804,6374,872,591,5161,1264,1022,5121,1350,978,5435,1141,942,5885,1093,675,5145,1414,1010,6591,658,535,6506,802,472,39
6100,1047,606,5402,1456,833,6318,930,587,4974,1362,1058,5021,1461,1000,5321,1237,971,5695,1150,713,5036,1508,1011,6512,707,551,6448,856,476,40
6022,1100,628,5325,1547,816,6277,988,582,4835,1453,1104,4900,1561,1043,5156,1330,990,5588,1236,742,4903,1603,1029,6399,756,580,6386,889,500,41
5948,1155,641,5251,1633,812,6204,1049,587,4643,1559,1139,4687,1652,1099,5039,1439,1009,5469,1313,781,4795,1701,1045,6323,816,605,6280,932,519,42
5847,1235,642,5170,1713,821,6130,1112,579,4464,1667,1208,4551,1746,1140,4923,1535,1049,5299,1385,810,4656,1805,1046,6226,886,603,6206,984,533,43
5738,1303,644,5049,1799,815,6081,1164,590,4322,1772,1273,4431,1847,1166,4790,1643,1052,5149,1449,881,4476,1929,1057,6154,954,623,6117,1042,553,44
5637,1364,664,4922,1883,815,6023,1230,577,4136,1914,1288,4299,1959,1192,4676,1732,1088,5057,1530,933,4332,2038,1089,6081,1005,658,6070,1103,569,45
5511,1432,702,4849,1967,822,5967,1289,579,3924,2048,1318,4172,2058,1241,4549,1841,1115,4961,1625,964,4201,2142,1119,6005,1071,662,6015,1151,602,46
5379,1502,728,4724,2049,842,5871,1345,569,3731,2180,1345,4031,2197,1232,4427,1962,1121,4871,1713,976,4010,2259,1142,5900,1126,667,5879,1209,625,47
5298,1586,747,4631,2126,870,5810,1412,574,3577,2319,1373,3889,2320,1232,4312,2058,1148,4804,1796,1000,3818,2356,1184,5808,1204,670,5775,1264,657,48
5218,1636,798,4527,2210,886,5763,1470,575,3432,2452,1414,3710,2434,1232,4188,2188,1133,4711,1901,994,3667,2484,1192,5724,1267,698,5696,1338,667,49
5106,1711,816,4404,2306,895,5657,1532,584,3234,2574,1474,3570,2551,1246,4070,2302,1152,4619,1992,1002,3542,2596,1243,5644,1321,734,5619,1414,691,50
5017,1799,825,4305,2386,912,5530,1598,575,3015,2713,1517,3496,2687,1268,3929,2401,1185,4510,2095,1004,3399,2727,1262,5545,1391,748,5529,1467,718,51
4954,1877,833,4202,2480,910,5468,1655,586,2767,2861,1546,3331,2819,1280,3764,2515,1199,4418,2198,994,3209,2852,1290,5445,1479,748,5381,1539,726,52
4881,1951,848,4102,2578,925,5372,1715,620,2565,3027,1556,3204,2936,1299,3632,2631,1208,4310,2308,998,3074,2977,1336,5380,1552,762,5318,1604,745,53
4721,2029,873,3976,2689,908,5289,1773,653,2395,3174,1619,3093,3049,1310,3537,2755,1234,4189,2419,968,2924,3115,1334,5280,1633,775,5255,1679,749,54
4636,2104,908,3844,2761,956,5195,1832,673,2224,3311,1651,2957,3189,1296,3407,2862,1229,4108,2531,972,2810,3246,1342,5199,1692,801,5190,1753,770,55
4475,2196,913,3733,2862,963,5135,1892,684,2020,3462,1707,2835,3318,1285,3285,2984,1228,4007,2623,993,2613,3379,1358,5081,1763,805,5116,1831,777,56
4339,2303,917,3661,2960,963,5055,1954,696,1877,3628,1729,2733,3446,1288,3184,3136,1211,3878,2724,990,2432,3515,1363,4975,1853,826,5051,1909,769,57
4222,2407,917,3579,3057,973,4964,2018,721,1770,3821,1730,2630,3585,1270,3051,3267,1210,3750,2808,1010,2305,3653,1361,4899,1947,804,4939,1983,763,58
4088,2495,924,3487,3148,976,4849,2094,731,1614,3976,1728,2529,3723,1266,2935,3392,1201,3604,2903,1011,2139,3784,1373,4836,2019,826,4860,2059,768,59
3979,2594,941,3407,3259,975,4739,2175,730,1453,4132,1724,2400,3860,1246,2780,3509,1187,3483,2998,1042,1988,3921,1391,4740,2110,825,4780,2130,776,60
3860,2704,946,3254,3365,964,4676,2251,726,1349,4315,1716,2145,3990,1248,2675,3633,1193,3350,3120,1040,1884,4063,1418,4642,2202,841,4657,2213,793,61
3748,2802,969,3093,3472,955,4589,2337,733,1243,4500,1680,2048,4106,1280,2535,3753,1202,3190,3220,1049,1741,4188,1447,4529,2288,841,4533,2303,791,62
3629,2904,979,3014,3579,965,4513,2401,756,1148,4678,1634,1934,4238,1292,2415,3887,1183,3037,3327,1063,1570,4357,1426,4399,2381,842,4427,2392,785,63
3554,2998,999,2904,3687,958,4452,2476,767,1065,4848,1591,1817,4386,1272,2262,4000,1193,2916,3446,1080,1479,4494,1436,4302,2457,871,4346,2468,804,64
3492,3088,1026,2771,3788,959,4365,2554,755,967,5024,1545,1672,4515,1257,2123,4131,1184,2793,3549,1088,1363,4629,1443,4217,2530,896,4267,2537,839,65
3375,3190,1022,2655,3891,982,4253,2629,757,883,5200,1470,1521,4647,1262,2035,4256,1191,2695,3653,1099,1276,4769,1429,4136,2631,868,4158,2621,841,66
3304,3320,989,2548,3982,1000,4203,2702,777,820,5350,1408,1394,4794,1242,1928,4388,1180,2609,3771,1107,1197,4925,1396,4032,2724,881,4070,2711,844,67
3211,3412,990,2429,4080,1019,4100,2774,785,750,5511,1350,1291,4919,1245,1797,4512,1159,2531,3881,1132,1126,5059,1377,3937,2799,904,4007,2797,859,68
3138,3512,981,2286,4180,1047,4019,2847,794,708,5664,1286,1195,5055,1227,1679,4631,1149,2430,3998,1150,1072,5203,1336,3818,2888,911,3945,2871,867,69
3071,3621,962,2142,4301,1048,3918,2930,782,662,5794,1246,1099,5185,1211,1551,4747,1160,2311,4124,1143,995,5356,1270,3735,2985,902,3846,2953,876,70
3011,3723,945,1982,4402,1057,3850,3006,787,638,5936,1178,1016,5303,1201,1467,4868,1166,2231,4250,1136,911,5476,1241,3663,3081,904,3708,3060,849,71
2923,3824,936,1886,4500,1077,3741,3091,794,601,6068,1100,945,5435,1183,1351,4986,1167,2200,4359,1139,860,5621,1175,3567,3163,902,3605,3146,857,72
2800,3927,911,1812,4605,1099,3643,3171,794,571,6182,1037,880,5569,1148,1261,5117,1166,2135,4480,1099,798,5761,1123,3466,3264,888,3490,3242,855,73
2677,4007,926,1751,4704,1113,3582,3247,809,543,6295,978,839,5710,1091,1180,5236,1162,2049,4599,1057,745,5893,1059,3360,3360,900,3417,3337,856,74
2619,4109,896,1670,4821,1112,3538,3334,812,521,6411,911,807,5826,1063,1068,5358,1152,1976,4726,1000,715,6018,1007,3300,3456,897,3359,3415,883,75
2527,4213,889,1575,4927,1097,3486,3411,816,489,6517,827,761,5940,1006,1009,5469,1134,1874,4817,973,649,6149,930,3264,3548,899,3285,3501,890,76
2463,4291,900,1487,5032,1097,3405,3505,797,440,6621,766,671,6064,954,929,5586,1107,1775,4932,936,586,6264,860,3188,3632,892,3215,3588,894,77
2389,4378,917,1398,5155,1064,3340,3594,791,428,6699,728,589,6170,930,868,5708,1073,1740,5026,938,555,6373,810,3088,3724,873,3132,3654,906,78
2258,4484,879,1344,5278,1021,3270,3680,781,413,6779,686,535,6281,888,820,5817,1068,1666,5116,915,520,6480,773,3013,3806,863,3049,3730,929,79
2134,4563,879,1298,5394,979,3208,3763,770,400,6854,650,501,6383,829,751,5928,1020,1594,5209,891,452,6567,740,2946,3877,890,2934,3833,904,80
2025,4651,865,1253,5517,931,3102,3855,743,383,6925,598,468,6484,789,718,6032,978,1498,5281,892,414,6651,701,2878,3983,851,2827,3920,910,81
1923,4744,884,1199,5604,906,3006,3935,748,360,6986,559,417,6566,768,680,6135,924,1412,5374,871,393,6716,677,2753,4075,818,2773,4007,898,82
1828,4846,887,1129,5711,882,2926,4011,737,349,7056,506,347,6640,749,634,6241,884,1352,5472,848,380,6787,653,2696,4168,801,2722,4087,893,83
1757,4921,909,1081,5814,854,2890,4089,735,334,7126,455,328,6718,736,594,6341,842,1237,5594,800,338,6848,631,2622,4268,795,2680,4178,872,84
1668,5007,933,1008,5906,830,2800,4161,739,309,7181,417,297,6801,699,552,6439,796,1151,5688,799,312,6919,606,2514,4340,799,2608,4281,859,85
1592,5115,921,966,6001,794,2708,4238,744,294,7220,405,278,6882,666,516,6515,779,1034,5767,803,290,6993,576,2413,4430,802,2506,4366,839,86
1488,5197,918,907,6098,756,2627,4342,716,286,7268,377,244,6951,633,463,6593,745,971,5862,792,273,7051,545,2355,4494,817,2374,4471,804,87
1422,5283,939,848,6181,734,2563,4417,719,277,7313,350,218,7032,587,427,6682,695,899,5940,783,235,7113,513,2275,4575,823,2289,4544,809,88
1335,5381,931,797,6270,714,2465,4490,728,268,7359,322,197,7093,559,409,6773,649,838,6022,772,211,7174,479,2214,4659,805,2222,4632,799,89
1198,5478,924,763,6356,679,2372,4565,733,257,7388,301,183,7158,522,393,6860,599,767,6094,793,195,7235,448,2168,4751,784,2119,4720,802,90
1060,5569,915,714,6428,651,2308,4638,726,252,7435,261,177,7218,495,367,6915,570,679,6158,823,186,7296,413,2116,4832,772,2032,4795,820,91
953,5667,925,670,6512,623,2201,4712,748,247,7467,240,173,7283,457,353,6978,540,624,6241,811,180,7338,390,2027,4911,759,1923,4872,835,92
863,5766,920,629,6585,603,2077,4795,756,231,7493,222,170,7334,419,322,7046,511,570,6321,789,173,7381,369,1939,5005,739,1842,4961,832,93
798,5861,943,600,6646,586,1971,4881,779,203,7515,207,170,7382,391,297,7100,484,526,6413,763,167,7412,352,1880,5085,749,1778,5055,826,94
722,5958,937,559,6719,555,1862,4945,814,189,7543,191,169,7427,355,283,7165,442,505,6494,742,163,7451,329,1794,5156,747,1635,5121,852,95
650,6057,914,496,6777,541,1786,5017,827,189,7573,168,168,7475,318,254,7218,408,473,6565,724,162,7493,295,1713,5235,730,1525,5201,856,96
565,6149,903,466,6833,526,1737,5089,850,189,7598,160,167,7509,291,230,7247,401,424,6653,676,158,7535,264,1651,5328,711,1458,5288,860,97
504,6221,916,441,6881,514,1682,5188,819,188,7611,159,166,7539,268,217,7317,354,392,6724,656,157,7580,225,1573,5393,713,1370,5380,856,98
447,6317,905,425,6929,503,1604,5273,805,183,7631,148,166,7581,230,206,7363,325,374,6800,622,157,7607,204,1496,5477,708,1276,5487,835,99
318,6419,910,418,6994,476,1519,5348,811,183,7651,135,166,7609,205,200,7399,311,351,6879,606,155,7631,183,1405,5557,699,1180,5580,835,100
267,6509,903,393,7047,453,1432,5439,797,179,7675,117,166,7641,176,195,7434,289,327,6928,598,155,7658,160,1324,5626,701,1090,5668,840,101
236,6599,885,375,7096,436,1341,5530,782,177,7687,115,166,7667,153,189,7460,280,286,6990,564,155,7687,138,1274,5698,710,982,5758,837,102
223,6679,866,343,7129,430,1282,5608,791,175,7699,105,165,7690,130,186,7495,265,263,7052,530,154,7707,121,1245,5785,682,888,5837,840,103
204,6775,831,338,7185,397,1213,5682,782,175,7718,88,164,7710,111,181,7532,242,242,7107,511,153,7715,115,1169,5866,675,826,5917,872,104
190,6867,782,330,7233,375,1143,5777,762,174,7733,77,164,7727,95,173,7563,220,237,7168,482,148,7727,103,1127,5946,658,779,6006,861,105
179,6959,720,320,7282,342,1073,5863,740,173,7741,70,164,7735,87,169,7587,205,214,7243,432,148,7746,86,1074,6018,643,695,6092,854,106
177,7042,671,305,7320,319,1015,5953,713,173,7748,66,164,7747,76,168,7608,191,208,7298,398,148,7758,75,1043,6097,625,605,6195,830,107
176,7115,626,285,7359,300,965,6011,739,173,7757,59,164,7757,66,163,7628,176,199,7343,370,148,7769,64,1012,6170,609,527,6284,806,108
175,7202,564,274,7395,281,902,6085,729,173,7763,54,164,7762,61,163,7652,161,196,7382,350,148,7785,50,960,6234,594,491,6369,809,109
173,7275,507,268,7429,270,812,6160,724,173,7769,48,164,7768,55,163,7671,143,193,7417,335,148,7788,48,903,6301,573,423,6451,800,110
173,7340,455,264,7464,240,758,6245,704,173,7775,42,164,7774,49,162,7683,133,184,7452,308,148,7795,42,847,6364,563,355,6546,785,111
173,7402,402,251,7490,218,711,6304,716,173,7777,41,164,7788,35,162,7708,110,174,7487,282,148,7799,39,807,6423,561,343,6642,771,112
173,7460,354,249,7517,201,636,6382,704,173,7783,35,164,7794,29,162,7725,95,168,7517,261,148,7799,39,761,6488,545,330,6728,732,113
173,7502,317,246,7540,187,587,6447,698,172,7790,29,164,7797,26,160,7738,84,165,7545,245,148,7810,28,735,6559,527,283,6815,694,114
173,7539,286,240,7565,176,550,6512,684,172,7795,25,164,7801,22,159,7750,74,157,7582,212,148,7816,22,700,6612,526,251,6896,648,115
173,7571,254,231,7587,161,524,6588,671,172,7798,22,164,7807,16,159,7763,62,149,7601,200,148,7820,18,630,6678,506,229,6981,604,116
171,7602,225,226,7612,140,479,6656,651,172,7802,19,164,7811,12,159,7773,53,146,7629,176,148,7822,16,603,6723,504,202,7054,581,117
171,7627,202,226,7625,136,435,6731,616,172,7804,17,164,7814,9,159,7781,45,144,7648,163,148,7823,15,581,6781,483,173,7113,560,118
171,7653,176,226,7640,125,412,6799,592,172,7806,15,164,7816,7,159,7785,40,143,7666,152,148,7825,13,550,6838,458,169,7172,521,119
171,7677,154,223,7653,116,396,6876,550,169,7807,14,164,7818,5,159,7794,32,137,7686,135,148,7827,11,512,6885,452,167,7224,491,120
