av_infections,sd_infections,av_susceptible,sd_susceptible,av_recovered,sd_recovered,time
10.0,0.0,9926.0,0.0,0.0,0.0,0
9.8,0.4216370213557839,9926.0,0.0,0.2,0.42163702135578396,1
11.2,3.359894178227774,9798.7,57.4553933257986,0.3,0.4830458915396479,2
29.6,11.843422928641308,9778.6,65.0456250130117,1.2,1.2292725943057181,3
51.8,18.943189922619805,9730.3,85.61288843782029,2.9,2.0789954839350235,4
86.5,32.11524387092349,9627.3,125.47071371439633,4.7,2.359378449224852,5
131.9,49.081451576831846,9437.0,213.7184024728698,8.6,2.7968235951204043,6
204.0,77.67453465154028,9194.6,266.83211534179645,15.4,5.358275012642699,7
311.8,117.01642809641919,8866.6,357.1760225870588,25.6,10.340857475728662,8
452.7,161.66635738802032,8468.1,451.410247016072,43.5,15.247950681976906,9
643.6,212.78690435895408,8009.5,519.1480735033332,66.6,25.626375301846945,10
878.3,265.0388021906729,7462.7,595.7359687348452,103.2,35.12770353375745,11
1147.5,308.376483467134,6839.9,681.2003213282991,153.2,49.35314917341479,12
1453.5,350.90810762933364,6197.0,747.0887200028893,223.2,69.9584003374704,13
1792.2,391.78333014279434,5543.9,843.2195509540271,315.9,96.9071147485513,14
2157.5,438.2463158240276,4844.3,916.6132166235052,442.2,123.28179103176592,15
2537.8,489.956868850038,4170.2,961.5823533230122,592.5,158.27911352347718,16
2923.2,538.247733132451,3517.0,1012.434030772705,771.6,184.68002358433657,17
3262.6,566.801395748301,2927.3,1048.9153180521505,1002.7,217.04226418936116,18
3594.5,584.7835782008018,2389.3,1030.527917568898,1265.4,252.8619298264481,19
3871.7,580.330949640902,1942.4,953.6351736615237,1564.5,313.4436862411563,20
4099.0,582.0503987342219,1583.9,864.0797866966788,1890.4,369.2711138927002,21
4241.2,529.103182543611,1271.8,738.6078195572472,2259.7,414.4436833475287,22
4317.6,472.06030688179385,1005.0,607.8936310463096,2654.7,451.05975213933687,23
4316.4,381.4633228328336,788.7,507.53501247587724,3077.9,495.3608000460091,24
4277.8,321.2042617677695,600.1,416.6281182168204,3499.0,517.2729775788924,25
4157.2,227.93849072843216,462.4,343.4984069185118,3951.8,556.4120775109037,26
4004.2,198.07955752957224,352.9,275.2854881754576,4395.1,585.375558461783,27
3815.8,198.97783237782488,273.1,215.90041428605198,4836.1,607.8821980175654,28
3601.5,251.4748717289883,216.3,174.60434638856438,5270.6,614.1719267074615,29
3360.4,292.2731599035395,180.4,143.2458647842156,5693.6,610.9264731173103,30
3125.3,322.13904865238965,151.8,119.01615203174923,6072.8,598.2713616931887,31
2879.3,341.7234261797104,130.6,98.91657540012639,6437.3,575.6173594015771,32
2642.3,352.84401652855047,115.5,84.85968811318286,6781.1,550.1626931089465,33
2406.0,345.98008934362423,104.1,76.02404590361891,7093.9,517.9020606682739,34
2172.0,340.7925403461108,96.3,68.68454459823306,7387.4,489.6123636783151,35
1954.2,328.5076694521589,89.9,62.315416319808946,7655.3,453.20367018225556,36
1753.8,308.3359639527421,85.0,58.43705065186717,7890.1,415.2521188654216,37
1559.9,291.0740455622933,81.2,55.617343418118146,8109.0,379.7946813740287,38
1390.6,272.6268104530033,77.6,52.73876920992543,8298.2,348.99022590579494,39
1228.9,261.158295973066,75.9,50.7027283946995,8474.4,326.88400932984706,40
1087.8,236.12699031571032,73.1,47.727117844866534,8628.1,293.8493378133313,41
954.6,214.09665522323738,71.6,46.26541785058132,8769.2,266.0955551008781,42
837.8,191.3999883896432,71.0,45.876646201162814,8893.2,237.95041500279004,43
731.6,168.28362302309094,70.3,45.09015660010755,9004.1,212.2406652835408,44
638.9,153.57766764735035,70.0,44.70893522428027,9099.0,195.15691692128726,45
556.0,142.03129545592722,69.5,44.52277819024525,9184.2,180.35816218476685,46
482.5,129.931819727801,68.9,44.0642208095815,9258.4,167.51729595610254,47
421.8,116.50350495442902,68.2,43.273805266260354,9320.8,154.0229420140606,48
361.3,98.66334453866621,67.5,42.413965205394845,9381.8,134.98954692041076,49
310.4,88.01035292635873,67.4,42.29052954136291,9432.9,123.32833323197787,50
262.9,77.44166263137119,67.2,42.0523483291956,9480.1,112.88386362393284,51
219.4,66.23225129127887,66.9,41.83950817641676,9523.3,101.37285413539246,52
185.9,59.187930451326906,66.7,41.60942735059501,9556.7,95.15723829536039,53
155.5,51.7864203564345,66.6,41.49216793564781,9587.3,87.98238460055512,54
129.6,45.341175792233514,66.5,41.376993070492155,9612.9,82.08999126974412,55
106.5,38.4252521136817,66.5,41.376993070492155,9636.0,75.44828987090725,56
88.5,36.24990421443284,66.5,41.376993070492155,9654.2,72.76110071856925,57
71.8,30.31977719062079,66.4,41.403703538049186,9670.7,67.10861842317026,58
58.7,25.85880464711735,66.4,41.403703538049186,9684.1,63.149645903819426,59
48.9,20.776321992969677,66.4,41.403703538049186,9693.8,58.95535033678736,60
39.9,17.071418609281814,66.4,41.403703538049186,9702.7,56.6863691238418,61
31.6,14.485241531373312,66.4,41.403703538049186,9711.1,54.46191329727592,62
26.2,12.10876633774978,66.4,41.403703538049186,9716.5,52.825183388228766,63
21.0,9.877021593352703,66.4,41.403703538049186,9721.6,51.3186126079028,64
16.0,8.069145624606803,66.4,41.403703538049186,9726.4,49.419294477629556,65
12.2,6.988880056521534,66.4,41.403703538049186,9730.2,48.29952840809571,66
9.0,5.354126134736337,66.4,41.403703538049186,9733.4,47.022925850648164,67
7.3,4.498147766951785,66.4,41.403703538049186,9735.1,46.323620084982316,68
5.6,3.5023801430836525,66.4,41.403703538049186,9736.7,45.70448555667157,69
4.9,3.1428932176861775,66.4,41.403703538049186,9737.4,44.9300691198123,70
3.6,2.9514591494904874,66.4,41.403703538049186,9738.7,44.562191248735616,71
2.6,2.988868236194653,66.4,41.403703538049186,9739.7,44.594593593593586,72
2.2,2.250925735484551,66.4,41.403703538049186,9740.1,44.45084676108856,73
1.8,2.14993539954628,66.4,41.403703538049186,9740.5,44.18207278473426,74
1.3,1.2516655570345725,66.4,41.403703538049186,9741.0,43.66793891276401,75
1.2,1.1352924243950933,66.4,41.403703538049186,9741.1,43.549333455799804,76
1.0,0.9428090415820634,66.4,41.403703538049186,9741.3,43.64516009822854,77
0.4,0.5163977794943223,66.4,41.403703538049186,9741.9,43.10826164695373,78
0.3,0.48304589153964794,66.4,41.403703538049186,9742.0,43.12771730569565,79
0.2,0.42163702135578396,66.4,41.403703538049186,9742.1,43.010205507272076,80
0.2,0.42163702135578396,66.4,41.403703538049186,9742.1,43.010205507272076,81
0.2,0.42163702135578396,66.4,41.403703538049186,9742.1,43.010205507272076,82
0.1,0.31622776601683794,66.4,41.403703538049186,9742.2,43.116895373700864,83
0.1,0.31622776601683794,66.4,41.403703538049186,9742.2,43.116895373700864,84
0.1,0.31622776601683794,66.4,41.403703538049186,9742.2,43.116895373700864,85
0.1,0.31622776601683794,66.4,41.403703538049186,9742.2,43.116895373700864,86
0.1,0.31622776601683794,66.4,41.403703538049186,9742.2,43.116895373700864,87
0.1,0.31622776601683794,66.4,41.403703538049186,9742.2,43.116895373700864,88
0.1,0.31622776601683794,66.4,41.403703538049186,9742.2,43.116895373700864,89
0.1,0.31622776601683794,66.4,41.403703538049186,9742.2,43.116895373700864,90
0.0,0.0,66.4,41.403703538049186,9742.3,43.04532494940653,91
0.0,0.0,66.4,41.403703538049186,9742.3,43.04532494940653,92
