av_infections,sd_infections,av_susceptible,sd_susceptible,av_recovered,sd_recovered,time
10.0,0.0,9926.0,0.0,0.0,0.0,0
9.9,0.31622776601683794,9926.0,0.0,0.1,0.31622776601683794,1
11.7,3.7727090178455764,9865.9,49.758193071872874,0.2,0.42163702135578396,2
20.4,10.189319026422826,9851.1,58.70349223001984,0.9,0.9944289260117534,3
31.5,19.945759783305657,9817.3,85.38806838324791,2.4,1.577621275493231,4
47.9,30.53395195879862,9765.7,112.26758709044704,3.8,2.250925735484551,5
72.6,47.37134623846408,9681.4,168.8702328877282,6.9,3.2812599206199233,6
106.5,70.40872736308255,9574.1,218.38470133637514,11.4,5.834761729877618,7
155.2,98.11988132438354,9413.8,318.0621183214234,17.8,10.47536793307678,8
224.1,137.43479261898065,9192.6,432.7219276471516,26.7,17.435914404214973,9
317.9,186.11492865073095,8951.9,555.9081558834856,38.6,26.833643890542415,10
432.8,247.72377089546063,8683.0,691.0957483108497,58.4,36.54586159881855,11
575.7,322.63775696936375,8359.3,819.7791098148872,85.8,53.62793633504422,12
736.1,400.71199133542285,8001.1,949.0333620174911,118.5,69.74915371848209,13
925.8,478.9694492692966,7609.9,1098.4861755059906,164.7,94.78402350138504,14
1133.2,558.7243009252815,7163.1,1208.078221345327,223.4,124.84497053012056,15
1355.1,622.1274342483575,6677.2,1337.036175027936,301.4,166.93525025523454,16
1598.5,693.997478381586,6172.1,1367.9895589270166,398.2,209.9654998115431,17
1849.4,737.0071912810621,5694.8,1394.244980864793,520.2,268.1221943650154,18
2110.3,764.3729528908719,5200.7,1381.7245303524787,657.4,323.27600866407914,19
2355.8,759.6961088341692,4716.8,1361.203291209656,834.7,391.70908990105283,20
2603.6,738.2816686212805,4243.8,1357.322756998742,1027.3,472.8730273551242,21
2824.7,707.3050654106441,3751.7,1338.4075155862574,1240.8,546.5096929098737,22
3035.7,695.9781366297842,3278.2,1250.2967469987098,1485.5,611.4484170121522,23
3221.6,611.6124771636222,2823.1,1181.6333751774844,1754.6,697.1904251270875,24
3380.4,549.6188982680029,2373.6,1107.2377241486029,2056.4,763.844399512536,25
3514.4,470.34200322743874,1966.4,1043.1449457183685,2372.7,828.5489390762892,26
3629.0,403.6392779037574,1624.1,979.1410578211452,2707.6,876.5535034693801,27
3711.4,361.9877837103837,1318.9,883.7788121973105,3055.7,922.8339263136979,28
3735.9,337.9370256916713,1031.0,761.3943349758608,3419.2,955.5901957545515,29
3723.8,306.77563281474767,828.4,656.5946153365019,3801.7,979.2669650758617,30
3687.3,319.59350918175903,650.3,518.3203749719966,4178.4,992.0902960696449,31
3600.3,351.5303211199095,509.1,360.18527639720827,4560.4,994.0622828687457,32
3484.7,390.8679941986666,423.4,283.48670358785984,4940.5,991.6042277261854,33
3334.7,438.7515242138767,360.6,216.83029718602003,5324.9,972.4449655950259,34
3143.1,476.1455076386256,326.4,187.73456438990308,5707.5,943.0396774968343,35
2946.5,522.4160219595108,301.2,165.34395127195378,6062.0,917.0102386439193,36
2750.6,551.1376516906744,280.9,150.0277381760527,6395.1,880.8114251453978,37
2525.6,559.4382499932907,266.2,141.99593108411398,6724.3,832.6677408586612,38
2308.9,537.7567500480326,256.4,136.1765194313779,7026.4,768.9272758561473,39
2097.6,521.5948193335087,246.4,130.68979387168005,7306.0,717.1229555197165,40
1897.2,503.5030177554936,238.9,126.50555543356803,7560.7,667.1416724438004,41
1707.8,478.24303445005864,233.8,123.59683563011546,7792.7,617.9762760638774,42
1525.1,445.22814376451987,230.7,121.2600969450013,8008.4,571.373627517251,43
1361.6,412.8987500317454,226.4,117.82303113851157,8197.5,519.4916853147037,44
1205.4,383.0576399911057,223.6,116.02413542017885,8371.6,477.8819473003302,45
1074.4,350.1298806633523,221.2,114.72072369212306,8518.4,437.59423112183634,46
948.3,314.7429462628547,218.3,112.60160843532485,8654.4,397.19046648511926,47
831.3,287.4729165987255,217.5,112.23611025175651,8778.9,363.3499843279357,48
728.4,257.77044050860445,216.8,111.81711258419556,8888.3,327.613610489213,49
632.5,227.22932615898563,215.9,111.01096041983122,8987.1,295.6741637531273,50
546.0,194.78820406904634,215.2,110.33867056577319,9076.2,262.8610955534416,51
476.8,174.13583459153054,214.5,109.83649464342695,9148.1,242.94007034200385,52
413.3,155.45063525119477,214.0,109.52422360170172,9212.8,224.26957984631898,53
356.1,139.88443643077508,213.5,109.35797486542381,9270.3,209.87035680787955,54
308.6,124.46168531363824,213.2,109.1469956831917,9318.7,194.71121065710508,55
265.1,110.97692452838012,213.1,109.02339198539,9363.0,182.1251096240042,56
225.8,98.04398106065574,213.0,109.03108629091878,9402.9,171.15649109643618,57
190.1,86.53894434813085,212.8,109.07571274628972,9438.3,162.74591648742935,58
161.0,75.79797710581288,212.5,108.98751202673533,9467.5,153.54279171908036,59
134.8,64.98854599936139,212.4,108.8956687231713,9494.2,145.3958581100423,60
