av_infections,sd_infections,av_susceptible,sd_susceptible,av_recovered,sd_recovered,time
10.0,0.0,8090.0,0.0,0.0,0.0,0
9.8,0.42163702135578396,8090.0,0.0,0.2,0.42163702135578396,1
4.0,2.0,8074.8,5.3499740393970345,0.2,0.42163702135578396,2
6.4,2.7568097504180447,8064.8,10.261037417770629,0.4,0.6992058987801011,3
10.9,4.408325456829762,8056.0,13.832329280830953,0.9,0.8755950357709131,4
18.0,6.815016100086957,8043.4,20.678491240900534,1.1,0.9944289260117533,5
25.0,8.366600265340756,8023.3,32.11455191100203,1.8,1.3165611772087666,6
33.7,12.3382872933537,8005.4,37.92448637314244,2.8,1.3165611772087666,7
45.1,17.419337913173777,7986.8,42.78317426278699,4.8,1.6193277068654826,8
55.8,20.76749597060004,7966.8,50.384741958476106,8.5,2.6352313834736494,9
67.3,26.52901974986805,7943.7,59.99268473924319,11.5,3.5039660069381067,10
78.5,30.42020527361525,7915.7,70.46677704185616,16.0,5.656854249492381,11
93.3,37.49681467953126,7888.1,81.41587341817592,20.3,6.000925854492047,12
106.4,44.040890090914374,7859.7,91.89492792193579,27.6,8.208396784864739,13
122.3,52.514654039504904,7827.6,102.0448703049573,36.7,12.229745159514433,14
135.8,58.531662846322384,7791.8,114.79527671274441,47.5,16.112452051475934,15
155.9,68.22096451971345,7757.7,126.19830074573551,58.7,19.270299542156692,16
168.7,67.92651257875022,7720.1,134.01198122224415,73.0,26.0,17
183.2,68.35170484746928,7674.1,145.7954808017801,87.6,32.66394546489039,18
202.0,72.23418704310153,7629.3,155.68775731501105,102.7,37.647635310128635,19
221.6,78.06863077517826,7583.8,166.76983473571525,119.0,43.299987169615754,20
240.1,82.93565109301441,7536.4,178.79858314129152,139.7,50.06895245558867,21
260.9,90.80803929168385,7483.5,196.15484246437103,161.4,55.91898902281168,22
280.0,88.87569346502389,7431.5,205.99905609276735,185.1,66.95844482463234,23
299.3,86.16656995481355,7374.4,215.2374399484336,210.7,77.72608599720202,24
319.0,87.86985325531795,7313.6,227.36470946721505,238.4,87.22410472136957,25
339.5,93.37409824047685,7251.2,239.374555410089,267.3,94.01187868207577,26
358.4,95.07797969152595,7182.4,258.40373234318594,299.2,107.05014401360388,27
380.4,100.6536415414542,7112.2,273.6663824602665,331.7,118.35074989200534,28
401.0,111.84910470013706,7041.3,297.3692242912093,366.1,123.03698630899571,29
424.3,118.69011940530032,6973.3,315.80797611488185,405.5,131.28615904030232,30
448.7,132.97038099600312,6890.7,337.8681695572994,444.6,136.34775799810978,31
468.6,136.2099686350289,6811.5,360.0871036599648,487.1,149.22797622727748,32
490.8,137.48276659680337,6730.6,383.82843389549276,531.4,162.9984321669656,33
521.8,140.8212420845031,6649.2,404.2916439073819,572.3,177.499953051637,34
548.7,151.58646230965203,6566.7,433.6012120729266,621.5,190.73148665073631,35
578.6,161.761965039169,6475.7,457.2298352275606,672.1,200.0435785856005,36
604.1,172.9704213634998,6378.1,484.18578849216317,724.9,211.14473708809322,37
634.7,184.6498488130079,6281.2,512.9870693627017,777.9,224.79642642473954,38
658.4,193.23112240699393,6184.2,538.3552730307376,842.6,240.74338574045555,39
682.9,204.50886967996712,6078.7,574.1734252142137,905.7,256.20870398954054,40
706.2,214.0486964324811,5980.4,605.3251100763034,971.5,275.02373634934776,41
734.0,223.82681797417496,5873.5,641.6460169837502,1038.6,290.8650699016451,42
764.2,235.88923954545558,5774.2,673.7102575374009,1108.2,311.00046445124303,43
786.8,243.53042246640703,5673.2,698.0937218199605,1180.1,332.02759256155537,44
802.8,252.96543461728345,5567.8,731.8625857662383,1259.7,353.44465227560346,45
823.6,259.5184429327176,5464.1,762.5191363718902,1339.1,373.8054901207906,46
844.1,272.4426341248537,5366.7,794.171273159078,1418.0,396.17672824132416,47
861.0,275.80427842946887,5266.9,826.5087819658462,1499.0,418.2306646922113,48
879.7,279.28004662783275,5157.1,869.1279729322566,1584.5,445.384789941362,49
893.0,287.9131813585477,5043.6,896.8684035762066,1671.6,469.358474705398,50
905.4,287.2835223646184,4930.1,925.9234969597769,1760.4,499.00728117600306,51
917.7,292.57479575505323,4822.6,954.092029104111,1852.5,528.9001691140672,52
935.0,302.68979353640435,4709.9,982.1114951414065,1937.1,549.4179647590712,53
942.3,310.7603757095024,4597.8,1017.9476956657013,2031.1,573.6438015973947,54
956.2,317.22960489560586,4487.2,1060.7485616823203,2123.9,601.9127751500951,55
974.8,313.18251689532235,4380.8,1091.186897119116,2217.0,634.1119774929346,56
988.9,315.4176948464087,4263.5,1128.2798362502492,2315.6,665.7123502935283,57
997.9,311.758257486648,4151.5,1160.290887857198,2414.5,697.8167938490573,58
1001.1,313.2625629297783,4039.2,1186.8524011949514,2519.2,732.2235238565399,59
1015.9,318.6992486830038,3926.0,1204.6323551653056,2618.2,764.6300194647519,60
1024.9,316.0543026478555,3811.4,1225.384039574714,2721.4,796.0953600054595,61
1024.8,314.78451183133024,3697.0,1244.2160405474426,2827.1,826.1554131437176,62
1034.2,311.56051668264314,3582.9,1257.5895329292994,2929.0,854.0939318625584,63
1039.1,301.29809897250334,3470.2,1263.9784456671368,3033.9,884.8323695605977,64
1048.2,291.6686857072974,3361.7,1269.567559796992,3137.7,910.9574999233864,65
1058.8,283.03427354297565,3242.3,1277.174837939844,3237.8,938.0217718392493,66
1060.2,257.72198629962134,3131.4,1277.0721027238656,3345.5,970.0425248410504,67
1062.6,250.46099718541228,3027.1,1276.6848084002568,3454.7,995.7034420169714,68
1064.7,224.36827365343396,2925.5,1271.3991636513426,3567.8,1025.317165022067,69
1072.7,207.44104918961648,2818.6,1267.7049428878245,3671.3,1049.8823267395255,70
1067.2,182.26403314361772,2709.7,1264.9590287611866,3781.0,1073.3840567724737,71
1059.2,166.6538661751089,2613.0,1252.1580482422248,3894.5,1092.214290126052,72
1052.8,147.9510429537795,2519.1,1239.442836295585,4006.4,1110.0516704690422,73
1043.6,132.93791366231414,2425.0,1226.202267164761,4113.6,1126.4250431243872,74
1029.9,126.6828498433961,2333.5,1219.5114914496614,4226.6,1141.1332768592613,75
1020.8,115.38226322388839,2242.6,1198.5331034226797,4333.0,1158.01813457303,76
1016.3,113.23726320331915,2163.7,1184.4824514435736,4434.5,1171.4066804961935,77
998.7,112.79189293167799,2080.5,1166.160294870878,4542.5,1179.6867051137867,78
