Susceptible_0,Recovered_0,Infected_0,Susceptible_1,Recovered_1,Infected_1,Susceptible_2,Recovered_2,Infected_2,Susceptible_3,Recovered_3,Infected_3,Susceptible_4,Recovered_4,Infected_4,Susceptible_5,Recovered_5,Infected_5,Susceptible_6,Recovered_6,Infected_6,Susceptible_7,Recovered_7,Infected_7,Susceptible_8,Recovered_8,Infected_8,Susceptible_9,Recovered_9,Infected_9,time
9315,601,14,9810,100,20,9315,597,16,9315,591,24,9315,588,29,9315,596,19,9774,83,57,9900,35,1,9315,597,15,9315,606,6,39
9315,604,11,9808,101,21,9315,598,15,9315,594,21,9315,594,23,9315,600,15,9760,87,55,9900,35,1,9315,602,10,9315,607,5,40
9315,606,9,9805,103,19,9315,602,11,9315,598,16,9315,595,21,9315,606,9,9757,90,57,9900,35,1,9315,605,7,9315,609,3,41
9315,607,8,9804,106,16,9315,603,10,9315,601,13,9315,600,16,9315,608,7,9757,94,60,9900,35,1,9315,606,6,9315,609,3,42
9315,607,8,9804,108,18,9315,605,8,9315,605,9,9315,604,12,9315,608,7,9749,98,60,9900,35,1,9315,608,4,9315,609,3,43
9315,609,6,9804,110,17,9315,606,7,9315,607,7,9315,605,11,9315,608,7,9746,110,53,9900,35,1,9315,608,4,9315,609,3,44
9315,610,5,9801,113,16,9315,610,3,9315,608,6,9315,610,6,9315,610,5,9743,113,54,9900,35,1,9315,609,3,9315,610,2,45
9315,612,3,9801,116,16,9315,611,2,9315,609,5,9315,611,5,9315,612,3,9742,119,53,9900,35,1,9315,609,3,9315,610,2,46
9315,613,2,9801,119,13,9315,611,2,9315,609,5,9315,612,4,9315,612,3,9738,128,48,9900,35,1,9315,609,3,9315,611,1,47
9315,613,2,9799,121,12,9315,612,1,9315,611,3,9315,612,4,9315,612,3,9731,131,52,9900,35,1,9315,610,2,9315,612,0,48
9315,613,2,9798,121,12,9315,612,1,9315,613,1,9315,613,3,9315,613,2,9727,134,57,9900,35,1,9315,610,2,9315,612,0,49
9315,613,2,9798,122,11,9315,612,1,9315,613,1,9315,613,3,9315,613,2,9725,144,49,9900,35,1,9315,610,2,9315,612,0,50
9315,613,2,9798,123,10,9315,612,1,9315,613,1,9315,614,2,9315,613,2,9721,149,47,9900,35,1,9315,610,2,9315,612,0,51
9315,614,1,9798,124,9,9315,612,1,9315,613,1,9315,614,2,9315,613,2,9718,157,40,9900,36,0,9315,612,0,9315,612,0,52
9315,614,1,9798,124,10,9315,612,1,9315,613,1,9315,614,2,9315,614,1,9715,161,38,9900,36,0,9315,612,0,9315,612,0,53
9315,614,1,9798,126,8,9315,612,1,9315,613,1,9315,616,0,9315,614,1,9714,163,42,9900,36,0,9315,612,0,9315,612,0,54
9315,615,0,9798,127,9,9315,612,1,9315,613,1,9315,616,0,9315,614,1,9714,165,45,9900,36,0,9315,612,0,9315,612,0,55
9315,615,0,9797,128,8,9315,612,1,9315,613,1,9315,616,0,9315,614,1,9714,168,44,9900,36,0,9315,612,0,9315,612,0,56
9315,615,0,9796,128,8,9315,612,1,9315,613,1,9315,616,0,9315,614,1,9713,175,38,9900,36,0,9315,612,0,9315,612,0,57
9315,615,0,9796,130,6,9315,612,1,9315,613,1,9315,616,0,9315,614,1,9711,178,36,9900,36,0,9315,612,0,9315,612,0,58
9315,615,0,9796,131,6,9315,612,1,9315,614,0,9315,616,0,9315,615,0,9709,184,31,9900,36,0,9315,612,0,9315,612,0,59
9315,615,0,9796,131,6,9315,612,1,9315,614,0,9315,616,0,9315,615,0,9708,190,29,9900,36,0,9315,612,0,9315,612,0,60
9315,615,0,9796,131,6,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9707,193,29,9900,36,0,9315,612,0,9315,612,0,61
9315,615,0,9796,131,6,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9706,197,24,9900,36,0,9315,612,0,9315,612,0,62
9315,615,0,9796,132,6,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9705,197,27,9900,36,0,9315,612,0,9315,612,0,63
9315,615,0,9796,133,5,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9704,201,24,9900,36,0,9315,612,0,9315,612,0,64
9315,615,0,9796,133,5,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9704,202,24,9900,36,0,9315,612,0,9315,612,0,65
9315,615,0,9796,133,5,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9703,203,23,9900,36,0,9315,612,0,9315,612,0,66
9315,615,0,9796,133,5,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9703,207,20,9900,36,0,9315,612,0,9315,612,0,67
9315,615,0,9796,135,3,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9702,209,18,9900,36,0,9315,612,0,9315,612,0,68
9315,615,0,9796,135,3,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,210,17,9900,36,0,9315,612,0,9315,612,0,69
9315,615,0,9796,135,3,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,212,15,9900,36,0,9315,612,0,9315,612,0,70
9315,615,0,9796,135,3,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,214,13,9900,36,0,9315,612,0,9315,612,0,71
9315,615,0,9796,135,3,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,215,12,9900,36,0,9315,612,0,9315,612,0,72
9315,615,0,9796,135,3,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,216,11,9900,36,0,9315,612,0,9315,612,0,73
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,217,11,9900,36,0,9315,612,0,9315,612,0,74
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,218,11,9900,36,0,9315,612,0,9315,612,0,75
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,218,11,9900,36,0,9315,612,0,9315,612,0,76
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,218,11,9900,36,0,9315,612,0,9315,612,0,77
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,219,10,9900,36,0,9315,612,0,9315,612,0,78
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,219,10,9900,36,0,9315,612,0,9315,612,0,79
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,222,8,9900,36,0,9315,612,0,9315,612,0,80
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,224,7,9900,36,0,9315,612,0,9315,612,0,81
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9700,227,5,9900,36,0,9315,612,0,9315,612,0,82
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9699,228,4,9900,36,0,9315,612,0,9315,612,0,83
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9699,228,4,9900,36,0,9315,612,0,9315,612,0,84
9315,615,0,9796,137,1,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9699,228,4,9900,36,0,9315,612,0,9315,612,0,85
9315,615,0,9796,138,0,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9699,228,4,9900,36,0,9315,612,0,9315,612,0,86
9315,615,0,9796,138,0,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9699,229,4,9900,36,0,9315,612,0,9315,612,0,87
9315,615,0,9796,138,0,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9698,230,3,9900,36,0,9315,612,0,9315,612,0,88
9315,615,0,9796,138,0,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9698,230,3,9900,36,0,9315,612,0,9315,612,0,89
9315,615,0,9796,138,0,9315,613,0,9315,614,0,9315,616,0,9315,615,0,9698,231,2,9900,36,0,9315,612,0,9315,612,0,90
