Susceptible_0,Recovered_0,Infected_0,Susceptible_1,Recovered_1,Infected_1,Susceptible_2,Recovered_2,Infected_2,Susceptible_3,Recovered_3,Infected_3,Susceptible_4,Recovered_4,Infected_4,Susceptible_5,Recovered_5,Infected_5,Susceptible_6,Recovered_6,Infected_6,Susceptible_7,Recovered_7,Infected_7,Susceptible_8,Recovered_8,Infected_8,Susceptible_9,Recovered_9,Infected_9,time
7677,60,191,7921,10,79,7855,27,100,7833,47,122,7729,43,164,7691,48,146,7750,41,150,7784,37,166,7784,31,136,7866,31,89,13
7638,77,220,7912,12,92,7799,30,119,7792,57,141,7624,54,199,7647,58,182,7715,59,163,7737,46,180,7734,46,151,7813,38,101,14
7582,101,230,7884,17,106,7784,42,134,7749,64,157,7596,69,233,7609,73,213,7653,73,188,7685,65,190,7692,59,180,7767,41,120,15
7535,114,253,7847,26,118,7770,52,154,7701,81,167,7565,89,260,7544,94,238,7589,90,209,7632,76,212,7655,75,197,7742,55,138,16
7509,131,278,7801,37,129,7743,62,171,7683,91,194,7491,103,285,7471,111,266,7505,106,250,7587,92,237,7599,96,214,7692,69,158,17
7485,154,295,7754,50,144,7711,76,181,7662,111,202,7452,133,299,7405,131,285,7412,130,271,7550,115,251,7550,114,242,7666,82,189,18
7448,176,311,7705,64,154,7664,89,196,7624,130,214,7379,161,330,7361,150,319,7299,151,312,7489,144,254,7475,130,266,7597,96,201,19
7399,203,323,7674,74,181,7634,101,215,7579,148,217,7333,197,340,7329,173,347,7242,183,347,7411,164,276,7397,145,303,7559,113,234,20
7324,228,334,7628,84,207,7607,122,227,7532,178,220,7275,228,354,7265,206,371,7101,213,386,7361,178,319,7354,170,330,7489,133,266,21
7252,264,341,7560,101,228,7540,150,225,7500,200,237,7182,263,374,7187,243,382,6997,250,437,7303,210,332,7317,204,347,7416,154,305,22
7193,299,358,7489,123,246,7477,167,248,7450,217,252,7136,296,388,7093,281,418,6927,271,493,7181,233,378,7267,234,367,7389,184,325,23
7143,336,378,7454,145,258,7402,184,275,7396,242,270,7096,333,413,7006,308,451,6858,325,536,7105,277,410,7208,263,393,7342,209,344,24
7062,366,408,7354,162,302,7377,217,285,7349,266,290,7027,369,432,6933,349,477,6776,369,564,7036,319,435,7138,303,410,7296,238,350,25
6972,399,436,7301,189,333,7298,248,295,7258,288,306,6963,407,453,6838,389,497,6702,421,594,6921,361,450,7073,344,426,7222,273,370,26
6919,448,455,7235,215,366,7268,273,321,7157,318,332,6906,451,465,6755,437,535,6621,476,623,6839,397,483,6998,383,430,7181,313,387,27
6827,492,461,7154,253,391,7196,306,349,7117,344,361,6808,503,462,6616,481,584,6526,533,647,6754,438,520,6932,428,439,7111,350,395,28
6691,540,484,7054,282,435,7105,335,368,7048,373,386,6729,547,483,6458,543,610,6452,608,655,6667,483,564,6903,464,461,7050,382,424,29
6654,588,497,6976,321,461,7035,370,387,7001,407,419,6678,600,495,6369,600,654,6374,674,673,6560,536,597,6833,511,495,6981,426,429,30
6601,630,541,6857,358,497,6904,407,423,6938,438,442,6609,647,512,6251,659,710,6263,744,686,6408,586,645,6717,553,523,6884,462,451,31
6528,684,559,6760,393,547,6790,433,478,6907,480,456,6547,706,524,6128,739,735,6161,806,712,6284,655,671,6637,604,540,6835,510,467,32
6442,722,592,6673,453,561,6706,475,519,6854,520,473,6407,755,559,5982,815,758,6068,881,737,6092,707,727,6559,655,568,6769,554,483,33
6384,776,608,6591,509,593,6588,521,567,6813,560,488,6325,798,605,5851,877,793,5979,966,751,5877,788,782,6479,721,564,6684,603,500,34
6343,838,607,6506,569,630,6501,565,609,6750,609,494,6219,856,624,5725,946,837,5857,1028,779,5721,849,870,6371,767,588,6581,659,517,35
6233,899,625,6414,622,658,6445,615,651,6640,663,498,6130,918,654,5630,1031,860,5755,1103,805,5517,920,935,6300,830,594,6462,710,548,36
6144,956,647,6278,679,692,6366,670,699,6608,708,520,6037,980,684,5541,1111,895,5611,1184,825,5347,1012,1007,6179,890,619,6376,771,573,37
6038,1023,658,6159,749,721,6275,732,721,6564,751,529,5943,1045,706,5434,1184,944,5490,1263,850,5162,1081,1102,6088,958,645,6306,832,592,38
5951,1096,665,6050,813,752,6198,807,732,6471,807,548,5834,1126,712,5296,1276,956,5393,1367,854,4980,1188,1147,5986,1026,671,6225,896,603,39
5812,1176,661,5888,893,783,6138,886,734,6404,881,534,5784,1186,744,5172,1360,984,5241,1440,880,4826,1300,1201,5892,1093,703,6134,952,628,40
5666,1250,676,5792,973,794,6052,952,738,6339,923,552,5678,1253,774,5041,1472,1005,5111,1538,877,4643,1416,1248,5796,1163,726,6044,1005,656,41
5614,1312,710,5606,1054,845,5921,1031,729,6255,988,546,5549,1336,777,4952,1563,1017,5037,1612,931,4469,1539,1295,5697,1225,755,5870,1059,683,42
5554,1380,759,5459,1143,867,5858,1103,752,6200,1036,562,5461,1414,794,4760,1679,1026,4899,1706,928,4301,1655,1344,5588,1300,784,5754,1121,707,43
5470,1454,782,5394,1223,893,5753,1177,749,6175,1105,570,5330,1499,806,4599,1792,1042,4787,1799,954,4100,1784,1379,5476,1360,806,5628,1202,713,44
5332,1518,799,5304,1298,949,5641,1252,754,6129,1163,568,5251,1587,817,4422,1901,1064,4678,1902,974,3918,1939,1418,5384,1436,825,5547,1255,776,45
5215,1592,812,5171,1388,990,5543,1322,784,6070,1212,571,5148,1666,826,4318,2001,1102,4546,1995,989,3727,2090,1430,5322,1503,857,5464,1345,813,46
5094,1661,849,5071,1491,999,5499,1404,786,5995,1276,564,5039,1758,837,4122,2104,1153,4442,2086,1019,3522,2221,1487,5205,1592,875,5355,1431,826,47
4982,1746,863,4945,1593,1001,5437,1503,769,5899,1334,569,4944,1857,831,4021,2217,1186,4321,2185,1046,3302,2392,1493,5089,1681,883,5247,1500,877,48
4853,1835,873,4838,1699,1012,5355,1572,781,5845,1392,578,4823,1922,865,3894,2348,1209,4176,2290,1040,3126,2528,1574,5010,1766,883,5104,1598,905,49
4782,1928,886,4783,1816,1001,5243,1672,762,5776,1446,585,4724,1997,879,3775,2464,1236,4071,2398,1052,2923,2707,1595,4959,1846,890,4967,1679,922,50
4687,2000,917,4695,1909,1017,5162,1744,782,5721,1504,582,4646,2091,893,3583,2582,1255,4023,2491,1083,2743,2847,1633,4909,1930,878,4798,1764,959,51
4629,2091,932,4614,2014,1001,5097,1815,793,5659,1572,590,4552,2170,917,3457,2700,1269,3924,2607,1083,2633,2997,1651,4861,2024,871,4687,1862,994,52
4554,2180,935,4466,2115,996,5002,1892,795,5589,1632,587,4455,2257,926,3366,2838,1263,3825,2710,1081,2429,3159,1678,4796,2113,858,4590,1949,1027,53
4437,2279,941,4413,2211,1026,4901,1976,793,5465,1692,591,4269,2347,930,3224,2945,1288,3753,2820,1049,2291,3332,1670,4714,2217,840,4465,2047,1031,54
4316,2368,941,4274,2313,1025,4807,2049,820,5406,1757,597,4155,2444,946,3008,3083,1289,3661,2933,1030,2161,3521,1646,4616,2312,810,4285,2153,1041,55
4186,2472,945,4168,2411,1022,4713,2125,836,5346,1818,604,4072,2540,965,2873,3215,1296,3568,3065,1007,2022,3699,1645,4537,2395,816,4176,2253,1067,56
4122,2559,960,4028,2523,1028,4616,2224,824,5255,1881,624,3948,2634,988,2656,3363,1305,3477,3171,1003,1834,3876,1621,4450,2482,787,4030,2373,1077,57
4051,2656,971,3885,2641,1017,4518,2311,838,5187,1941,645,3804,2738,994,2502,3509,1316,3386,3263,997,1709,4045,1633,4336,2576,776,3901,2478,1097,58
3979,2761,970,3768,2732,1039,4378,2399,856,5105,2003,658,3701,2832,1018,2308,3647,1338,3303,3363,1006,1604,4211,1608,4273,2659,769,3785,2590,1095,59
3890,2868,946,3612,2833,1062,4260,2487,876,4994,2069,653,3602,2928,1053,2177,3783,1358,3212,3474,989,1477,4397,1568,4146,2728,775,3632,2694,1131,60
3804,2957,933,3487,2940,1080,4142,2557,903,4851,2137,664,3454,3031,1056,2033,3923,1383,3080,3565,1000,1358,4549,1550,4046,2800,788,3497,2803,1156,61
3727,3057,931,3368,3044,1100,4037,2664,892,4797,2200,699,3335,3117,1075,1892,4057,1410,2932,3663,996,1254,4692,1535,3947,2886,790,3366,2914,1189,62
3648,3149,923,3260,3158,1097,3911,2770,892,4702,2261,722,3262,3224,1093,1768,4198,1422,2830,3747,1020,1154,4857,1482,3868,2964,817,3278,3027,1210,63
3529,3255,890,3162,3271,1123,3834,2857,913,4621,2320,746,3162,3340,1089,1626,4348,1418,2749,3851,1002,1028,5016,1459,3797,3058,820,3189,3155,1203,64
3434,3352,877,3014,3393,1122,3750,2951,915,4534,2390,764,3061,3444,1100,1526,4487,1438,2663,3975,976,927,5185,1434,3684,3146,810,3090,3272,1184,65
3378,3456,862,2822,3500,1151,3678,3046,910,4442,2465,790,2959,3548,1097,1413,4643,1411,2608,4074,963,837,5359,1387,3547,3243,795,3003,3383,1184,66
3296,3559,841,2642,3601,1185,3590,3143,914,4342,2532,808,2860,3674,1064,1336,4774,1404,2491,4193,936,777,5512,1339,3419,3331,816,2906,3511,1160,67
3198,3656,822,2477,3730,1191,3471,3240,906,4241,2630,790,2784,3792,1046,1252,4937,1366,2431,4296,933,682,5654,1279,3297,3406,847,2828,3623,1144,68
3108,3747,810,2374,3871,1196,3357,3340,910,4162,2718,795,2712,3903,1032,1163,5086,1330,2314,4390,918,642,5792,1235,3187,3478,898,2727,3739,1131,69
3047,3840,809,2222,3975,1231,3291,3433,923,4085,2793,818,2623,3996,1031,1049,5222,1287,2211,4476,922,587,5942,1183,3031,3571,906,2646,3875,1101,70
2953,3940,786,2079,4103,1239,3192,3534,907,3980,2881,827,2521,4101,1019,964,5366,1255,2094,4572,918,524,6074,1121,2888,3657,954,2553,3990,1065,71
2852,4021,787,1940,4217,1272,3068,3622,918,3871,2960,843,2420,4227,993,895,5485,1247,1997,4674,909,472,6182,1070,2729,3752,990,2477,4101,1043,72
2765,4108,795,1858,4337,1271,2950,3704,934,3758,3044,844,2333,4308,1000,814,5622,1199,1894,4780,901,404,6296,1027,2579,3848,1037,2383,4212,1011,73
2700,4190,787,1760,4470,1286,2840,3796,939,3580,3123,839,2237,4423,989,748,5745,1167,1784,4868,917,352,6413,977,2406,3955,1071,2300,4310,1012,74
2640,4270,809,1610,4610,1257,2700,3908,932,3473,3206,863,2115,4527,979,691,5865,1129,1691,4977,921,298,6529,927,2156,4053,1092,2261,4411,996,75
2527,4335,837,1500,4735,1261,2559,4020,932,3378,3290,900,2017,4630,965,610,6010,1071,1602,5081,921,279,6634,891,2068,4167,1127,2206,4515,977,76
2431,4416,832,1397,4867,1238,2439,4117,960,3260,3389,912,1950,4730,946,567,6119,1025,1506,5161,946,245,6728,851,1938,4285,1150,2143,4624,965,77
2354,4497,840,1330,4985,1252,2343,4222,964,3131,3481,924,1862,4838,923,487,6224,989,1406,5260,935,220,6817,805,1782,4395,1170,2049,4734,931,78
2252,4582,825,1230,5124,1217,2213,4322,985,2986,3581,950,1808,4943,914,449,6330,959,1329,5355,957,184,6895,769,1662,4523,1199,1989,4834,917,79
2146,4670,834,1170,5245,1190,2049,4432,1010,2871,3691,957,1756,5051,905,403,6459,894,1227,5450,956,152,6998,706,1552,4633,1230,1937,4936,901,80
2049,4770,824,1075,5376,1167,1923,4521,1043,2776,3766,1012,1667,5140,893,342,6558,861,1166,5548,951,143,7097,639,1419,4764,1257,1830,5031,867,81
1982,4849,835,991,5518,1126,1790,4628,1061,2705,3870,1022,1536,5235,880,306,6683,788,1052,5634,957,138,7177,602,1240,4895,1260,1767,5128,837,82
1892,4919,863,912,5642,1106,1666,4734,1082,2592,3969,1026,1449,5339,869,277,6768,761,987,5735,944,133,7255,552,1146,5017,1274,1672,5233,798,83
1781,5004,857,805,5755,1098,1569,4835,1110,2506,4071,1025,1371,5445,845,253,6843,739,933,5846,917,129,7325,506,1045,5140,1280,1579,5306,795,84
1706,5096,856,679,5868,1075,1514,4956,1122,2408,4166,1026,1307,5538,824,230,6917,714,869,5945,894,128,7392,453,911,5273,1255,1470,5381,797,85
1612,5183,856,644,5989,1034,1426,5070,1109,2335,4271,1032,1200,5630,819,202,6991,676,815,6056,850,127,7446,416,822,5397,1254,1379,5470,784,86
1510,5276,853,599,6097,1009,1342,5196,1079,2252,4376,1017,1113,5720,827,179,7067,633,730,6166,822,127,7497,374,737,5524,1237,1270,5564,767,87
1415,5366,869,545,6202,983,1244,5312,1053,2164,4489,1004,1040,5804,833,170,7162,571,631,6246,818,127,7542,341,664,5654,1220,1164,5655,764,88
1284,5458,853,525,6313,934,1185,5437,1011,2034,4588,988,947,5897,817,162,7237,519,547,6339,796,127,7591,301,576,5770,1221,1061,5737,792,89
1185,5547,855,484,6434,866,1129,5548,994,1925,4707,971,888,5999,798,155,7301,478,504,6428,770,126,7626,272,487,5903,1184,986,5812,810,90
1123,5622,883,440,6519,838,1073,5656,972,1878,4806,969,832,6093,776,153,7357,442,457,6509,760,126,7660,242,422,6054,1135,927,5886,843,91
1031,5707,904,378,6620,792,980,5774,931,1790,4896,965,773,6170,773,152,7420,395,396,6586,748,126,7692,214,380,6183,1104,840,5969,859,92
958,5793,910,346,6714,743,924,5849,933,1667,4990,959,730,6257,759,150,7467,360,354,6668,739,126,7721,187,362,6294,1079,760,6046,866,93
852,5893,904,319,6783,715,872,5952,893,1572,5099,945,655,6324,774,150,7510,330,294,6741,739,126,7750,159,342,6409,1025,734,6147,849,94
740,5979,910,272,6880,676,823,6046,866,1494,5208,942,610,6402,769,150,7549,296,232,6812,733,126,7771,137,300,6511,980,648,6233,830,95
661,6062,918,236,6944,666,773,6134,857,1427,5303,924,561,6484,747,150,7585,266,209,6891,699,126,7789,117,256,6634,918,605,6308,816,96
605,6171,907,194,7033,613,723,6242,824,1356,5398,908,533,6571,694,150,7626,225,186,6957,685,126,7806,101,225,6740,858,572,6409,786,97
556,6265,882,186,7111,577,684,6336,790,1300,5495,882,505,6633,688,150,7661,201,162,7026,653,126,7816,92,204,6845,795,518,6489,762,98
503,6378,851,174,7164,562,636,6414,757,1205,5570,889,496,6711,656,150,7686,179,154,7108,620,126,7824,84,184,6950,737,453,6589,726,99
435,6452,846,162,7233,525,590,6508,726,1130,5649,891,472,6789,619,150,7707,159,153,7181,588,125,7836,72,161,7033,696,425,6678,698,100
368,6551,816,154,7302,478,544,6598,668,1069,5734,877,463,6853,587,150,7730,137,150,7245,548,125,7846,62,141,7119,646,391,6768,660,101
345,6651,789,151,7347,456,486,6663,651,1002,5837,849,432,6917,561,149,7741,125,150,7302,513,125,7859,49,129,7202,582,363,6840,631,102
309,6746,773,147,7403,419,425,6739,635,946,5945,818,409,6989,522,149,7757,111,148,7362,466,125,7864,44,112,7263,551,323,6905,604,103
253,6825,752,147,7453,385,368,6811,619,916,6042,788,360,7049,490,149,7769,97,148,7412,430,125,7870,38,100,7348,486,284,6977,576,104
221,6897,734,143,7504,345,344,6885,593,866,6139,758,327,7110,462,149,7782,85,146,7468,389,125,7880,28,100,7407,450,261,7035,562,105
200,6974,699,141,7541,314,294,6956,572,814,6204,762,300,7165,439,149,7786,80,145,7504,360,125,7884,23,100,7454,419,243,7113,530,106
178,7056,654,141,7578,285,254,7026,544,748,6297,730,284,7211,421,149,7792,76,145,7555,320,125,7888,19,99,7514,374,223,7175,500,107
165,7132,620,139,7616,253,220,7081,530,689,6373,714,263,7268,387,149,7807,61,145,7603,276,125,7890,17,98,7559,345,204,7237,459,108
158,7202,579,139,7649,224,195,7140,516,645,6452,691,229,7316,364,149,7813,55,145,7636,243,125,7893,14,98,7610,300,196,7280,447,109
153,7285,523,139,7673,202,176,7202,491,579,6529,667,221,7367,334,149,7821,47,145,7667,212,125,7898,9,97,7644,272,192,7328,415,110
147,7353,478,138,7703,174,161,7256,464,556,6607,642,210,7404,323,149,7825,43,145,7699,180,125,7899,8,97,7677,242,175,7387,373,111
144,7410,436,136,7725,155,147,7298,443,519,6684,618,189,7446,303,149,7829,38,145,7723,158,125,7899,8,96,7708,213,163,7428,353,112
142,7456,406,135,7737,145,145,7350,415,454,6758,589,166,7483,286,149,7838,29,145,7742,141,125,7901,6,96,7737,186,149,7477,324,113
142,7502,368,135,7751,132,143,7401,392,435,6815,578,151,7515,275,149,7847,20,145,7771,113,125,7902,5,96,7766,157,147,7522,296,114
139,7545,327,134,7769,116,137,7448,365,416,6875,564,138,7540,268,149,7852,15,144,7785,99,125,7904,3,95,7785,139,143,7557,281,115
138,7588,291,134,7789,96,130,7487,338,389,6928,555,130,7573,253,149,7855,12,144,7800,84,125,7905,2,95,7803,121,138,7584,263,116
137,7629,259,134,7801,85,128,7534,313,357,6987,531,122,7599,235,149,7858,9,144,7813,71,125,7907,0,95,7826,101,138,7604,250,117
137,7658,237,134,7814,72,128,7583,280,344,7047,505,121,7619,226,149,7859,8,144,7823,60,125,7907,0,95,7844,84,138,7636,226,118
137,7679,221,134,7827,59,127,7618,252,320,7104,480,120,7650,216,149,7861,6,144,7828,55,125,7907,0,95,7852,75,137,7673,190,119
137,7705,196,134,7835,52,126,7651,221,294,7154,452,119,7684,193,149,7864,3,144,7834,50,125,7907,0,95,7860,68,137,7705,162,120
