av_infections,sd_infections,av_susceptible,sd_susceptible,av_recovered,sd_recovered,time
10.0,0.0,8090.0,0.0,0.0,0.0,0
9.8,0.42163702135578396,8090.0,0.0,0.2,0.42163702135578396,1
5.6,2.1186998109427604,8060.5,14.009917122445007,0.2,0.42163702135578396,2
10.3,3.653004851412662,8050.1,15.680490355144439,0.5,0.7071067811865476,3
16.4,6.168017869984202,8038.2,22.498395004483715,1.2,1.0327955589886444,4
25.3,9.238205693988656,8020.7,27.48757294972888,2.0,0.816496580927726,5
35.6,12.7558265553868,7999.0,34.292856398964496,3.1,1.4491376746189437,6
46.8,16.362558887085275,7972.2,43.10400857873378,4.4,1.429840705968481,7
60.3,21.14000946073582,7945.7,49.719323317107914,7.3,2.496664441476534,8
75.2,27.222539680688623,7915.6,57.08317518226267,11.4,4.221637386396683,9
93.2,33.999346398946486,7880.8,69.83918034392379,16.5,7.184087354084102,10
111.6,36.35076034662518,7841.6,84.67873929676144,23.0,10.381607668264957,11
127.7,44.52227906715169,7796.7,103.39895765646985,31.1,13.025189271390861,12
148.7,53.028399100021026,7757.9,115.5474409544024,42.1,16.894772367017357,13
169.3,59.11955871132854,7716.2,121.90688614220646,53.4,20.817727488315764,14
193.6,62.817548857341166,7667.0,136.102085868578,66.1,25.93346186771917,15
216.3,71.11813333383328,7605.1,149.017858735865,81.4,30.3761602430444,16
242.5,77.38683494123676,7540.8,158.81981404514153,98.9,33.22800024076081,17
267.6,82.53645659141581,7477.3,174.55088401698546,119.6,38.819239216313,18
297.3,90.72308293801406,7412.8,190.0150871202951,142.2,46.04297509453049,19
322.6,96.99736537086402,7349.6,199.39196462133458,166.8,55.856562332062246,20
349.8,102.06403218894826,7280.9,217.04246896248978,192.7,62.62773613450619,21
378.0,109.97878583314754,7210.4,236.2960478345379,222.3,71.39880173286446,22
405.6,110.5181734678359,7139.8,262.65812168842007,254.5,82.54460073869829,23
432.9,113.83950690921554,7051.8,291.75705266158997,291.2,93.2675958972056,24
462.4,126.01604836069272,6967.7,320.7938244071693,328.7,102.72839053651245,25
496.9,137.96009890141747,6884.7,346.3893281650962,369.3,114.65702478842425,26
526.7,151.14823481896468,6788.4,378.5176349920833,412.7,126.64828814038069,27
560.3,165.5697570344429,6686.3,416.51438550587096,461.4,138.83979576796017,28
592.8,184.5738635644579,6579.9,451.42821503903957,512.2,149.77375530371728,29
623.7,195.50450406860483,6472.3,494.6132158902887,568.4,160.85687219802992,30
660.9,206.11563636841225,6375.3,522.520398325909,626.0,178.91773404432428,31
694.7,225.44378456723973,6272.9,551.8529292805788,687.4,195.00381762644773,32
725.2,240.89269164690091,6148.6,595.0318758968575,751.0,210.1687152953286,33
749.8,258.0756994888644,6039.7,637.680005087888,825.7,231.57194706325433,34
781.9,272.95032108018813,5922.3,675.6343603524682,893.1,251.00706054699825,35
813.0,279.9432482168881,5798.6,709.4145003686725,964.0,276.2169034975553,36
839.1,290.5047140562247,5684.7,731.4401395724587,1041.0,296.39163281037474,37
876.5,300.5503285641192,5570.4,766.8920248495076,1116.2,318.05862492453946,38
902.6,307.65391811796144,5459.5,799.0489138135829,1197.6,347.8170655834919,39
933.0,312.05661879430363,5341.6,828.929054731331,1286.3,372.88248074218296,40
956.7,311.97330726272793,5216.4,859.945889770591,1379.2,408.37885460548625,41
981.4,316.1972661347835,5089.1,889.8070265200452,1470.0,438.230025848932,42
1007.4,321.7235528282697,4970.6,919.9622214465596,1566.2,469.0519516357791,43
1022.6,323.82786922821964,4853.3,958.6628476975394,1666.0,499.09673967634325,44
1038.5,321.87998108335694,4735.3,988.291460608211,1765.0,531.4301459270071,45
1059.4,334.026013624355,4614.7,1017.7406403947476,1861.9,552.9039398183619,46
1066.4,331.270014070429,4490.6,1058.8101498065332,1969.4,591.0185558282695,47
1082.7,335.7509162724322,4360.9,1101.286464902651,2073.3,618.843015455275,48
1096.6,333.2697272647354,4236.2,1130.0952565553441,2180.2,652.2385044342803,49
1110.2,330.9833161287069,4113.9,1170.9564419263804,2291.1,686.9471029287643,50
1118.6,342.0400236489551,3996.6,1201.491036633695,2402.0,717.8981667184962,51
1132.5,351.75472831063536,3864.0,1230.2386399032957,2513.1,747.6006732652578,52
1137.7,357.3613328582462,3734.4,1248.562569072487,2627.8,774.73949743697,53
1139.0,352.38236807952427,3611.7,1272.638994810041,2747.5,806.9392445806837,54
1147.8,343.50927530741035,3495.8,1284.9614607277354,2860.4,844.6507759620738,55
1155.3,337.03776577047796,3371.8,1294.2742968766534,2976.3,877.9467270601078,56
1156.6,322.6619145655575,3244.0,1307.0638001940754,3090.6,906.8092044820306,57
1168.8,309.0943042000109,3119.0,1306.364675987018,3206.6,941.5993722267331,58
1170.5,299.7151425381552,2999.2,1311.381273483972,3325.3,972.0093792414419,59
1170.7,280.84556847729203,2879.6,1314.6949963141005,3444.3,998.0358543993632,60
1164.5,253.0038427463987,2762.8,1317.433683762151,3570.7,1030.4061820466725,61
1166.6,225.05712854986646,2651.6,1319.676997517869,3687.8,1061.395810556395,62
1165.0,199.73204271946173,2559.1,1318.1258117325356,3803.3,1086.7103314335632,63
1158.3,187.2253840814446,2455.8,1311.7531780026302,3922.5,1106.641089061851,64
1149.7,161.8071897866923,2359.6,1298.6233907916148,4044.5,1134.2693438705132,65
1131.0,139.69888252157844,2261.6,1280.4263352493185,4164.2,1154.278398923857,66
1122.5,126.5975688725674,2163.6,1260.472680298061,4280.4,1166.9915928479425,67
1107.4,112.89050742496761,2062.2,1242.0806737084351,4402.5,1180.920944762086,68
1093.4,92.82983236965248,1971.0,1224.8238875673333,4515.6,1198.486193310359,69
1078.4,81.22697964483366,1879.3,1194.5930083319404,4632.7,1211.3022423087568,70
1065.0,92.37604307034013,1800.3,1162.7466572254202,4741.9,1216.4142614897096,71
1046.5,96.63591464874744,1720.6,1136.4354799107603,4854.7,1227.6706081935097,72
1027.9,109.94286394911374,1634.6,1097.3334548400094,4965.2,1236.3862035967745,73
1005.5,124.81742221696813,1552.7,1060.4684551859357,5079.1,1241.3750843318871,74
986.9,147.63652815087613,1465.5,1015.3375191421707,5184.4,1241.7167506677554,75
968.5,170.24312679877042,1381.5,965.7544258822277,5289.9,1238.3133197126556,76
944.7,189.53278813381544,1318.0,936.9500164540974,5393.6,1230.4609976210813,77
921.9,208.4090262493979,1259.6,915.0427069571975,5497.1,1221.388322088161,78
