time,av_infections,sd_infections,av_susceptible,sd_susceptible,av_recovered,sd_recovered,av_dead,sd_dead,av_total_infected,sd_total_infected,time
43.0,488.9,145.694085901476,12.5,12.782366325876007,9364.0,149.48429869238961,133.6,8.208396784864739,9986.5,13.689006132254047,43
44.0,423.3,132.19434346614247,12.5,12.782366325876007,9428.2,136.71690133670785,135.3,7.8180702364600325,9986.8,13.206059215375342,44
45.0,361.0,116.53230358049984,12.5,12.782366325876007,9489.3,121.71556095166213,136.6,7.82020175926143,9986.9,13.245124889306755,45
46.0,304.6,103.86979028251348,12.4,12.545030003064072,9544.5,110.11130732127377,138.2,8.175845182269809,9987.3,13.266917920568858,46
47.0,256.1,92.46915401605253,12.4,12.545030003064072,9592.5,97.97080063864834,138.7,8.512082915218553,9987.3,13.266917920568858,47
48.0,210.1,81.94232388969967,12.4,12.545030003064072,9638.2,88.08808722586222,139.1,8.504247304860215,9987.4,13.023056476879765,48
49.0,172.2,72.42129827919715,12.4,12.545030003064072,9675.7,79.2324989438607,139.5,8.733715004382601,9987.4,13.023056476879765,49
50.0,141.0,65.28910067282798,12.4,12.545030003064072,9706.2,73.46473076699232,140.2,8.791409948858538,9987.4,13.023056476879765,50
51.0,113.7,57.41476774798932,12.4,12.545030003064072,9732.9,65.86594129155236,140.8,9.040648944259107,9987.4,13.023056476879765,51
52.0,90.8,47.61372351188958,12.4,12.545030003064072,9755.7,57.0342002661561,140.9,9.048634028281716,9987.4,13.023056476879765,52
53.0,73.9,41.156746443053265,12.4,12.545030003064072,9772.4,50.907759722855616,141.1,8.862530363527362,9987.4,13.023056476879765,53
54.0,59.6,34.23513464913559,12.4,12.545030003064072,9786.6,45.053548386583515,141.2,8.829244336609761,9987.4,13.023056476879765,54
55.0,47.0,28.35489375751565,12.4,12.545030003064072,9799.1,39.6693276418388,141.4,8.846845012017937,9987.5,12.782366325876007,55
56.0,37.5,22.736412303713276,12.4,12.545030003064072,9808.4,34.77930419085465,141.6,8.694826047713663,9987.5,12.782366325876007,56
57.0,27.9,16.927623709323303,12.4,12.545030003064072,9818.0,30.24713025873511,141.6,8.694826047713663,9987.5,12.782366325876007,57
58.0,20.9,14.082692293102985,12.4,12.545030003064072,9824.9,27.400121654231153,141.7,8.80719402912566,9987.5,12.782366325876007,58
59.0,16.9,11.589746426139884,12.4,12.545030003064072,9829.0,24.8461935381123,141.7,8.80719402912566,9987.6,12.545030003064072,59
60.0,12.5,8.631338250816034,12.4,12.545030003064072,9833.3,23.219005625181754,141.8,8.689712947566859,9987.6,12.545030003064072,60
61.0,9.1,5.704773829385741,12.4,12.545030003064072,9836.7,21.197746211435888,141.8,8.689712947566859,9987.6,12.545030003064072,61
62.0,7.2,4.442221666388715,12.4,12.545030003064072,9838.6,20.034414834922877,141.8,8.689712947566859,9987.6,12.545030003064072,62
63.0,5.6,3.5652645218989165,12.4,12.545030003064072,9840.2,19.083442503326747,141.8,8.689712947566859,9987.6,12.545030003064072,63
64.0,3.8,2.573367875415838,12.4,12.545030003064072,9842.0,18.732028424302822,141.8,8.689712947566859,9987.6,12.545030003064072,64
65.0,2.9,1.728840330651992,12.4,12.545030003064072,9842.9,18.22361105818493,141.8,8.689712947566859,9987.6,12.545030003064072,65
66.0,2.2,1.398411797560202,12.4,12.545030003064072,9843.6,17.97652790600998,141.8,8.689712947566859,9987.6,12.545030003064072,66
67.0,1.7,1.2516655570345725,12.4,12.545030003064072,9844.1,17.90375503754574,141.8,8.689712947566859,9987.6,12.545030003064072,67
68.0,1.4,1.2649110640673518,12.4,12.545030003064072,9844.4,17.889786036854787,141.8,8.689712947566859,9987.6,12.545030003064072,68
69.0,0.9,1.1005049346146119,12.4,12.545030003064072,9844.9,17.50206337042071,141.8,8.689712947566859,9987.6,12.545030003064072,69
70.0,0.5,0.8498365855987975,12.4,12.545030003064072,9845.3,17.499523803044852,141.8,8.689712947566859,9987.6,12.545030003064072,70
71.0,0.4,0.6992058987801011,12.4,12.545030003064072,9845.4,17.58281989771708,141.8,8.689712947566859,9987.6,12.545030003064072,71
72.0,0.3,0.4830458915396479,12.4,12.545030003064072,9845.5,17.411681902293836,141.8,8.689712947566859,9987.6,12.545030003064072,72
73.0,0.3,0.4830458915396479,12.4,12.545030003064072,9845.5,17.411681902293836,141.8,8.689712947566859,9987.6,12.545030003064072,73
74.0,0.2,0.42163702135578396,12.4,12.545030003064072,9845.6,17.557524502806956,141.8,8.689712947566859,9987.6,12.545030003064072,74
75.0,0.2,0.42163702135578396,12.4,12.545030003064072,9845.6,17.557524502806956,141.8,8.689712947566859,9987.6,12.545030003064072,75
76.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,76
77.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,77
78.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,78
79.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,79
80.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,80
81.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,81
82.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,82
83.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,83
84.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,84
85.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,85
86.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,86
87.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,87
88.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,88
89.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,89
90.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,90
91.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,91
92.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,92
93.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,93
94.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,94
95.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,95
96.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,96
97.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,97
98.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,98
99.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,99
100.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,100
101.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,101
102.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,102
103.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,103
104.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,104
105.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,105
106.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,106
107.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,107
108.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,108
109.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,109
110.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,110
