time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead
11.0,6,97509289039,0,0,0,1,0,1,1,0,0,0,1,0
11.0,7,97509289039,0,0,0,0,0,1,2,0,0,0,0,0
11.0,8,97509289039,0,0,0,0,3,1,2,0,0,0,4,0
11.0,9,97509289039,0,0,0,0,0,1,2,0,0,0,5,0
11.0,10,97509289039,0,0,0,2,1,1,0,0,0,0,5,0
11.0,11,97509289039,0,0,0,1,0,1,0,0,0,0,0,0
11.0,12,97509289039,0,0,0,1,6,1,0,0,0,0,3,0
11.0,13,97509289039,0,0,0,0,5,0,0,0,0,0,3,0
11.0,14,97509289039,0,0,0,1,1,0,0,0,0,0,0,0
11.0,15,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
11.0,16,97509289039,0,0,0,0,1,1,0,0,0,0,0,0
11.0,17,97509289039,0,0,0,1,0,2,1,0,0,0,3,0
12.0,1,97509289039,0,0,0,4,1,0,0,0,0,0,0,0
12.0,2,97509289039,0,0,3,5,0,1,0,0,0,0,1,0
12.0,3,97509289039,0,0,1,2,2,0,0,0,0,0,2,0
12.0,4,97509289039,0,0,0,0,0,3,0,0,0,0,3,0
12.0,5,97509289039,0,0,0,0,0,1,1,0,0,0,2,0
12.0,6,97509289039,0,0,0,1,0,0,1,0,0,0,2,0
12.0,7,97509289039,0,0,0,0,0,0,2,0,0,0,1,0
12.0,8,97509289039,0,0,0,0,3,0,2,0,0,0,5,0
12.0,9,97509289039,0,0,0,0,0,1,2,0,0,0,5,0
12.0,10,97509289039,0,0,0,2,1,1,0,0,0,0,5,0
12.0,11,97509289039,0,0,0,1,0,1,0,0,0,0,0,0
12.0,12,97509289039,0,0,0,1,6,1,0,0,0,0,3,0
12.0,13,97509289039,0,0,0,0,4,0,0,0,0,0,4,0
12.0,14,97509289039,0,0,0,1,1,0,0,0,0,0,0,0
12.0,15,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
12.0,16,97509289039,0,0,0,0,1,1,0,0,0,0,0,0
12.0,17,97509289039,0,0,0,1,0,1,1,0,0,0,4,0
13.0,1,97509289039,0,0,0,4,1,0,0,0,0,0,0,0
13.0,2,97509289039,0,0,2,5,0,2,0,0,0,0,1,0
13.0,3,97509289039,0,0,1,2,1,0,0,0,0,0,3,0
13.0,4,97509289039,0,0,0,0,0,2,0,0,0,0,4,0
13.0,5,97509289039,0,0,0,0,0,1,1,0,0,0,2,0
13.0,6,97509289039,0,0,0,1,0,0,1,0,0,0,2,0
13.0,7,97509289039,0,0,0,0,0,0,2,0,0,0,1,0
13.0,8,97509289039,0,0,0,0,3,0,2,0,0,0,5,0
13.0,9,97509289039,0,0,0,0,0,1,1,0,0,0,6,0
13.0,10,97509289039,0,0,0,1,1,1,1,0,0,0,5,0
13.0,11,97509289039,0,0,0,0,1,1,0,0,0,0,0,0
13.0,12,97509289039,0,0,0,1,6,1,0,0,0,0,3,0
13.0,13,97509289039,0,0,0,0,4,0,0,0,0,0,4,0
13.0,14,97509289039,0,0,0,1,1,0,0,0,0,0,0,0
13.0,15,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
13.0,16,97509289039,0,0,0,0,1,1,0,0,0,0,0,0
13.0,17,97509289039,0,0,0,1,0,1,1,0,0,0,4,0
14.0,1,97509289039,0,0,0,4,1,0,0,0,0,0,0,0
14.0,2,97509289039,0,0,2,4,0,2,1,0,0,0,1,0
14.0,3,97509289039,0,0,0,3,1,0,0,0,0,0,3,0
14.0,4,97509289039,0,0,0,0,0,2,0,0,0,0,4,0
14.0,5,97509289039,0,0,0,0,0,0,1,0,0,0,3,0
14.0,6,97509289039,0,0,0,1,0,0,1,0,0,0,2,0
14.0,7,97509289039,0,0,0,0,0,0,2,0,0,0,1,0
14.0,8,97509289039,0,0,0,0,3,0,2,0,0,0,5,0
14.0,9,97509289039,0,0,0,0,0,1,1,0,0,0,6,0
14.0,10,97509289039,0,0,0,0,1,2,1,0,0,0,5,0
14.0,11,97509289039,0,0,0,0,1,1,0,0,0,0,0,0
14.0,12,97509289039,0,0,0,1,6,1,0,0,0,0,3,0
14.0,13,97509289039,0,0,0,0,3,0,0,0,0,0,5,0
14.0,14,97509289039,0,0,0,1,1,0,0,0,0,0,0,0
14.0,15,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
14.0,16,97509289039,0,0,0,0,1,1,0,0,0,0,0,0
14.0,17,97509289039,0,0,0,0,1,1,0,1,0,0,4,0
15.0,1,97509289039,0,0,0,2,1,2,0,0,0,0,0,0
15.0,2,97509289039,0,0,1,3,0,4,1,0,0,0,1,0
15.0,3,97509289039,0,0,0,1,0,2,0,0,0,0,4,0
15.0,4,97509289039,0,0,0,0,0,1,0,0,0,0,5,0
15.0,5,97509289039,0,0,0,0,0,0,1,0,0,0,3,0
15.0,6,97509289039,0,0,0,0,0,1,1,0,0,0,2,0
15.0,7,97509289039,0,0,0,0,0,0,1,0,0,0,2,0
15.0,8,97509289039,0,0,0,0,3,0,2,0,0,0,5,0
15.0,9,97509289039,0,0,0,0,0,1,0,0,0,0,7,0
15.0,10,97509289039,0,0,0,0,1,2,1,0,0,0,5,0
15.0,11,97509289039,0,0,0,0,1,1,0,0,0,0,0,0
15.0,12,97509289039,0,0,0,1,5,1,0,0,0,0,4,0
15.0,13,97509289039,0,0,0,0,3,0,0,0,0,0,5,0
15.0,14,97509289039,0,0,0,1,1,0,0,0,0,0,0,0
15.0,15,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
15.0,16,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
15.0,17,97509289039,0,0,0,0,1,1,0,1,0,0,4,0
16.0,1,97509289039,0,0,0,2,1,2,0,0,0,0,0,0
16.0,2,97509289039,0,0,0,4,0,3,1,0,0,0,2,0
16.0,3,97509289039,0,0,0,1,0,2,0,0,0,0,4,0
16.0,4,97509289039,0,0,0,0,0,0,0,0,0,0,6,0
16.0,5,97509289039,0,0,0,0,0,0,0,0,0,0,4,0
16.0,6,97509289039,0,0,0,0,0,1,1,0,0,0,2,0
16.0,7,97509289039,0,0,0,0,0,0,1,0,0,0,2,0
16.0,8,97509289039,0,0,0,0,3,0,2,0,0,0,5,0
16.0,9,97509289039,0,0,0,0,0,1,0,0,0,0,7,0
16.0,10,97509289039,0,0,0,0,1,2,1,0,0,0,5,0
16.0,11,97509289039,0,0,0,0,1,1,0,0,0,0,0,0
16.0,12,97509289039,0,0,0,1,5,0,0,0,0,0,5,0
16.0,13,97509289039,0,0,0,0,3,0,0,0,0,0,5,0
16.0,14,97509289039,0,0,0,1,1,0,0,0,0,0,0,0
16.0,15,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
16.0,16,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
16.0,17,97509289039,0,0,0,0,1,1,0,1,0,0,4,0
17.0,1,97509289039,0,0,0,2,1,2,0,0,0,0,0,0
17.0,2,97509289039,0,0,0,4,0,3,1,0,0,0,2,0
17.0,3,97509289039,0,0,0,1,0,2,0,0,0,0,4,0
17.0,4,97509289039,0,0,0,0,0,0,0,0,0,0,6,0
17.0,5,97509289039,0,0,0,0,0,0,0,0,0,0,4,0
17.0,6,97509289039,0,0,0,0,0,1,1,0,0,0,2,0
17.0,7,97509289039,0,0,0,0,0,0,1,0,0,0,2,0
17.0,8,97509289039,0,0,0,0,3,0,1,0,0,0,6,0
17.0,9,97509289039,0,0,0,0,0,1,0,0,0,0,7,0
17.0,10,97509289039,0,0,0,0,1,1,0,0,0,0,7,0
17.0,11,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
17.0,12,97509289039,0,0,0,0,3,1,0,0,0,0,7,0
17.0,13,97509289039,0,0,0,0,3,0,0,0,0,0,5,0
17.0,14,97509289039,0,0,0,0,2,0,0,0,0,0,0,0
17.0,15,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
17.0,16,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
17.0,17,97509289039,0,0,0,0,1,0,0,1,0,0,5,0
18.0,1,97509289039,0,0,0,1,2,2,0,0,0,0,0,0
18.0,2,97509289039,0,0,0,2,0,3,2,0,0,0,3,0
18.0,3,97509289039,0,0,0,1,0,2,0,0,0,0,4,0
18.0,4,97509289039,0,0,0,0,0,0,0,0,0,0,6,0
18.0,5,97509289039,0,0,0,0,0,0,0,0,0,0,4,0
18.0,6,97509289039,0,0,0,0,0,0,1,0,0,0,3,0
18.0,7,97509289039,0,0,0,0,0,0,0,0,0,0,3,0
18.0,8,97509289039,0,0,0,0,3,0,1,0,0,0,6,0
18.0,9,97509289039,0,0,0,0,0,1,0,0,0,0,7,0
18.0,10,97509289039,0,0,0,0,1,0,0,0,0,0,8,0
18.0,11,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
18.0,12,97509289039,0,0,0,0,3,1,0,0,0,0,7,0
18.0,13,97509289039,0,0,0,0,3,0,0,0,0,0,5,0
18.0,14,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
18.0,15,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
18.0,16,97509289039,0,0,0,0,0,0,0,0,0,0,2,0
18.0,17,97509289039,0,0,0,0,1,0,0,1,0,0,5,0
19.0,1,97509289039,0,0,0,1,2,2,0,0,0,0,0,0
19.0,2,97509289039,0,0,0,2,0,3,1,0,0,0,4,0
19.0,3,97509289039,0,0,0,1,0,2,0,0,0,0,4,0
