time,0.0.0.0,0.0.0.1,0.0.0.2,0.0.0.3,0.0.0.4,0.0.1.0,0.0.1.1,0.0.1.2,0.0.2.0,0.0.2.1,0.0.2.2,0.0.3.0,0.0.3.1,0.0.3.2,0.0.3.3,0.0.4.0,0.0.4.1,0.0.4.2,0.0.4.3,0.0.4.4,0.0.4.5,0.0.4.6,0.0.4.7,0.0.4.8,0.1.0.0,0.1.0.1,0.1.0.2,0.1.0.3,0.1.0.4,0.1.0.5,0.1.0.6,0.1.0.7,0.1.0.8,0.1.1.0,0.1.1.1,0.1.1.2,0.1.1.3,0.1.1.4,0.1.1.5,0.1.2.0,0.1.2.1,0.1.2.2,0.1.2.3,0.1.2.4,0.1.2.5,0.1.2.6,0.1.3.0,0.1.3.1,0.1.4.0,0.1.4.1,0.1.4.2,0.1.4.3,0.1.4.4,0.1.4.5,0.1.4.6,0.1.4.7,1.0.0.0,1.0.0.1,1.0.0.2,1.0.0.3,1.0.0.4,1.0.0.5,1.0.0.6,1.0.0.7,1.0.0.8,1.0.1.0,1.0.1.1,1.0.1.2,1.0.1.3,1.0.1.4,1.0.2.0,1.0.2.1,1.0.3.0,1.0.3.1,1.0.3.2,1.0.4.0,1.0.4.1,1.0.4.2,1.0.4.3,1.0.4.4,1.1.0.0,1.1.0.1,1.1.1.0,1.1.1.1,1.1.1.2,1.1.2.0,1.1.2.1,1.1.2.2,1.1.2.3,1.1.2.4,1.1.3.0,1.1.3.1,1.1.3.2,1.1.3.3,1.1.3.4,1.1.4.0,1.1.4.1,1.1.4.2,1.1.4.3,1.1.4.4
10.0,0.32501836945001844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6578710094750929,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6832627142710734,0,1.4271883183552914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.568332671310478,0,0,0,1.2765757001548255,0,7.399558865947284,0,24.389293483643478,0.06130036080559402,0.9231104482614265,3.7631777813813256,3.883422083990289,1.537813213577685,0.7538582009048982,0,0,0,0,0,0,0,0,0,0,0,0,1.0313176262945085,0,0.14760340148697745,0.7751991101812891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0,0.165746111151538,0,0,0,0,0,0,0,0,0,0,0,0,7.299982819478637,0.3459885865829326,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703965511893098,0,1.0477308547275683,0,5.861004455246167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.348499036220907,0,1.5806197733830578,0,0.767664712932005,0,4.0834172309759085,0,17.904725661759446,0.031260683612763705,0,2.262974918687414,10.419931324441917,0.767582895435882,0.3762801980693446,0,0,0,0,0,0,0,0,0,0,0,0,0.5259299226982207,0,0.07762781992181089,0.40769397129381435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,0.0827303854471063,4.423103512439049,0,0,0,0,0,0,0,0,0,0,0,19.587188310577545,0.17644006652909205,0,0,0,0,0,0,0,0,0,0.16075115661869485,0,0,0,1.6260210093406193,0,0.6300495973148286,0,15.726146320196364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3784494174097763,1.8478559208894447,0,4.241091782581416,0,0.42363272908396854,0,2.147557402325746,0,10.76694949120046,0.015603433387703845,0,0,7.649504562468182,0.3771291190362246,0.18487412949461923,0,0,0,0,0,0,0,0,0,0,0,0,0.2625122539569573,0,0.03958702177659735,0.20790729581291567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.0,0.04064712432587121,11.867995248447468,0.08029618112959346,0,0,0,0,0,0,0,0,0,0,14.379392884886528,0.08806815804516337,0,0,0,0,0,0,0,0,0,0.43132473783799896,0,0,0,0.8973132490405985,0,0.34769037298758504,0,11.544915631469127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0154489658597674,0.9718273781171195,0,3.1134803033301597,0,0.22279761086140687,0,1.0951666778481253,0,5.941698400393328,0.007666284804462154,0,0,0,0.18306063459851094,0.0897389614268463,0,0,0,0,0,0,0,0,0,0,0,0,0.128977620084645,0,0.01975943536489121,0.10377468647902244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0,0.01973034697695627,8.712560666057167,0.2154493317722517,0,0,0,0,0,0,0,0,0,0,8.647001904998001,0.04326968078132458,0,0,0,0,0,0,0,0,0,0.316645133951867,0,0,0,0.47191643694013496,0,0,0,6.942498077459167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7454637900613916,0,0,1.8722814189440722,0,0.11361769378333751,0,0,0,3.124867644030133,0.0037212585570274197,0,0,0,0.0880109742035651,0.04314424800566674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009708213270676138,0.05098661828292825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,0.009485857309654556,5.239270481022223,0.15816617164325025,0,0,0,0,0,0,0,0,0,0,4.771813727659302,0.0210033509025948,0,0,0,0,0,0,0,0,0,0.1904135382077188,0,0,0,0.24065813370387318,0,0,0,3.831190046473757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482822650699659,0,0,1.0332110799923344,0,0.05671104760770481,0,0,0,1.593555037328164,0.0017890880340584168,0,0,0,0.04198571679543559,0.02058200348888518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004712422330817032,0.024749196568956414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,0.004525237019236811,2.8912706483632693,0.09511272127093136,0,0,0,0,0,0,0,0,0,0,0,0.010097885755344874,0,0,0,0,0,0,0,0,0,0.10507895632896609,0,0,0,0.12012191431809605,0,0,0,2.01490567302501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24738279114876213,0,0,0.5433880442514123,0,0.02786329339943147,0,0,0,0.7954058261361117,0.0008534861044298786,0,0,0,0.019900845791801885,0.009755681426478856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022656147844317344,0.011898794656571692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0,0.0021449209627635865,1.520581741174597,0.05248757824065357,0,0,0,0,0,0,0,0,0,0,0,0.004817205756363498,0,0,0,0,0,0,0,0,0,0.055263294865169336,0,0,0,0.059018344459074196,0,0,0,1.0275197066743789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13010395810387435,0,0,0.27710573815662937,0,0.013525002218708252,0,0,0,0.39079909189045947,0.00040454460816901526,0,0,0,0.00938189182542101,0.00459913858858189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010808136322487092,0.005676331016429365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0,0.0010111839796786756,0.7754346645520336,0.027604352140603573,0,0,0,0,0,0,0,0,0,0,0,0.002283311474039007,0,0,0,0,0,0,0,0,0,0.02818202623077019,0,0,0,0.028647842461069356,0,0,0,0.5128753899387047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066347711785121,0,0,0.13831434335338932,0,0.006502482764711094,0,0,0,0,0.0001907151983441093,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005122957773915429,0.002690528990408079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0,0.0,0.38704985740983416,0.01407709362983027,0,0,0,0,0,0,0,0,0,0,0,0.0010764256694055295,0,0,0,0,0,0,0,0,0,0.014066754728383523,0,0,0,0,0,0,0,0.2519861309221953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03311674543300827,0,0,0.067956655586126,0,0.003102015428154436,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024151252747696612,0.0012684009617101952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,0.0,0.19016548260260202,0.007026429602961193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006911283263290307,0,0,0,0,0,0,0,0.12231551134138147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01627093191466326,0,0,0.032986549881325246,0,0.0014703269442860366,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.0,0.0,0.09230741453465072,0.0034522280549647215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033547764842482655,0,0,0,0,0,0,0,0.0588062383645302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789800355225638,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,0.0,0.044379096014960595,0.001675731272450278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016128926203138082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003797162554482677,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0.0,0.021171088875938184,0.0008056496805836398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000769431919039029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018114399150950936,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,0.0,0.010034902512617851,0.00038433592664342586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036470369298900637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008586059537118868,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,0.0,0.0047307722916384585,0.00018217171438672704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017193292344207494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040477416199595625,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,0.0,0.0,8.588154171476632e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.0241286185659375,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.7479242899828256,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2.017312661575204,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
