time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead
0,6,129530514622,0.1952429877980445,0.7224521152615053,7,0,0,0,0,0,0,0,0,0
0,7,129530514622,0.1952429877980445,0.7224521152615053,7,0,0,0,0,0,0,0,0,0
0,8,129530514622,0.1952429877980445,0.7224521152615053,3,0,0,0,0,0,0,0,0,0
0,9,129530514622,0.1952429877980445,0.7224521152615053,6,0,0,0,0,0,0,0,0,0
0,10,129530514622,0.1952429877980445,0.7224521152615053,4,0,0,0,0,0,0,0,0,0
0,11,129530514622,0.1952429877980445,0.7224521152615053,9,0,0,0,0,0,0,0,0,0
0,12,129530514622,0.1952429877980445,0.7224521152615053,6,0,0,0,0,0,0,0,0,0
0,13,129530514622,0.1952429877980445,0.7224521152615053,4,0,0,0,0,0,0,0,0,0
0,14,129530514622,0.1952429877980445,0.7224521152615053,2,0,0,0,0,0,0,0,0,0
0,15,129530514622,0.1952429877980445,0.7224521152615053,3,0,0,0,0,0,0,0,0,0
0,16,129530514622,0.1952429877980445,0.7224521152615053,3,0,0,0,0,0,0,0,0,0
0,17,129530514622,0.1952429877980445,0.7224521152615053,7,0,0,0,0,0,0,0,0,0
0,1,129530514652,0.42818414831731433,0.9666548190436696,9,0,0,0,0,0,0,0,0,0
0,2,129530514652,0.42818414831731433,0.9666548190436696,7,0,0,0,0,0,0,0,0,0
0,3,129530514652,0.42818414831731433,0.9666548190436696,10,0,0,0,0,0,0,0,0,0
0,4,129530514652,0.42818414831731433,0.9666548190436696,6,0,0,0,0,0,0,0,0,0
0,5,129530514652,0.42818414831731433,0.9666548190436696,4,0,0,0,0,0,0,0,0,0
0,6,129530514652,0.42818414831731433,0.9666548190436696,9,0,0,0,0,0,0,0,0,0
